month,warehouse,op_type,sku,qty,weight_kg,operator,duration_min,error_flag
2025-03,上海仓,移库,FWD153,2933,29.33,仓管-03,17,False
2025-03,上海仓,盘点,FWD151WR,3065,0.0,仓管-03,45,False
2025-03,上海仓,出库,FWD221WR,208,2.08,仓管-01,45,False
2025-03,上海仓,盘点,FWD304,2027,20.27,仓管-02,118,False
2025-03,上海仓,出库,FWD306,3455,0.0,仓管-03,113,False
2025-03,上海仓,入库,FWD235,3050,30.5,仓管-01,7,False
2025-03,上海仓,盘点,FWD6883,3760,37.6,仓管-02,36,False
2025-03,上海仓,退货入库,FWD5800,1616,16.16,仓管-01,32,False
2025-03,上海仓,出库,FWD111,1273,12.73,仓管-02,87,True
2025-03,上海仓,入库,FWD302WR,81,0.81,仓管-04,101,False
2025-03,上海仓,报废,FWD6885,793,15.86,仓管-03,48,False
2025-03,上海仓,入库,FWD427,4765,47.65,仓管-03,52,False
2025-03,上海仓,报废,FWD7365,1094,10.94,仓管-02,34,False
2025-03,上海仓,盘点,FWD173,77,0.0,仓管-02,77,True
2025-03,上海仓,移库,FWDD10A,323,6.46,仓管-02,69,False
2025-03,上海仓,移库,FWD211WR,4642,92.84,仓管-04,57,False
2025-03,上海仓,移库,FWD435B,4598,91.96,仓管-02,71,False
2025-03,上海仓,移库,FWD421,2397,23.97,仓管-01,85,False
2025-03,上海仓,移库,FWD6602E,3156,31.56,仓管-01,38,False
2025-03,上海仓,出库,FWD6215,4087,0.0,仓管-01,26,False
2025-03,上海仓,报废,FWD6504T,4046,80.92,仓管-02,60,False
2025-03,上海仓,退货入库,FWD2205G,282,2.82,仓管-04,36,False
2025-03,上海仓,盘点,FWD6881,3067,61.34,仓管-01,31,False
2025-03,上海仓,出库,FWD532,4275,0.0,仓管-04,36,False
2025-03,上海仓,盘点,FWD7305WR,2968,59.36,仓管-01,49,False
2025-03,上海仓,出库,FWD413,3477,69.54,仓管-04,58,False
2025-03,上海仓,退货入库,FWD6884,3926,78.52,仓管-04,97,False
2025-03,上海仓,退货入库,FWD5870C,540,10.8,仓管-04,52,False
2025-03,上海仓,移库,FWD524,2354,23.54,仓管-03,33,False
2025-03,上海仓,入库,FWD6820,4077,0.0,仓管-04,27,False
2025-03,上海仓,出库,FWD5800D,2687,26.87,仓管-03,43,False
2025-03,上海仓,入库,FWD7305WR,3232,32.32,仓管-02,75,False
2025-03,上海仓,移库,FWD323WR,4342,43.42,仓管-01,51,False
2025-03,上海仓,入库,FWD215WR,401,4.01,仓管-04,72,False
2025-03,上海仓,退货入库,FWD219WR,2701,54.02,仓管-02,82,False
2025-03,上海仓,报废,FWDD25L,63,0.0,仓管-01,28,False
2025-03,上海仓,入库,FWD6502,2585,25.85,仓管-02,43,False
2025-03,上海仓,入库,FWDV040B,2076,20.76,仓管-03,35,False
2025-03,上海仓,报废,FWD231WR,1205,24.1,仓管-04,45,False
2025-03,上海仓,移库,FWD5519WR,3439,68.78,仓管-04,56,False
2025-03,上海仓,退货入库,FWD6001,4192,41.92,仓管-03,108,False
2025-03,上海仓,报废,BHC9328GR,3582,35.82,仓管-02,73,False
2025-03,上海仓,出库,FWD307,996,9.96,仓管-04,63,False
2025-03,上海仓,盘点,FWD504,1902,38.04,仓管-04,51,False
2025-04,上海仓,报废,BHC9225BMTH,1614,16.14,仓管-03,93,False
2025-04,上海仓,移库,HC010AS,4915,49.15,仓管-03,13,False
2025-04,上海仓,出库,FWD123TS,2245,44.9,仓管-02,103,False
2025-04,上海仓,移库,BHC9232MGH,2159,21.59,仓管-01,35,False
2025-04,上海仓,报废,BHC9325BR,4854,0.0,仓管-04,19,False
2025-04,上海仓,盘点,FWDV080B,3703,37.03,仓管-02,48,False
2025-04,上海仓,退货入库,FWD6881,3484,69.68,仓管-03,75,False
2025-04,上海仓,盘点,FWDD23L,2351,47.02,仓管-03,49,False
2025-04,上海仓,报废,BHC89234BG,3657,36.57,仓管-01,39,False
2025-04,上海仓,入库,FWD5895,536,10.72,仓管-01,22,False
2025-04,上海仓,入库,FWDV060B,107,1.07,仓管-04,85,False
2025-04,上海仓,出库,FWD6225,3530,70.6,仓管-02,29,False
2025-04,上海仓,入库,FWD201WR,92,1.84,仓管-04,33,False
2025-04,上海仓,移库,FWD6005,1552,15.52,仓管-02,15,False
2025-04,上海仓,退货入库,FWDV095B,2076,20.76,仓管-04,57,False
2025-04,上海仓,退货入库,FWD111M,56,0.56,仓管-02,103,False
2025-04,上海仓,入库,FWD001,2915,0.0,仓管-02,111,False
2025-04,上海仓,盘点,FWD307,3521,0.0,仓管-04,32,False
2025-04,上海仓,退货入库,FWD173,4357,43.57,仓管-01,28,False
2025-04,上海仓,盘点,BHC9328GR,2321,23.21,仓管-04,92,False
2025-04,上海仓,退货入库,FWD525,1421,14.21,仓管-01,96,False
2025-04,上海仓,出库,FWD435B,1445,28.9,仓管-03,9,False
2025-04,上海仓,退货入库,FWD6502,3217,32.17,仓管-04,34,False
2025-04,上海仓,报废,FWD7351,318,3.18,仓管-03,112,False
2025-04,上海仓,报废,FWD7331,1860,37.2,仓管-01,106,False
2025-04,上海仓,出库,FWDD23X,4076,0.0,仓管-04,56,False
2025-04,上海仓,报废,FWD520WR,2102,21.02,仓管-01,27,False
2025-04,上海仓,报废,FWDD21L,268,5.36,仓管-04,82,False
2025-04,上海仓,入库,FWD119,1325,26.5,仓管-02,109,False
2025-04,上海仓,报废,FWD403,4786,0.0,仓管-04,74,False
2025-04,上海仓,盘点,FWD103TWR,4771,0.0,仓管-03,45,False
2025-04,上海仓,报废,FWD5516,520,5.2,仓管-03,52,False
2025-04,上海仓,退货入库,FWD163,1351,13.51,仓管-02,53,False
2025-04,上海仓,出库,FWD303,1053,10.53,仓管-04,47,False
2025-04,上海仓,入库,FWD219,2901,0.0,仓管-01,85,False
2025-04,上海仓,报废,FWD111MT,1208,24.16,仓管-01,79,False
2025-04,上海仓,出库,FWD5519WR,2519,50.38,仓管-02,54,False
2025-04,上海仓,退货入库,FWDD21X,4633,46.33,仓管-03,115,False
2025-04,上海仓,移库,FWD425B,917,9.17,仓管-02,63,False
2025-04,上海仓,报废,FWD407,2198,43.96,仓管-02,81,False
2025-04,上海仓,入库,FWD3500,3949,39.49,仓管-01,22,False
2025-04,上海仓,报废,FWD419B,3623,36.23,仓管-01,29,False
2025-04,上海仓,入库,FWD509,4833,48.33,仓管-02,51,False
2025-04,上海仓,移库,BHC9325BR,1240,0.0,仓管-01,29,False
2025-04,上海仓,出库,FWD111M,193,3.86,仓管-02,85,False
2025-04,上海仓,盘点,FWD303,388,3.88,仓管-01,68,False
2025-04,上海仓,入库,FWD7305WR,3450,0.0,仓管-01,93,False
2025-04,上海仓,报废,FWD6235,4246,42.46,仓管-04,88,False
2025-04,上海仓,移库,FWD6504T,4442,88.84,仓管-01,31,False
2025-04,上海仓,入库,FWD6002T,3953,39.53,仓管-04,106,False
2025-04,上海仓,盘点,FWD6225,64,0.64,仓管-02,103,False
2025-04,上海仓,退货入库,FWD122,4029,40.29,仓管-03,92,False
2025-04,上海仓,盘点,FWD503,4240,42.4,仓管-01,112,False
2025-04,上海仓,移库,FWD522,4726,94.52,仓管-01,76,False
2025-04,上海仓,盘点,FWDD10A,3903,78.06,仓管-01,91,False
2025-04,上海仓,退货入库,BHC9227GOH,1917,19.17,仓管-02,45,False
2025-04,上海仓,入库,FWD123TS,3678,36.78,仓管-01,114,False
2025-04,上海仓,出库,FWD215WR,228,2.28,仓管-04,20,False
2025-04,上海仓,入库,FWD510,4166,41.66,仓管-04,94,False
2025-04,上海仓,盘点,BHC89233BR,714,0.0,仓管-02,89,False
2025-04,上海仓,退货入库,FWD5518WR,3716,37.16,仓管-03,85,False
2025-04,上海仓,退货入库,FWD435,1251,12.51,仓管-04,40,False
2025-04,上海仓,入库,FWD5890,2086,41.72,仓管-01,57,False
2025-05,上海仓,退货入库,FWD6500,3739,37.39,仓管-03,37,False
2025-05,上海仓,盘点,FWD299,3172,0.0,仓管-04,36,False
2025-05,上海仓,报废,FWD4012,3870,77.4,仓管-04,58,False
2025-05,上海仓,退货入库,BHC89237BG,2324,23.24,仓管-04,72,False
2025-05,上海仓,盘点,BHC5518,1521,15.21,仓管-02,104,False
2025-05,上海仓,入库,FWDD10L,1515,15.15,仓管-02,12,False
2025-05,上海仓,出库,FWD111M,4248,42.48,仓管-02,42,False
2025-05,上海仓,退货入库,BHC9327GP,3756,75.12,仓管-01,16,False
2025-05,上海仓,移库,FWDD10M,771,0.0,仓管-01,106,False
2025-05,上海仓,退货入库,FWD211WR,3577,71.54,仓管-04,120,False
2025-05,上海仓,报废,BHC9275BOH,2804,28.04,仓管-01,102,False
2025-05,上海仓,盘点,FWDD10X,589,0.0,仓管-04,53,False
2025-05,上海仓,退货入库,FWD502,4897,0.0,仓管-04,16,False
2025-05,上海仓,移库,BHC9233POH,1617,16.17,仓管-01,23,False
2025-05,上海仓,退货入库,FWD120,1600,32.0,仓管-03,8,False
2025-05,上海仓,入库,FWD525,586,5.86,仓管-02,79,False
2025-05,上海仓,报废,FWD534WR,2913,29.13,仓管-04,119,False
2025-05,上海仓,入库,FWD101WR,2565,0.0,仓管-02,7,False
2025-05,上海仓,盘点,FWD413,787,7.87,仓管-04,56,False
2025-05,上海仓,移库,FWD6885,4519,90.38,仓管-02,45,False
2025-05,上海仓,移库,FWD6303A,4499,44.99,仓管-02,88,False
2025-05,上海仓,出库,FWD111WR,4790,47.9,仓管-02,101,False
2025-05,上海仓,盘点,FWD7305,3476,0.0,仓管-01,39,False
2025-05,上海仓,报废,FWD205A,557,0.0,仓管-01,47,False
2025-05,上海仓,移库,FWD152,4079,40.79,仓管-02,14,False
2025-05,上海仓,盘点,FWD6215,3193,0.0,仓管-03,23,False
2025-05,上海仓,出库,FWD323M,594,0.0,仓管-03,102,False
2025-05,上海仓,出库,BHC89233BR,1596,15.96,仓管-02,101,False
2025-05,上海仓,出库,FWD6840,4094,40.94,仓管-04,41,False
2025-05,上海仓,盘点,FWDV015,640,12.8,仓管-03,51,False
2025-05,上海仓,退货入库,FWDV060B,3762,0.0,仓管-03,40,False
2025-05,上海仓,退货入库,FWD5800A,4081,81.62,仓管-02,91,False
2025-05,上海仓,报废,BHC9320YB,1790,17.9,仓管-02,22,False
2025-05,上海仓,报废,FWD217,4899,48.99,仓管-02,17,False
2025-05,上海仓,报废,FWD3302,2990,29.9,仓管-03,73,False
2025-05,上海仓,盘点,FWD5870A,86,0.86,仓管-03,82,False
2025-05,上海仓,退货入库,FWD502WR,2764,55.28,仓管-01,72,False
2025-05,上海仓,退货入库,FWD407,4445,44.45,仓管-03,80,False
2025-05,上海仓,报废,FWD505,3959,39.59,仓管-03,29,False
2025-05,上海仓,盘点,FWD430,864,8.64,仓管-01,68,False
2025-05,上海仓,退货入库,FWD163,203,4.06,仓管-01,84,False
2025-05,上海仓,出库,FWD6007,1230,12.3,仓管-01,82,False
2025-05,上海仓,入库,FWD520WR,3174,31.74,仓管-02,34,False
2025-05,上海仓,盘点,FWD502,1373,0.0,仓管-03,24,False
2025-05,上海仓,退货入库,FWD300WR,1864,0.0,仓管-04,13,False
2025-05,上海仓,移库,FWD534WR,728,7.28,仓管-03,96,False
2025-05,上海仓,报废,FWD6810,1761,17.61,仓管-03,9,False
2025-05,上海仓,入库,FWD235,3129,0.0,仓管-03,40,False
2025-05,上海仓,入库,FWDD29L,2703,27.03,仓管-03,11,False
2025-05,上海仓,报废,BHC9237GRH,1025,0.0,仓管-03,37,False
2025-05,上海仓,报废,FWD201,2286,22.86,仓管-03,30,False
2025-05,上海仓,报废,FWD3502,2298,45.96,仓管-01,33,False
2025-05,上海仓,退货入库,FWD122,1560,31.2,仓管-03,7,False
2025-05,上海仓,移库,FWD5891,930,9.3,仓管-01,62,False
2025-05,上海仓,入库,FWD211WR,3414,34.14,仓管-01,97,False
2025-05,上海仓,出库,FWD534,976,9.76,仓管-02,90,False
2025-05,上海仓,出库,BHC9325BR,543,5.43,仓管-02,60,False
2025-05,上海仓,退货入库,BHC9338GR,1621,16.21,仓管-03,65,False
2025-05,上海仓,出库,FWD6005T,1910,38.2,仓管-04,60,False
2025-05,上海仓,盘点,FWD5870C,1058,21.16,仓管-03,63,False
2025-05,上海仓,入库,BHC9337GP,456,4.56,仓管-04,109,False
2025-05,上海仓,入库,FWD418B,4221,42.21,仓管-03,59,False
2025-05,上海仓,退货入库,FWDD23L,3383,33.83,仓管-04,88,False
2025-05,上海仓,报废,FWD430,3246,32.46,仓管-03,16,False
2025-05,上海仓,出库,FWDD23M,1089,0.0,仓管-01,88,False
2025-05,上海仓,出库,FWD413,3764,37.64,仓管-01,49,False
2025-05,上海仓,出库,FWD6300,3490,69.8,仓管-04,31,False
2025-05,上海仓,移库,FWD6002,832,0.0,仓管-01,116,False
2025-05,上海仓,出库,FWDD10X,1072,0.0,仓管-03,60,False
2025-05,上海仓,退货入库,FWD525WR,1193,11.93,仓管-03,70,False
2025-05,上海仓,移库,FWD508,4168,0.0,仓管-01,5,False
2025-06,上海仓,退货入库,FWD6001,2600,52.0,仓管-01,67,False
2025-06,上海仓,出库,FWDD10M,2819,28.19,仓管-01,104,False
2025-06,上海仓,出库,FWD5800D,2732,54.64,仓管-03,80,False
2025-06,上海仓,盘点,FWD306,4691,46.91,仓管-02,31,False
2025-06,上海仓,移库,FWD5893,2312,23.12,仓管-04,102,False
2025-06,上海仓,退货入库,FWDD27X,4860,48.6,仓管-02,90,False
2025-06,上海仓,退货入库,FWD303WR,3649,36.49,仓管-03,91,False
2025-06,上海仓,报废,FWD5516,681,6.81,仓管-03,71,False
2025-06,上海仓,盘点,FWD509,4953,99.06,仓管-01,76,False
2025-06,上海仓,移库,FWD7331,3511,0.0,仓管-02,98,False
2025-06,上海仓,盘点,FWD205WR,56,0.56,仓管-01,25,False
2025-06,上海仓,移库,FWD101WR,2144,21.44,仓管-03,95,False
2025-06,上海仓,入库,FWD417,4646,0.0,仓管-01,119,False
2025-06,上海仓,盘点,FWDV080,41,0.41,仓管-01,56,False
2025-06,上海仓,出库,FWD427,2718,54.36,仓管-03,7,False
2025-06,上海仓,移库,FWD5800A,380,3.8,仓管-02,33,False
2025-06,上海仓,移库,FWD101,3184,0.0,仓管-02,28,False
2025-06,上海仓,退货入库,FWD5516,2003,20.03,仓管-02,87,False
2025-06,上海仓,盘点,FWD7331,2306,46.12,仓管-04,67,False
2025-06,上海仓,退货入库,FWD223WR,3816,76.32,仓管-03,49,False
2025-06,上海仓,入库,FWD103TWR,3401,34.01,仓管-01,109,False
2025-06,上海仓,报废,FWD6215,3472,34.72,仓管-01,74,False
2025-06,上海仓,移库,FWD173,3518,35.18,仓管-04,56,False
2025-06,上海仓,盘点,FWD6602E,953,9.53,仓管-02,101,False
2025-06,上海仓,移库,FWDV040B,2784,27.84,仓管-02,44,True
2025-06,上海仓,入库,FWD5800,3199,31.99,仓管-04,26,False
2025-06,上海仓,移库,FWD6018,4699,46.99,仓管-02,53,False
2025-06,上海仓,退货入库,FWDD23X,2423,48.46,仓管-02,24,False
2025-06,上海仓,移库,BHC89234BG,616,12.32,仓管-03,9,False
2025-06,上海仓,移库,FWD6225,1787,35.74,仓管-01,115,False
2025-06,上海仓,入库,BHC9327GP,4304,0.0,仓管-01,92,False
2025-06,上海仓,出库,FWD509,1219,12.19,仓管-04,43,False
2025-06,上海仓,退货入库,FWD330,2961,29.61,仓管-01,52,False
2025-06,上海仓,报废,FWDD10A,1195,11.95,仓管-04,23,False
2025-06,上海仓,报废,FWD308,3396,67.92,仓管-04,50,False
2025-06,上海仓,盘点,FWD552,1769,17.69,仓管-03,76,False
2025-06,上海仓,入库,FWD6883,832,16.64,仓管-04,11,False
2025-06,上海仓,移库,FWD151WR,2795,55.9,仓管-03,35,False
2025-06,上海仓,入库,FWD427,4201,42.01,仓管-03,65,False
2025-06,上海仓,入库,FWD6003,886,8.86,仓管-04,108,False
2025-06,上海仓,报废,FWD323M,546,10.92,仓管-04,67,False
2025-06,上海仓,盘点,FWD201WR,1593,31.86,仓管-03,85,False
2025-06,上海仓,报废,FWDD27X,3243,64.86,仓管-03,19,False
2025-06,上海仓,报废,FWD5870B,1883,37.66,仓管-04,110,False
2025-06,上海仓,出库,FWD6003,843,0.0,仓管-02,13,False
2025-06,上海仓,报废,FWD6005,839,8.39,仓管-03,45,False
2025-06,上海仓,移库,FWDD23L,1854,37.08,仓管-01,13,False
2025-06,上海仓,入库,FWD5871C,3900,0.0,仓管-03,23,False
2025-06,上海仓,报废,FWD5891,4122,41.22,仓管-01,79,False
2025-06,上海仓,盘点,BHC9327GP,2358,0.0,仓管-04,33,False
2025-06,上海仓,出库,FWD5874A,2397,0.0,仓管-02,25,False
2025-06,上海仓,退货入库,FWD152,309,3.09,仓管-04,58,False
2025-06,上海仓,盘点,FWD6881,4257,42.57,仓管-03,109,False
2025-06,上海仓,出库,FWD323WR,2730,27.3,仓管-01,52,False
2025-06,上海仓,报废,FWD221WR,699,13.98,仓管-03,26,True
2025-06,上海仓,出库,FWD323M,4061,40.61,仓管-04,87,False
2025-06,上海仓,报废,FWD403,2777,0.0,仓管-03,53,False
2025-06,上海仓,出库,FWD217,4731,94.62,仓管-02,8,False
2025-06,上海仓,盘点,FWD408,3245,64.9,仓管-02,41,False
2025-06,上海仓,盘点,FWD535,567,5.67,仓管-03,36,False
2025-06,上海仓,报废,FWD7351,890,8.9,仓管-01,98,False
2025-06,上海仓,移库,FWDV220,46,0.92,仓管-04,94,False
2025-06,上海仓,退货入库,FWD6007,967,9.67,仓管-01,38,False
2025-06,上海仓,报废,FWD430,3860,38.6,仓管-02,48,False
2025-06,上海仓,退货入库,FWD509,2535,25.35,仓管-03,83,False
2025-06,上海仓,盘点,BHC9325BR,1377,13.77,仓管-03,64,False
2025-06,上海仓,退货入库,FWD418B,4285,42.85,仓管-04,43,False
2025-06,上海仓,移库,FWDV040B,4473,89.46,仓管-04,89,False
2025-06,上海仓,出库,FWD4012,3411,34.11,仓管-04,67,False
2025-06,上海仓,入库,FWDV550,2257,45.14,仓管-03,54,False
2025-06,上海仓,出库,FWD504,3734,0.0,仓管-01,109,False
2025-07,上海仓,入库,FWD320,3940,78.8,仓管-02,46,False
2025-07,上海仓,报废,FWD351WR,693,13.86,仓管-02,86,False
2025-07,上海仓,退货入库,FWD7351,1793,17.93,仓管-04,23,False
2025-07,上海仓,退货入库,FWD500WR,3219,32.19,仓管-01,55,False
2025-07,上海仓,移库,FWD205,3218,32.18,仓管-04,5,False
2025-07,上海仓,盘点,FWD304,3027,30.27,仓管-03,41,False
2025-07,上海仓,入库,FWD522WR,1802,18.02,仓管-01,87,False
2025-07,上海仓,报废,FWDD21L,3953,39.53,仓管-04,59,False
2025-07,上海仓,出库,FWDD21M,3531,35.31,仓管-04,89,False
2025-07,上海仓,出库,FWD901KSW,3506,0.0,仓管-02,23,False
2025-07,上海仓,移库,FWDD10L,3655,73.1,仓管-02,8,False
2025-07,上海仓,移库,FWDV150B,4644,0.0,仓管-01,110,False
2025-07,上海仓,入库,FWDV040B,1070,21.4,仓管-02,87,False
2025-07,上海仓,出库,FWD6885,2820,28.2,仓管-02,66,False
2025-07,上海仓,退货入库,BHC89235G,4588,91.76,仓管-03,108,False
2025-07,上海仓,入库,FWD503,2580,0.0,仓管-03,7,False
2025-07,上海仓,入库,FWDD10L,4419,88.38,仓管-04,110,False
2025-07,上海仓,报废,FWD101,4193,0.0,仓管-03,35,True
2025-07,上海仓,入库,FWD111MT,4932,49.32,仓管-01,47,False
2025-07,上海仓,出库,FWDV150B,4472,44.72,仓管-02,83,False
2025-07,上海仓,盘点,FWDD25M,1040,10.4,仓管-04,58,False
2025-07,上海仓,退货入库,FWD535,3146,31.46,仓管-01,56,False
2025-07,上海仓,盘点,FWD5871C,2044,20.44,仓管-04,64,False
2025-07,上海仓,移库,FWD417,2407,48.14,仓管-03,40,False
2025-07,上海仓,盘点,FWD6018,3390,33.9,仓管-03,39,False
2025-07,上海仓,盘点,FWD353,4965,49.65,仓管-02,6,False
2025-07,上海仓,入库,FWD7331,3790,37.9,仓管-04,67,False
2025-07,上海仓,盘点,FWD5872A,4763,0.0,仓管-04,109,False
2025-07,上海仓,退货入库,FWDD21L,4788,47.88,仓管-01,6,False
2025-07,上海仓,移库,FWD6003TWR,2173,21.73,仓管-02,97,False
2025-07,上海仓,报废,FWDV155,1827,36.54,仓管-03,10,False
2025-07,上海仓,盘点,FWD6009,3253,32.53,仓管-01,107,True
2025-07,上海仓,盘点,FWD211WR,797,0.0,仓管-02,56,False
2025-07,上海仓,报废,FWD151,913,9.13,仓管-01,37,False
2025-07,上海仓,出库,FWDV080,4293,42.93,仓管-03,77,False
2025-07,上海仓,报废,FWD5870A,958,19.16,仓管-01,8,False
2025-07,上海仓,移库,FWD323WR,2297,45.94,仓管-01,70,False
2025-07,上海仓,入库,FWD6504T,3679,36.79,仓管-03,115,False
2025-07,上海仓,移库,FWD535,4620,0.0,仓管-02,116,False
2025-07,上海仓,出库,FWD153,4943,49.43,仓管-04,63,False
2025-07,上海仓,退货入库,FWDV020,3832,0.0,仓管-03,114,False
2025-07,上海仓,退货入库,BHC9235BVH,1148,0.0,仓管-04,99,False
2025-07,上海仓,移库,FWD500WR,1094,10.94,仓管-01,49,False
2025-07,上海仓,报废,FWD101,339,3.39,仓管-03,106,False
2025-07,上海仓,入库,FWD306,4171,0.0,仓管-03,53,False
2025-07,上海仓,盘点,FWD7504,1463,0.0,仓管-04,6,False
2025-07,上海仓,入库,FWD6303,2564,51.28,仓管-02,49,False
2025-07,上海仓,退货入库,FWD123,2247,22.47,仓管-01,62,False
2025-07,上海仓,退货入库,FWD416,2087,20.87,仓管-01,76,False
2025-07,上海仓,退货入库,FWD235,797,7.97,仓管-04,107,False
2025-07,上海仓,报废,FWD111M,1425,14.25,仓管-04,93,False
2025-07,上海仓,报废,FWDD25L,2789,0.0,仓管-04,66,False
2025-07,上海仓,退货入库,FWD509,3033,30.33,仓管-04,74,False
2025-07,上海仓,退货入库,FWD6003TWR,1644,32.88,仓管-02,23,False
2025-07,上海仓,移库,FWD7322,1535,30.7,仓管-02,25,False
2025-07,上海仓,入库,BHC9325BR,2529,25.29,仓管-04,69,False
2025-07,上海仓,盘点,FWD205M,4268,85.36,仓管-04,70,False
2025-07,上海仓,入库,FWD121WR,2052,20.52,仓管-04,120,False
2025-07,上海仓,盘点,FWD5894,3756,0.0,仓管-01,9,False
2025-07,上海仓,移库,FWD323WR,964,9.64,仓管-04,91,False
2025-08,上海仓,退货入库,FWD534WR,4085,40.85,仓管-01,75,False
2025-08,上海仓,盘点,FWD6881,750,7.5,仓管-04,40,False
2025-08,上海仓,出库,FWD6820,1757,35.14,仓管-04,111,False
2025-08,上海仓,入库,FWD5872A,4268,0.0,仓管-03,5,False
2025-08,上海仓,报废,FWD6883,3746,37.46,仓管-03,90,False
2025-08,上海仓,出库,FWDD10A,2873,28.73,仓管-04,109,False
2025-08,上海仓,入库,FWDD10X,4052,40.52,仓管-02,45,False
2025-08,上海仓,入库,FWD5870C,1180,0.0,仓管-02,80,False
2025-08,上海仓,退货入库,BHC89230GY,1576,15.76,仓管-02,12,False
2025-08,上海仓,报废,FWD6007,3334,66.68,仓管-02,104,False
2025-08,上海仓,退货入库,FWD5870A,698,13.96,仓管-01,32,False
2025-08,上海仓,退货入库,FWD500,4974,49.74,仓管-03,43,False
2025-08,上海仓,报废,BHC89234BG,2582,51.64,仓管-04,33,True
2025-08,上海仓,入库,BHC89235G,2481,24.81,仓管-03,82,False
2025-08,上海仓,盘点,FWD215,1136,22.72,仓管-01,10,False
2025-08,上海仓,退货入库,FWD502,819,16.38,仓管-03,118,True
2025-08,上海仓,盘点,FWD6018,2747,0.0,仓管-01,26,False
2025-08,上海仓,盘点,FWDD28X,1214,12.14,仓管-02,36,False
