supplier_id,month,promised_days,actual_days,on_time,delay_days
SUP051,2024-12,37,37,True,0
SUP051,2024-12,23,24,True,1
SUP051,2024-12,22,21,True,0
SUP051,2024-12,58,55,True,0
SUP051,2024-12,65,68,True,3
SUP051,2025-01,86,86,True,0
SUP051,2025-01,46,48,True,2
SUP051,2025-01,56,56,True,0
SUP051,2025-01,67,70,True,3
SUP051,2025-01,50,60,False,10
SUP051,2025-01,70,86,False,16
SUP051,2025-01,46,49,True,3
SUP051,2025-01,35,46,False,11
SUP051,2025-02,49,52,True,3
SUP051,2025-02,31,32,True,1
SUP051,2025-02,88,95,False,7
SUP051,2025-03,34,48,False,14
SUP051,2025-03,38,35,True,0
SUP051,2025-03,54,62,False,8
SUP051,2025-04,33,45,False,12
SUP051,2025-05,28,26,True,0
SUP051,2025-05,89,90,True,1
SUP051,2025-05,52,52,True,0
SUP051,2025-05,75,88,False,13
SUP051,2025-05,26,27,True,1
SUP051,2025-06,31,30,True,0
SUP051,2025-06,26,27,True,1
SUP051,2025-06,68,87,False,19
SUP051,2025-06,17,15,True,0
SUP051,2025-07,22,22,True,0
SUP051,2025-07,87,99,False,12
SUP051,2025-07,52,54,True,2
SUP051,2025-07,85,104,False,19
SUP051,2025-07,67,67,True,0
SUP051,2025-08,63,61,True,0
SUP051,2025-08,14,14,True,0
SUP051,2025-08,32,35,True,3
SUP051,2025-08,76,86,False,10
SUP051,2025-08,23,25,True,2
SUP051,2025-09,75,72,True,0
SUP051,2025-09,21,22,True,1
SUP051,2025-09,46,63,False,17
SUP051,2025-10,36,34,True,0
SUP051,2025-10,52,52,True,0
SUP051,2025-10,63,62,True,0
SUP051,2025-10,79,98,False,19
SUP051,2025-10,38,35,True,0
SUP051,2025-11,60,61,True,1
SUP051,2025-11,37,37,True,0
SUP051,2025-11,74,74,True,0
SUP051,2025-11,51,49,True,0
SUP052,2024-10,40,41,True,1
SUP052,2024-10,28,44,False,16
SUP052,2024-11,23,24,True,1
SUP052,2024-11,37,35,True,0
SUP052,2024-11,32,29,True,0
SUP052,2024-11,51,56,False,5
SUP052,2024-11,80,97,False,17
SUP052,2024-11,70,76,False,6
SUP052,2024-11,74,77,True,3
SUP052,2024-12,27,28,True,1
SUP052,2025-01,27,27,True,0
SUP052,2025-01,16,15,True,0
SUP052,2025-01,85,87,True,2
SUP052,2025-01,34,36,True,2
SUP052,2025-01,27,29,True,2
SUP052,2025-01,34,36,True,2
SUP052,2025-01,15,17,True,2
SUP052,2025-01,40,58,False,18
SUP052,2025-02,44,43,True,0
SUP052,2025-02,21,24,True,3
SUP052,2025-03,45,48,True,3
SUP052,2025-03,35,33,True,0
SUP052,2025-03,78,97,False,19
SUP052,2025-03,86,89,True,3
SUP052,2025-03,24,27,True,3
SUP052,2025-03,24,24,True,0
SUP052,2025-03,43,60,False,17
SUP052,2025-04,90,90,True,0
SUP052,2025-04,28,29,True,1
SUP052,2025-05,90,87,True,0
SUP052,2025-05,62,62,True,0
SUP052,2025-05,76,75,True,0
SUP052,2025-05,22,23,True,1
SUP052,2025-05,36,38,True,2
SUP052,2025-05,60,57,True,0
SUP052,2025-05,20,18,True,0
SUP052,2025-06,31,33,True,2
SUP052,2025-06,31,30,True,0
SUP052,2025-07,70,75,False,5
SUP052,2025-07,65,65,True,0
SUP052,2025-08,27,27,True,0
SUP052,2025-08,40,41,True,1
SUP052,2025-08,33,32,True,0
SUP052,2025-08,32,33,True,1
SUP052,2025-09,25,26,True,1
SUP052,2025-09,49,48,True,0
SUP052,2025-09,83,85,True,2
SUP052,2025-09,28,28,True,0
SUP052,2025-09,27,27,True,0
SUP052,2025-09,79,77,True,0
SUP052,2025-09,74,73,True,0
SUP052,2025-10,78,75,True,0
SUP052,2025-10,60,63,True,3
SUP052,2025-10,30,30,True,0
SUP052,2025-10,85,87,True,2
SUP052,2025-10,32,33,True,1
SUP052,2025-11,41,42,True,1
SUP052,2025-11,86,86,True,0
SUP052,2025-11,88,89,True,1
SUP052,2025-11,67,80,False,13
SUP053,2024-10,29,26,True,0
SUP053,2024-10,31,31,True,0
SUP053,2024-10,22,29,False,7
SUP053,2024-11,81,81,True,0
SUP053,2024-11,76,78,True,2
SUP053,2024-11,58,59,True,1
SUP053,2024-12,76,78,True,2
SUP053,2024-12,73,76,True,3
SUP053,2024-12,34,37,True,3
SUP053,2024-12,53,63,False,10
SUP053,2025-01,67,67,True,0
SUP053,2025-01,41,40,True,0
SUP053,2025-01,31,30,True,0
SUP053,2025-01,31,32,True,1
SUP053,2025-01,48,45,True,0
SUP053,2025-01,72,74,True,2
SUP053,2025-01,65,67,True,2
SUP053,2025-02,65,65,True,0
SUP053,2025-02,81,83,True,2
SUP053,2025-02,53,50,True,0
SUP053,2025-02,54,51,True,0
SUP053,2025-02,43,40,True,0
SUP053,2025-02,65,68,True,3
SUP053,2025-02,19,20,True,1
SUP053,2025-02,77,76,True,0
SUP053,2025-03,29,31,True,2
SUP053,2025-03,59,64,False,5
SUP053,2025-03,90,87,True,0
SUP053,2025-03,47,44,True,0
SUP053,2025-03,65,62,True,0
SUP053,2025-03,68,71,True,3
SUP053,2025-04,14,31,False,17
SUP053,2025-04,41,39,True,0
SUP053,2025-04,69,67,True,0
SUP053,2025-04,74,73,True,0
SUP053,2025-04,51,49,True,0
SUP053,2025-04,67,65,True,0
SUP053,2025-05,85,85,True,0
SUP053,2025-05,37,34,True,0
SUP053,2025-05,62,73,False,11
SUP053,2025-05,71,72,True,1
SUP053,2025-05,47,48,True,1
SUP053,2025-05,75,81,False,6
SUP053,2025-05,32,29,True,0
SUP053,2025-05,74,71,True,0
SUP053,2025-06,56,53,True,0
SUP053,2025-07,66,65,True,0
SUP053,2025-08,61,61,True,0
SUP053,2025-08,54,53,True,0
SUP053,2025-09,82,81,True,0
SUP053,2025-10,54,56,True,2
SUP053,2025-10,61,66,False,5
SUP053,2025-11,56,56,True,0
SUP053,2025-11,47,47,True,0
SUP053,2025-11,45,55,False,10
SUP053,2025-11,26,29,True,3
SUP053,2025-11,29,28,True,0
SUP053,2025-11,35,41,False,6
SUP053,2025-11,50,50,True,0
SUP053,2025-11,60,59,True,0
SUP054,2024-10,89,107,False,18
SUP054,2024-10,20,18,True,0
SUP054,2024-11,33,32,True,0
SUP054,2024-11,68,69,True,1
SUP054,2024-11,34,32,True,0
SUP054,2024-12,43,45,True,2
SUP054,2024-12,26,29,True,3
SUP054,2024-12,83,90,False,7
SUP054,2024-12,52,54,True,2
SUP054,2024-12,19,21,True,2
SUP054,2025-01,60,77,False,17
SUP054,2025-01,27,28,True,1
SUP054,2025-01,33,36,True,3
SUP054,2025-01,28,31,True,3
SUP054,2025-01,88,90,True,2
SUP054,2025-01,62,65,True,3
SUP054,2025-01,60,57,True,0
SUP054,2025-02,36,36,True,0
SUP054,2025-02,68,70,True,2
SUP054,2025-02,46,46,True,0
SUP054,2025-03,82,81,True,0
SUP054,2025-03,22,23,True,1
SUP054,2025-04,46,43,True,0
SUP054,2025-05,31,32,True,1
SUP054,2025-05,43,45,True,2
SUP054,2025-05,55,52,True,0
SUP054,2025-05,50,47,True,0
SUP054,2025-05,89,86,True,0
SUP054,2025-05,90,88,True,0
SUP054,2025-05,22,25,True,3
SUP054,2025-06,43,54,False,11
SUP054,2025-06,31,30,True,0
SUP054,2025-06,29,29,True,0
SUP054,2025-06,67,65,True,0
SUP054,2025-06,19,18,True,0
SUP054,2025-06,64,67,True,3
SUP054,2025-07,14,15,True,1
SUP054,2025-08,52,55,True,3
SUP054,2025-08,23,25,True,2
SUP054,2025-08,30,29,True,0
SUP054,2025-08,18,18,True,0
SUP054,2025-08,25,24,True,0
SUP054,2025-08,61,60,True,0
SUP054,2025-09,73,92,False,19
SUP054,2025-09,25,22,True,0
SUP054,2025-09,20,19,True,0
SUP054,2025-10,80,80,True,0
SUP054,2025-10,51,52,True,1
SUP054,2025-10,79,82,True,3
SUP054,2025-11,46,61,False,15
SUP055,2024-10,62,64,True,2
SUP055,2024-10,27,43,False,16
SUP055,2024-10,51,51,True,0
SUP055,2024-11,26,46,False,20
SUP055,2024-11,32,33,True,1
SUP055,2024-11,27,25,True,0
SUP055,2024-11,40,39,True,0
SUP055,2024-11,85,83,True,0
SUP055,2024-12,68,66,True,0
SUP055,2024-12,54,55,True,1
SUP055,2024-12,57,58,True,1
SUP055,2024-12,90,93,True,3
SUP055,2024-12,37,53,False,16
SUP055,2024-12,76,73,True,0
SUP055,2024-12,58,59,True,1
SUP055,2025-01,50,61,False,11
SUP055,2025-01,32,29,True,0
SUP055,2025-01,83,80,True,0
SUP055,2025-01,68,71,True,3
SUP055,2025-01,90,100,False,10
SUP055,2025-02,86,88,True,2
SUP055,2025-02,69,69,True,0
SUP055,2025-02,25,22,True,0
SUP055,2025-02,15,20,False,5
SUP055,2025-03,77,79,True,2
SUP055,2025-03,87,84,True,0
SUP055,2025-03,33,51,False,18
SUP055,2025-03,79,76,True,0
SUP055,2025-04,77,79,True,2
SUP055,2025-05,71,87,False,16
SUP055,2025-05,60,59,True,0
SUP055,2025-05,63,65,True,2
SUP055,2025-05,38,37,True,0
SUP055,2025-05,77,77,True,0
SUP055,2025-05,22,25,True,3
SUP055,2025-06,72,71,True,0
SUP055,2025-06,14,11,True,0
SUP055,2025-06,84,89,False,5
SUP055,2025-06,89,90,True,1
SUP055,2025-06,21,18,True,0
SUP055,2025-06,41,41,True,0
SUP055,2025-07,31,30,True,0
SUP055,2025-07,26,23,True,0
SUP055,2025-07,60,65,False,5
SUP055,2025-07,79,76,True,0
SUP055,2025-07,44,47,True,3
SUP055,2025-07,34,34,True,0
SUP055,2025-07,75,76,True,1
SUP055,2025-08,84,87,True,3
SUP055,2025-08,71,71,True,0
SUP055,2025-08,51,52,True,1
SUP055,2025-08,20,27,False,7
SUP055,2025-08,14,12,True,0
SUP055,2025-08,86,86,True,0
SUP055,2025-08,77,76,True,0
SUP055,2025-09,58,61,True,3
SUP055,2025-09,71,69,True,0
SUP055,2025-09,47,46,True,0
SUP055,2025-09,87,90,True,3
SUP055,2025-09,23,20,True,0
SUP055,2025-09,43,42,True,0
SUP055,2025-10,19,20,True,1
SUP055,2025-10,43,45,True,2
SUP055,2025-10,53,66,False,13
SUP055,2025-10,45,44,True,0
SUP055,2025-10,76,76,True,0
SUP055,2025-10,40,41,True,1
SUP055,2025-10,57,58,True,1
SUP055,2025-10,37,39,True,2
SUP055,2025-11,62,74,False,12
SUP055,2025-11,46,53,False,7
SUP055,2025-11,22,20,True,0
SUP055,2025-11,59,62,True,3
SUP056,2024-10,65,62,True,0
SUP056,2024-10,69,83,False,14
SUP056,2024-11,43,40,True,0
SUP056,2024-11,58,61,True,3
SUP056,2024-11,65,64,True,0
SUP056,2024-11,26,24,True,0
SUP056,2024-12,85,83,True,0
SUP056,2024-12,57,60,True,3
SUP056,2024-12,45,57,False,12
SUP056,2024-12,18,21,True,3
SUP056,2024-12,32,41,False,9
SUP056,2024-12,49,56,False,7
SUP056,2024-12,25,22,True,0
SUP056,2025-01,59,59,True,0
SUP056,2025-01,76,78,True,2
SUP056,2025-01,75,73,True,0
SUP056,2025-01,22,20,True,0
SUP056,2025-01,27,30,True,3
SUP056,2025-01,88,98,False,10
SUP056,2025-02,90,108,False,18
SUP056,2025-02,14,14,True,0
SUP056,2025-02,19,22,True,3
SUP056,2025-02,61,59,True,0
SUP056,2025-02,25,23,True,0
SUP056,2025-02,86,89,True,3
SUP056,2025-02,83,86,True,3
SUP056,2025-03,38,37,True,0
SUP056,2025-03,26,23,True,0
SUP056,2025-03,74,91,False,17
SUP056,2025-03,71,69,True,0
SUP056,2025-03,73,93,False,20
SUP056,2025-03,18,17,True,0
SUP056,2025-03,33,33,True,0
SUP056,2025-04,79,76,True,0
SUP056,2025-04,69,67,True,0
SUP056,2025-04,28,31,True,3
SUP056,2025-04,24,22,True,0
SUP056,2025-05,83,97,False,14
SUP056,2025-05,56,53,True,0
SUP056,2025-05,45,47,True,2
SUP056,2025-05,48,47,True,0
SUP056,2025-06,46,45,True,0
SUP056,2025-06,61,64,True,3
SUP056,2025-06,31,32,True,1
SUP056,2025-06,37,42,False,5
SUP056,2025-06,74,71,True,0
SUP056,2025-06,27,28,True,1
SUP056,2025-06,63,66,True,3
SUP056,2025-07,79,77,True,0
SUP056,2025-07,78,93,False,15
SUP056,2025-07,38,41,True,3
SUP056,2025-07,35,37,True,2
SUP056,2025-07,29,47,False,18
SUP056,2025-07,69,72,True,3
SUP056,2025-07,48,50,True,2
SUP056,2025-07,17,18,True,1
SUP056,2025-08,68,68,True,0
SUP056,2025-08,19,17,True,0
SUP056,2025-08,23,30,False,7
SUP056,2025-08,82,101,False,19
SUP056,2025-09,47,44,True,0
SUP056,2025-09,21,23,True,2
SUP056,2025-09,45,47,True,2
SUP056,2025-09,34,36,True,2
SUP056,2025-09,67,65,True,0
SUP056,2025-10,33,32,True,0
SUP056,2025-10,53,55,True,2
SUP056,2025-10,59,71,False,12
SUP056,2025-10,78,76,True,0
SUP056,2025-11,75,74,True,0
SUP056,2025-11,88,90,True,2
SUP056,2025-11,38,37,True,0
SUP056,2025-11,39,39,True,0
SUP056,2025-11,51,49,True,0
SUP057,2024-10,70,69,True,0
SUP057,2024-10,84,87,True,3
SUP057,2024-10,58,57,True,0
SUP057,2024-10,50,50,True,0
SUP057,2024-10,31,30,True,0
SUP057,2024-10,57,56,True,0
SUP057,2024-10,59,60,True,1
SUP057,2024-11,87,89,True,2
SUP057,2024-11,81,78,True,0
SUP057,2024-11,42,42,True,0
SUP057,2024-11,72,71,True,0
SUP057,2024-11,49,50,True,1
SUP057,2024-11,58,59,True,1
SUP057,2024-12,41,44,True,3
SUP057,2024-12,27,30,True,3
SUP057,2024-12,22,19,True,0
SUP057,2024-12,82,80,True,0
SUP057,2024-12,24,21,True,0
SUP057,2024-12,68,71,True,3
SUP057,2025-01,67,64,True,0
SUP057,2025-01,87,90,True,3
SUP057,2025-01,26,24,True,0
SUP057,2025-01,90,93,True,3
SUP057,2025-01,45,42,True,0
SUP057,2025-01,32,35,True,3
SUP057,2025-01,32,29,True,0
SUP057,2025-01,14,33,False,19
SUP057,2025-02,83,85,True,2
SUP057,2025-02,82,79,True,0
SUP057,2025-02,59,58,True,0
SUP057,2025-02,18,16,True,0
SUP057,2025-02,85,82,True,0
SUP057,2025-03,66,67,True,1
SUP057,2025-03,23,21,True,0
SUP057,2025-03,45,62,False,17
SUP057,2025-03,33,31,True,0
SUP057,2025-03,44,42,True,0
SUP057,2025-03,63,63,True,0
SUP057,2025-03,87,88,True,1
SUP057,2025-04,69,71,True,2
SUP057,2025-04,86,84,True,0
SUP057,2025-04,15,16,True,1
SUP057,2025-04,85,82,True,0
SUP057,2025-04,73,71,True,0
SUP057,2025-05,73,73,True,0
SUP057,2025-05,37,38,True,1
SUP057,2025-05,21,21,True,0
SUP057,2025-05,35,33,True,0
SUP057,2025-05,60,58,True,0
SUP057,2025-05,19,21,True,2
SUP057,2025-06,67,65,True,0
SUP057,2025-06,57,57,True,0
SUP057,2025-06,15,18,True,3
SUP057,2025-06,18,19,True,1
SUP057,2025-06,50,49,True,0
SUP057,2025-06,80,78,True,0
SUP057,2025-06,32,34,True,2
SUP057,2025-07,79,80,True,1
SUP057,2025-07,42,42,True,0
SUP057,2025-07,79,80,True,1
SUP057,2025-07,74,76,True,2
SUP057,2025-07,75,72,True,0
SUP057,2025-08,43,43,True,0
SUP057,2025-08,65,62,True,0
SUP057,2025-08,38,40,True,2
SUP057,2025-08,38,41,True,3
SUP057,2025-08,65,68,True,3
SUP057,2025-08,32,29,True,0
SUP057,2025-09,66,63,True,0
SUP057,2025-09,87,88,True,1
SUP057,2025-09,46,48,True,2
SUP057,2025-09,61,58,True,0
SUP057,2025-10,38,58,False,20
SUP057,2025-10,81,79,True,0
SUP057,2025-10,39,38,True,0
SUP057,2025-11,18,16,True,0
SUP057,2025-11,53,51,True,0
SUP057,2025-11,62,61,True,0
SUP057,2025-11,43,42,True,0
SUP057,2025-11,23,26,True,3
SUP057,2025-11,74,74,True,0
SUP057,2025-11,51,53,True,2
SUP057,2025-11,86,87,True,1
SUP058,2024-10,62,64,True,2
SUP058,2024-10,14,17,True,3
SUP058,2024-10,81,87,False,6
SUP058,2024-10,89,87,True,0
SUP058,2024-11,70,69,True,0
SUP058,2024-12,81,78,True,0
SUP058,2024-12,74,77,True,3
SUP058,2024-12,59,74,False,15
SUP058,2024-12,43,40,True,0
SUP058,2024-12,37,36,True,0
SUP058,2025-01,31,36,False,5
SUP058,2025-01,17,15,True,0
SUP058,2025-01,20,22,True,2
SUP058,2025-01,73,93,False,20
SUP058,2025-01,66,64,True,0
SUP058,2025-01,74,94,False,20
SUP058,2025-02,39,51,False,12
SUP058,2025-03,28,27,True,0
SUP058,2025-03,78,80,True,2
SUP058,2025-03,65,63,True,0
SUP058,2025-04,79,80,True,1
SUP058,2025-04,68,67,True,0
SUP058,2025-04,42,59,False,17
SUP058,2025-05,51,52,True,1
SUP058,2025-06,44,46,True,2
SUP058,2025-06,84,81,True,0
SUP058,2025-06,70,69,True,0
SUP058,2025-06,14,17,True,3
SUP058,2025-07,89,89,True,0
SUP058,2025-08,82,83,True,1
SUP058,2025-08,15,15,True,0
SUP058,2025-09,23,21,True,0
SUP058,2025-09,24,27,True,3
SUP058,2025-09,49,49,True,0
SUP058,2025-09,71,76,False,5
SUP058,2025-09,71,74,True,3
SUP058,2025-09,84,86,True,2
SUP058,2025-10,82,96,False,14
SUP058,2025-10,63,60,True,0
SUP058,2025-10,72,75,True,3
SUP058,2025-10,26,26,True,0
SUP058,2025-11,29,28,True,0
SUP058,2025-11,54,63,False,9
SUP058,2025-11,42,49,False,7
SUP058,2025-11,66,66,True,0
SUP058,2025-11,18,15,True,0
SUP059,2024-10,29,32,True,3
SUP059,2024-10,60,58,True,0
SUP059,2024-10,44,42,True,0
SUP059,2024-10,82,84,True,2
SUP059,2024-10,44,44,True,0
SUP059,2024-11,88,86,True,0
SUP059,2024-11,71,74,True,3
SUP059,2024-11,53,56,True,3
SUP059,2024-12,88,85,True,0
SUP059,2025-01,25,25,True,0
SUP059,2025-01,52,50,True,0
SUP059,2025-01,90,87,True,0
SUP059,2025-01,39,42,True,3
SUP059,2025-01,35,34,True,0
SUP059,2025-01,75,78,True,3
SUP059,2025-02,84,86,True,2
SUP059,2025-03,33,36,True,3
SUP059,2025-03,14,25,False,11
SUP059,2025-03,20,23,True,3
SUP059,2025-04,77,79,True,2
SUP059,2025-04,66,64,True,0
SUP059,2025-04,49,49,True,0
SUP059,2025-04,26,25,True,0
SUP059,2025-05,82,79,True,0
SUP059,2025-05,35,38,True,3
SUP059,2025-05,29,26,True,0
SUP059,2025-05,39,41,True,2
SUP059,2025-05,90,93,True,3
SUP059,2025-05,61,63,True,2
SUP059,2025-05,24,38,False,14
SUP059,2025-05,16,18,True,2
SUP059,2025-06,58,55,True,0
SUP059,2025-06,79,82,True,3
SUP059,2025-07,21,24,True,3
SUP059,2025-07,66,66,True,0
SUP059,2025-07,83,93,False,10
SUP059,2025-07,79,77,True,0
SUP059,2025-07,30,29,True,0
SUP059,2025-08,31,34,True,3
SUP059,2025-08,40,37,True,0
SUP059,2025-08,75,76,True,1
SUP059,2025-08,28,38,False,10
SUP059,2025-08,28,26,True,0
SUP059,2025-09,67,67,True,0
SUP059,2025-09,57,54,True,0
SUP059,2025-09,75,72,True,0
SUP059,2025-09,46,64,False,18
SUP059,2025-09,41,38,True,0
SUP059,2025-09,31,29,True,0
SUP059,2025-09,24,41,False,17
SUP059,2025-09,29,28,True,0
SUP059,2025-10,19,19,True,0
SUP059,2025-10,50,51,True,1
SUP059,2025-11,14,15,True,1
SUP059,2025-11,46,48,True,2
SUP059,2025-11,30,29,True,0
SUP060,2024-10,29,30,True,1
SUP060,2024-10,53,68,False,15
SUP060,2024-10,45,42,True,0
SUP060,2024-10,33,34,True,1
SUP060,2024-10,74,75,True,1
SUP060,2024-10,44,54,False,10
SUP060,2024-11,35,38,True,3
SUP060,2024-11,45,45,True,0
SUP060,2024-11,70,86,False,16
SUP060,2024-11,40,49,False,9
SUP060,2024-12,22,19,True,0
SUP060,2024-12,38,53,False,15
SUP060,2024-12,78,75,True,0
SUP060,2024-12,34,33,True,0
SUP060,2024-12,58,71,False,13
SUP060,2024-12,85,83,True,0
SUP060,2025-01,78,76,True,0
SUP060,2025-02,27,30,True,3
SUP060,2025-03,53,56,True,3
SUP060,2025-04,27,25,True,0
SUP060,2025-04,22,22,True,0
SUP060,2025-05,20,22,True,2
SUP060,2025-05,14,11,True,0
SUP060,2025-06,31,34,True,3
SUP060,2025-07,74,74,True,0
SUP060,2025-07,90,91,True,1
SUP060,2025-07,17,18,True,1
SUP060,2025-07,38,41,True,3
SUP060,2025-07,43,41,True,0
SUP060,2025-07,52,51,True,0
SUP060,2025-07,60,61,True,1
SUP060,2025-08,83,82,True,0
SUP060,2025-09,24,21,True,0
SUP060,2025-09,54,53,True,0
SUP060,2025-09,80,80,True,0
SUP060,2025-09,46,44,True,0
SUP060,2025-09,47,48,True,1
SUP060,2025-09,63,66,True,3
SUP060,2025-09,82,90,False,8
SUP060,2025-09,55,73,False,18
SUP060,2025-10,89,91,True,2
SUP060,2025-11,63,61,True,0
SUP060,2025-11,20,20,True,0
SUP060,2025-11,34,33,True,0
