shipment_id,month,ship_date,expected_delivery,actual_delivery,warehouse,carrier,destination,sku,category,qty,weight_kg,freight_cost_rmb,revenue_rmb,on_time
SHP00181,2025-05,2025-05-28,2025-06-11,2025-06-16,成都仓,德邦,广州,FWD5891,钻石系列,834,8.34,1787.2,208500.0,True
SHP00182,2025-11,2025-11-11,2025-11-21,2025-11-20,上海仓,中外运,重庆,FWDV040,玻璃包银系列,1870,37.4,1632.37,13174150.0,True
SHP00183,2025-03,2025-03-15,2025-03-17,2025-03-18,上海仓,中外运,Seoul,FWD120,银白系列,414,4.14,1431.26,11592.0,True
SHP00184,2025-06,2025-06-04,2025-06-07,2025-06-09,成都仓,FedEx,西安,FWD508,金属彩光系列,1048,0.0,54.71,35632.0,True
SHP00185,2024-10,2024-10-15,2024-10-16,2024-10-16,深圳仓,京东物流,Frankfurt,FWD436 ,着色系列,357,3.57,427.22,8925.0,False
SHP00186,2025-04,2025-04-05,2025-04-06,2025-04-05,上海仓,德邦,重庆,FWD425,着色系列,522,5.22,1797.73,31320.0,True
SHP00187,2025-02,2025-02-28,2025-03-14,2025-03-19,上海仓,中外运,西安,BHC9337GP,玻璃变色龙,1580,15.8,809.04,790000.0,True
SHP00188,2025-01,2025-01-20,2025-02-02,2025-02-03,深圳仓,德邦,成都,FWDD28M,钻石系列,501,0.0,999.08,140280.0,True
SHP00189,2025-06,2025-06-16,2025-06-26,2025-06-27,成都仓,京东物流,武汉,FWD427,着色系列,735,0.0,275.35,44100.0,True
SHP00190,2025-11,2025-11-11,2025-11-20,2025-11-20,上海仓,京东物流,西安,FWD524WR,耐候系列,448,4.48,1593.54,40320.0,False
SHP00191,2024-11,2024-11-03,2024-11-06,2024-11-08,成都仓,德邦,Los Angeles,FWD355,金色系列,1115,22.3,1649.66,41812.5,True
SHP00192,2025-05,2025-05-05,2025-05-16,2025-05-16,成都仓,德邦,重庆,FWD535,金属彩光系列,492,9.84,63.32,16728.0,True
SHP00193,2025-02,2025-02-16,2025-02-24,2025-02-23,成都仓,FedEx,Tokyo,FWD323WR,耐候系列,449,0.0,567.08,40410.0,True
SHP00194,2024-11,2024-11-24,2024-12-06,2024-12-09,成都仓,京东物流,Seoul,FWD205A,虹彩系列,727,0.0,975.86,27262.5,True
SHP00195,2024-10,2024-10-08,2024-10-22,2024-10-23,深圳仓,德邦,杭州,BHC9234BOH,化妆品系列,1973,0.0,1752.98,434060.0,True
SHP00196,2024-10,2024-10-18,2024-10-23,2024-10-25,上海仓,DHL,Tokyo,FWD403,着色系列,1435,28.7,827.09,63140.0,True
SHP00197,2025-09,2025-09-14,2025-09-21,2025-09-24,广州仓,FedEx,Tokyo,FWD201WR,耐候系列,1599,15.99,239.67,143910.0,False
SHP00198,2025-08,2025-08-24,2025-09-05,2025-09-07,成都仓,德邦,杭州,FWD302WR,耐候系列,768,15.36,515.92,69120.0,False
SHP00199,2025-08,2025-08-25,2025-09-06,2025-09-08,上海仓,DHL,广州,FWD211WR,耐候系列,509,5.09,1284.6,45810.0,True
SHP00200,2025-08,2025-08-23,2025-08-30,2025-09-01,广州仓,FedEx,重庆,FWDD10X,钻石系列,1072,10.72,847.09,128640.0,True
SHP00201,2025-03,2025-03-28,2025-04-05,2025-04-07,上海仓,FedEx,Los Angeles,FWD325,金色系列,62,0.0,1763.03,2449.0,True
SHP00202,2024-11,2024-11-02,2024-11-11,2024-11-16,成都仓,DHL,西安,FWDD10A,钻石系列,69,0.69,1391.74,6900.0,True
SHP00203,2025-09,2025-09-27,2025-10-01,2025-10-01,广州仓,京东物流,武汉,FWD410,着色系列,338,0.0,656.24,20280.0,True
SHP00204,2024-11,2024-11-06,2024-11-19,2024-11-18,上海仓,京东物流,北京,FWDV060B,玻璃包银系列,1542,15.42,1330.45,7440150.0,True
SHP00205,2025-06,2025-06-07,2025-06-19,2025-06-21,深圳仓,京东物流,武汉,FWDV040,玻璃包银系列,1772,17.72,377.24,12483740.0,True
SHP00206,2025-09,2025-09-20,2025-09-23,2025-09-26,广州仓,FedEx,Tokyo,FWD408,着色系列,1247,12.47,221.55,74820.0,True
SHP00207,2025-03,2025-03-02,2025-03-10,2025-03-09,深圳仓,顺丰,成都,FWD5874A,钻石系列,751,7.51,1957.66,210280.0,True
SHP00208,2025-04,2025-04-13,2025-04-26,2025-04-27,上海仓,FedEx,上海,BHC9225BMTH,化妆品系列,638,0.0,963.87,140360.0,True
SHP00209,2025-10,2025-10-13,2025-10-18,2025-10-23,广州仓,DHL,重庆,FWD205,虹彩系列,1634,0.0,1133.31,61275.0,True
SHP00210,2025-04,2025-04-06,2025-04-11,2025-04-10,深圳仓,德邦,Frankfurt,FWD111MT,银白系列,902,9.02,98.27,26158.0,True
SHP00211,2025-03,2025-03-02,2025-03-17,2025-03-20,深圳仓,中外运,Singapore,FWD510,金属彩光系列,1949,38.98,372.25,66266.0,True
SHP00212,2024-11,2024-11-09,2024-11-20,2024-11-24,广州仓,FedEx,南京,FWD6005,超白系列,570,0.0,791.92,23940.0,False
SHP00213,2025-07,2025-07-19,2025-07-27,2025-07-27,广州仓,德邦,Los Angeles,FWD123,银白系列,236,0.0,58.53,7080.0,False
SHP00214,2025-08,2025-08-18,2025-08-24,2025-08-24,广州仓,德邦,Seoul,FWD416,着色系列,352,3.52,1712.03,21120.0,True
SHP00215,2025-05,2025-05-28,2025-06-07,2025-06-06,广州仓,FedEx,重庆,FWD5519WR,耐候系列,291,0.0,1613.29,34920.0,False
SHP00216,2024-12,2024-12-20,2024-12-27,2024-12-31,深圳仓,京东物流,广州,FWD103,银白系列,1120,11.2,1845.68,32480.0,True
SHP00217,2024-10,2024-10-03,2024-10-14,2024-10-15,广州仓,DHL,深圳,FWDD10X,钻石系列,226,2.26,1897.92,27120.0,True
SHP00218,2025-08,2025-08-01,2025-08-06,2025-08-10,上海仓,中外运,Singapore,FWDV150,玻璃包银系列,991,19.82,56.85,2536960.0,True
SHP00219,2025-07,2025-07-02,2025-07-06,2025-07-11,广州仓,FedEx,深圳,BHC89237BG,着色变色龙,1289,12.89,1752.24,644500.0,True
SHP00220,2025-08,2025-08-17,2025-08-28,2025-08-27,深圳仓,中外运,北京,FWD418B,着色系列,514,5.14,510.61,30840.0,True
SHP00221,2024-11,2024-11-18,2024-11-27,2024-11-30,上海仓,京东物流,Singapore,FWDV040,玻璃包银系列,649,0.0,1842.39,4572205.0,True
SHP00222,2025-03,2025-03-10,2025-03-20,2025-03-20,深圳仓,FedEx,杭州,FWDV080,玻璃包银系列,760,7.6,378.41,3845600.0,True
SHP00223,2025-01,2025-01-22,2025-01-25,2025-01-26,深圳仓,FedEx,武汉,FWD6303,水晶系列,1490,14.9,456.14,126650.0,True
SHP00224,2024-12,2024-12-06,2024-12-20,2024-12-22,广州仓,顺丰,Los Angeles,FWD402,着色系列,254,2.54,446.7,11176.0,True
SHP00225,2025-05,2025-05-11,2025-05-20,2025-05-20,上海仓,DHL,成都,FWD6820,水晶系列,2000,20.0,1658.86,170000.0,True
SHP00226,2025-02,2025-02-25,2025-03-04,2025-03-07,上海仓,DHL,杭州,FWDD21M,钻石系列,90,0.0,1821.9,25200.0,True
SHP00227,2025-10,2025-10-07,2025-10-16,2025-10-20,上海仓,中外运,Los Angeles,FWDV080,玻璃包银系列,1338,26.76,516.09,6770280.0,True
SHP00228,2025-10,2025-10-07,2025-10-20,2025-10-23,广州仓,中外运,杭州,FWD153,银白系列,1144,11.44,1740.91,29744.0,False
SHP00229,2024-10,2024-10-06,2024-10-09,2024-10-08,深圳仓,DHL,Seoul,FWDV020,玻璃包银系列,1974,19.74,1753.48,17509380.0,True
SHP00230,2025-02,2025-02-07,2025-02-14,2025-02-16,上海仓,中外运,Tokyo,FWD6300T,水晶系列,1347,26.94,1204.1,114495.0,True
SHP00231,2025-01,2025-01-12,2025-01-17,2025-01-18,上海仓,FedEx,广州,FWD508,金属彩光系列,1608,0.0,1066.76,54672.0,True
SHP00232,2025-01,2025-01-05,2025-01-15,2025-01-17,成都仓,顺丰,南京,FWD525,金属彩光系列,258,2.58,1515.72,8772.0,True
SHP00233,2025-10,2025-10-28,2025-11-03,2025-11-06,成都仓,DHL,武汉,FWD400B,着色系列,89,0.89,516.45,3916.0,True
SHP00234,2025-06,2025-06-02,2025-06-11,2025-06-14,深圳仓,FedEx,Singapore,FWD123,银白系列,1670,0.0,94.61,50100.0,True
SHP00235,2024-10,2024-10-03,2024-10-09,2024-10-08,成都仓,顺丰,Singapore,FWD325,金色系列,189,3.78,73.82,7465.5,True
SHP00236,2025-07,2025-07-16,2025-07-23,2025-07-24,上海仓,FedEx,重庆,FWD219,虹彩系列,869,0.0,320.16,32587.5,True
SHP00237,2025-09,2025-09-21,2025-10-03,2025-10-07,广州仓,京东物流,深圳,FWD6235,水晶系列,1489,14.89,726.47,81895.0,True
SHP00238,2024-11,2024-11-06,2024-11-19,2024-11-23,上海仓,京东物流,Tokyo,FWD408,着色系列,1462,29.24,1987.75,87720.0,True
SHP00239,2025-10,2025-10-12,2025-10-27,2025-10-31,广州仓,FedEx,北京,FWD304,金色系列,1946,19.46,1721.22,72975.0,True
SHP00240,2025-08,2025-08-23,2025-08-24,2025-08-27,成都仓,DHL,杭州,FWD416,着色系列,1725,17.25,1928.16,103500.0,True
SHP00241,2024-12,2024-12-25,2024-12-27,2025-01-01,上海仓,顺丰,西安,FWD408,着色系列,752,7.52,644.16,45120.0,True
SHP00242,2025-04,2025-04-10,2025-04-13,2025-04-12,成都仓,顺丰,Los Angeles,FWDD21X,钻石系列,657,13.14,842.17,164250.0,True
SHP00243,2025-09,2025-09-01,2025-09-07,2025-09-09,成都仓,顺丰,杭州,FWD7504,其他,1864,18.64,1496.1,186400.0,True
SHP00244,2025-09,2025-09-09,2025-09-11,2025-09-12,成都仓,顺丰,西安,BHC89234BG,着色变色龙,1410,0.0,1142.41,705000.0,True
SHP00245,2024-10,2024-10-13,2024-10-21,2024-10-23,上海仓,顺丰,成都,FWD3504,金属彩光系列,1317,13.17,1332.07,44778.0,True
SHP00246,2025-11,2025-11-19,2025-11-21,2025-11-21,深圳仓,顺丰,Seoul,FWD6500A,水晶系列,809,0.0,1094.84,44495.0,True
SHP00247,2025-01,2025-01-02,2025-01-11,2025-01-15,成都仓,德邦,重庆,FWDD28M,钻石系列,1575,0.0,374.43,441000.0,True
SHP00248,2025-06,2025-06-05,2025-06-18,2025-06-17,广州仓,德邦,深圳,FWD6603B,磁性珠光,1724,17.24,1539.19,431000.0,True
SHP00249,2025-01,2025-01-24,2025-01-25,2025-01-24,上海仓,德邦,南京,FWD430,着色系列,236,4.72,546.86,14160.0,True
SHP00250,2025-06,2025-06-04,2025-06-12,2025-06-15,广州仓,DHL,广州,FWD510,金属彩光系列,1016,0.0,1668.13,34544.0,True
SHP00251,2025-03,2025-03-05,2025-03-19,2025-03-23,广州仓,德邦,成都,FWD901KSW,耐候系列,1298,12.98,499.39,168740.0,True
SHP00252,2025-06,2025-06-24,2025-06-25,2025-06-24,广州仓,京东物流,武汉,FWD299,虹彩系列,1484,14.84,650.25,55650.0,True
SHP00253,2025-11,2025-11-15,2025-11-23,2025-11-27,上海仓,京东物流,重庆,FWD5871C,钻石系列,767,0.0,1453.7,199420.0,True
SHP00254,2025-06,2025-06-22,2025-06-25,2025-06-30,上海仓,京东物流,武汉,FWD123TS,银白系列,1299,12.99,344.71,49362.0,True
SHP00255,2025-09,2025-09-03,2025-09-17,2025-09-16,成都仓,德邦,Los Angeles,FWD235WR,耐候系列,1457,14.57,566.39,131130.0,True
SHP00256,2025-11,2025-11-13,2025-11-16,2025-11-19,深圳仓,FedEx,成都,FWD421,着色系列,72,1.44,103.71,4320.0,True
SHP00257,2025-01,2025-01-08,2025-01-17,2025-01-17,上海仓,中外运,西安,FWDV155,玻璃包银系列,1048,10.48,885.45,1456720.0,True
SHP00258,2025-10,2025-10-02,2025-10-14,2025-10-13,成都仓,FedEx,南京,FWD600,其他,755,7.55,992.88,37750.0,False
SHP00259,2025-05,2025-05-05,2025-05-16,2025-05-16,广州仓,德邦,Seoul,FWD215WR,耐候系列,251,5.02,1517.78,22590.0,True
SHP00260,2025-02,2025-02-18,2025-02-26,2025-02-28,深圳仓,京东物流,北京,FWD600,其他,945,9.45,1077.82,47250.0,True
SHP00261,2025-08,2025-08-25,2025-08-30,2025-09-03,上海仓,德邦,西安,FWD502,金属彩光系列,1177,23.54,1683.88,40018.0,True
SHP00262,2025-01,2025-01-20,2025-01-29,2025-02-02,深圳仓,中外运,武汉,FWD6910,水晶系列,652,6.52,95.85,35860.0,False
SHP00263,2024-11,2024-11-28,2024-11-30,2024-12-05,成都仓,顺丰,广州,FWD119,银白系列,612,6.12,132.62,18360.0,True
SHP00264,2025-01,2025-01-28,2025-01-29,2025-02-03,成都仓,京东物流,杭州,FWD520,金属彩光系列,1939,19.39,601.28,65926.0,True
SHP00265,2025-08,2025-08-02,2025-08-11,2025-08-10,成都仓,德邦,西安,FWD7504,其他,1639,32.78,135.26,163900.0,True
SHP00266,2025-09,2025-09-21,2025-10-01,2025-09-30,成都仓,顺丰,杭州,FWD6002,超白系列,417,4.17,195.95,15637.5,False
SHP00267,2025-05,2025-05-10,2025-05-15,2025-05-15,上海仓,FedEx,Seoul,FWD6881,水晶系列,469,0.0,275.85,25795.0,False
SHP00268,2024-12,2024-12-04,2024-12-13,2024-12-14,广州仓,京东物流,上海,FWD401,着色系列,670,13.4,1538.35,29480.0,True
SHP00269,2024-11,2024-11-09,2024-11-17,2024-11-17,广州仓,德邦,Los Angeles,FWD520WR,耐候系列,1152,0.0,389.9,103680.0,True
SHP00270,2024-12,2024-12-24,2025-01-04,2025-01-07,成都仓,德邦,杭州,FWD6860,水晶系列,523,0.0,1832.81,44455.0,True
SHP00271,2025-04,2025-04-05,2025-04-10,2025-04-09,上海仓,DHL,Seoul,FWD6603B,磁性珠光,870,0.0,848.83,217500.0,True
SHP00272,2025-04,2025-04-02,2025-04-06,2025-04-06,广州仓,顺丰,成都,FWD7351,其他,1464,14.64,1583.51,87840.0,True
SHP00273,2024-10,2024-10-07,2024-10-08,2024-10-10,广州仓,京东物流,重庆,FWD152,银白系列,463,4.63,1081.88,12501.0,True
SHP00274,2025-05,2025-05-22,2025-05-30,2025-05-30,上海仓,中外运,上海,FWDD23L,钻石系列,891,17.82,1822.65,249480.0,True
SHP00275,2025-03,2025-03-05,2025-03-15,2025-03-16,上海仓,京东物流,Seoul,FWDV040B,玻璃包银系列,308,3.08,917.06,1801800.0,True
SHP00276,2024-10,2024-10-20,2024-11-04,2024-11-03,上海仓,DHL,西安,FWD500WR,耐候系列,1467,14.67,180.39,132030.0,True
SHP00277,2025-05,2025-05-28,2025-05-29,2025-05-31,上海仓,京东物流,Los Angeles,FWD491,着色系列,897,8.97,1359.3,53820.0,True
SHP00278,2025-01,2025-01-06,2025-01-09,2025-01-10,广州仓,京东物流,Frankfurt,FWD235WR,耐候系列,480,4.8,1267.59,43200.0,True
SHP00279,2025-05,2025-05-17,2025-05-20,2025-05-19,深圳仓,德邦,Frankfurt,FWD119,银白系列,432,4.32,1927.36,12960.0,True
SHP00280,2025-02,2025-02-20,2025-03-06,2025-03-05,广州仓,DHL,Singapore,FWD415Y,着色系列,1842,18.42,537.98,81048.0,True
SHP00281,2025-08,2025-08-23,2025-09-03,2025-09-08,广州仓,FedEx,北京,FWDV020,玻璃包银系列,288,5.76,1974.36,2554560.0,False
SHP00282,2024-11,2024-11-28,2024-11-29,2024-12-02,成都仓,京东物流,深圳,FWD600,其他,1539,0.0,1158.23,76950.0,False
SHP00283,2025-09,2025-09-15,2025-09-18,2025-09-21,广州仓,德邦,广州,FWDV040B,玻璃包银系列,1374,0.0,302.91,8037900.0,True
SHP00284,2025-03,2025-03-20,2025-04-02,2025-04-05,广州仓,中外运,广州,FWD323M,金色系列,1846,36.92,1742.73,69225.0,True
SHP00285,2025-08,2025-08-19,2025-08-24,2025-08-25,成都仓,FedEx,Seoul,FWD6504A,水晶系列,624,12.48,754.86,34320.0,True
SHP00286,2025-03,2025-03-24,2025-04-07,2025-04-10,广州仓,DHL,武汉,FWD6882,水晶系列,1723,17.23,969.43,94765.0,True
SHP00287,2025-01,2025-01-08,2025-01-13,2025-01-16,成都仓,中外运,北京,FWD6007,超白系列,481,4.81,191.23,23569.0,False
SHP00288,2025-07,2025-07-15,2025-07-23,2025-07-27,深圳仓,FedEx,上海,FWDD10X,钻石系列,1989,19.89,1541.58,238680.0,True
SHP00289,2025-04,2025-04-21,2025-04-28,2025-04-29,广州仓,DHL,广州,BHC89230GY,着色变色龙,1919,19.19,1126.14,959500.0,True
SHP00290,2025-08,2025-08-03,2025-08-18,2025-08-22,成都仓,德邦,上海,FWD320,金色系列,1091,10.91,1920.47,40912.5,True
SHP00291,2025-05,2025-05-13,2025-05-20,2025-05-19,上海仓,京东物流,南京,FWD307,金色系列,630,6.3,853.16,23625.0,False
SHP00292,2025-10,2025-10-07,2025-10-16,2025-10-15,成都仓,顺丰,Frankfurt,FWDD28L,钻石系列,1284,0.0,1267.39,359520.0,True
SHP00293,2025-05,2025-05-20,2025-05-26,2025-05-28,成都仓,京东物流,Singapore,FWD5519,金属彩光系列,453,4.53,372.23,27180.0,True
SHP00294,2025-02,2025-02-23,2025-03-01,2025-03-04,深圳仓,顺丰,南京,BHC9320YB,玻璃变色龙,1330,26.6,341.77,665000.0,True
SHP00295,2025-05,2025-05-09,2025-05-20,2025-05-24,上海仓,DHL,重庆,BHC9227GOH,化妆品系列,247,4.94,1653.86,54340.0,True
SHP00296,2025-05,2025-05-14,2025-05-16,2025-05-21,深圳仓,DHL,Singapore,FWD535,金属彩光系列,428,0.0,1846.0,14552.0,True
SHP00297,2025-09,2025-09-01,2025-09-02,2025-09-04,广州仓,顺丰,杭州,FWD522WR,耐候系列,1955,19.55,1531.84,175950.0,True
SHP00298,2024-10,2024-10-18,2024-10-26,2024-10-25,深圳仓,顺丰,成都,FWD901KSW,耐候系列,955,9.55,800.65,124150.0,True
SHP00299,2025-02,2025-02-09,2025-02-20,2025-02-19,深圳仓,DHL,Seoul,FWD361,金色系列,11,0.11,297.21,385.0,True
SHP00300,2025-06,2025-06-12,2025-06-23,2025-06-28,深圳仓,FedEx,Los Angeles,FWD6850,水晶系列,1649,16.49,1289.86,140165.0,True
SHP00301,2025-06,2025-06-08,2025-06-21,2025-06-25,成都仓,京东物流,武汉,FWD101WR,耐候系列,685,6.85,1491.27,41100.0,True
SHP00302,2024-11,2024-11-01,2024-11-14,2024-11-13,广州仓,FedEx,Frankfurt,FWDV080B,玻璃包银系列,1452,14.52,1540.14,6141960.0,True
SHP00303,2025-05,2025-05-01,2025-05-14,2025-05-17,成都仓,中外运,杭州,FWD5800A,钻石系列,523,0.0,800.6,62760.0,True
SHP00304,2025-02,2025-02-22,2025-02-28,2025-03-05,深圳仓,中外运,上海,FWDD25M,钻石系列,1207,12.07,725.77,337960.0,True
SHP00305,2024-10,2024-10-05,2024-10-12,2024-10-17,广州仓,DHL,Los Angeles,FWDD29M,钻石系列,1389,0.0,981.38,486150.0,True
SHP00306,2025-04,2025-04-06,2025-04-21,2025-04-24,成都仓,DHL,广州,FWD5873A,钻石系列,1305,13.05,1211.21,365400.0,False
SHP00307,2025-04,2025-04-28,2025-05-05,2025-05-05,广州仓,FedEx,杭州,FWD7365,其他,1626,32.52,1654.03,97560.0,True
SHP00308,2025-03,2025-03-22,2025-03-30,2025-03-31,广州仓,德邦,Los Angeles,FWD6005,超白系列,1183,0.0,741.47,49686.0,True
SHP00309,2025-02,2025-02-27,2025-03-13,2025-03-18,上海仓,德邦,成都,BHC89237BG,着色变色龙,1476,29.52,1934.27,738000.0,True
SHP00310,2025-10,2025-10-09,2025-10-14,2025-10-18,上海仓,中外运,西安,FWD122,银白系列,93,0.0,788.66,2790.0,True
SHP00311,2025-05,2025-05-20,2025-05-21,2025-05-23,广州仓,DHL,深圳,FWD5893,钻石系列,1178,11.78,277.39,294500.0,True
SHP00312,2025-10,2025-10-19,2025-10-20,2025-10-23,广州仓,FedEx,北京,FWDD10A,钻石系列,643,6.43,138.15,64300.0,True
SHP00313,2025-01,2025-01-25,2025-02-05,2025-02-09,深圳仓,DHL,Tokyo,FWD6215,水晶系列,1307,13.07,646.28,71885.0,True
SHP00314,2025-07,2025-07-24,2025-08-06,2025-08-05,广州仓,顺丰,Seoul,FWD330,金色系列,1059,21.18,630.83,39712.5,True
SHP00315,2025-04,2025-04-21,2025-04-30,2025-04-30,深圳仓,DHL,Singapore,FWD534,金属彩光系列,1933,38.66,1132.0,65722.0,True
SHP00316,2025-03,2025-03-09,2025-03-12,2025-03-13,广州仓,FedEx,Frankfurt,BHC9320YB,玻璃变色龙,1013,0.0,1318.65,506500.0,True
SHP00317,2025-11,2025-11-27,2025-12-02,2025-12-05,广州仓,FedEx,Seoul,FWD524,金属彩光系列,371,0.0,225.79,12614.0,False
SHP00318,2025-08,2025-08-03,2025-08-04,2025-08-06,深圳仓,DHL,广州,FWD111M,银白系列,1695,16.95,212.79,49155.0,True
SHP00319,2025-09,2025-09-27,2025-10-10,2025-10-12,深圳仓,FedEx,杭州,FWD6018T,超白系列,1952,19.52,806.15,73200.0,True
SHP00320,2025-08,2025-08-21,2025-08-28,2025-08-31,上海仓,中外运,西安,FWD231WR,耐候系列,1625,16.25,587.87,146250.0,True
SHP00321,2025-01,2025-01-28,2025-02-02,2025-02-01,广州仓,顺丰,Los Angeles,FWD520WR,耐候系列,91,1.82,182.15,8190.0,True
SHP00322,2025-07,2025-07-16,2025-07-21,2025-07-20,成都仓,DHL,Seoul,BHC9234BOH,化妆品系列,1136,11.36,945.56,249920.0,True
SHP00323,2025-09,2025-09-12,2025-09-16,2025-09-16,上海仓,FedEx,重庆,FWD5890,钻石系列,1367,0.0,1449.56,164040.0,True
SHP00324,2025-04,2025-04-22,2025-04-24,2025-04-28,深圳仓,德邦,成都,FWD225WR,耐候系列,883,17.66,1072.18,79470.0,True
SHP00325,2025-10,2025-10-08,2025-10-20,2025-10-24,成都仓,京东物流,武汉,FWD001,其他,828,8.28,811.23,86940.0,True
SHP00326,2025-08,2025-08-14,2025-08-28,2025-08-28,成都仓,DHL,西安,BHC9232MGH,化妆品系列,568,5.68,1025.62,124960.0,True
SHP00327,2025-09,2025-09-09,2025-09-13,2025-09-18,上海仓,德邦,Los Angeles,FWD402,着色系列,1231,12.31,125.22,54164.0,True
SHP00328,2025-03,2025-03-09,2025-03-14,2025-03-19,深圳仓,顺丰,Tokyo,FWDV020,玻璃包银系列,1915,38.3,1817.8,16986050.0,True
SHP00329,2025-08,2025-08-16,2025-08-21,2025-08-21,深圳仓,德邦,南京,FWD410,着色系列,1986,19.86,1249.9,119160.0,True
SHP00330,2025-03,2025-03-28,2025-04-06,2025-04-07,深圳仓,FedEx,南京,BHC89234BG,着色变色龙,353,7.06,1258.76,176500.0,True
SHP00331,2025-02,2025-02-26,2025-03-05,2025-03-05,成都仓,德邦,Frankfurt,FWD425,着色系列,883,8.83,110.15,52980.0,True
SHP00332,2024-10,2024-10-02,2024-10-14,2024-10-14,成都仓,中外运,Los Angeles,BHC9338GR,玻璃变色龙,441,4.41,492.83,220500.0,False
SHP00333,2025-08,2025-08-07,2025-08-11,2025-08-14,广州仓,中外运,重庆,FWD6502,水晶系列,984,9.84,1256.47,54120.0,True
SHP00334,2024-10,2024-10-02,2024-10-09,2024-10-08,成都仓,德邦,西安,FWD5870C,钻石系列,76,0.76,1349.43,13680.0,True
SHP00335,2024-12,2024-12-20,2024-12-23,2024-12-22,广州仓,京东物流,深圳,FWD5870B,钻石系列,471,4.71,1065.04,84780.0,True
SHP00336,2025-09,2025-09-24,2025-09-25,2025-09-29,上海仓,京东物流,Los Angeles,FWD223WR,耐候系列,988,9.88,870.34,88920.0,True
SHP00337,2025-08,2025-08-19,2025-08-27,2025-08-30,广州仓,京东物流,深圳,FWD323WR,耐候系列,444,0.0,1237.39,39960.0,True
SHP00338,2025-09,2025-09-05,2025-09-18,2025-09-19,上海仓,顺丰,杭州,FWD6850,水晶系列,1927,0.0,1779.94,163795.0,True
SHP00339,2025-03,2025-03-11,2025-03-16,2025-03-15,深圳仓,FedEx,Los Angeles,BHC9337GP,玻璃变色龙,1020,10.2,887.45,510000.0,True
SHP00340,2025-02,2025-02-02,2025-02-05,2025-02-10,深圳仓,京东物流,南京,FWD6850,水晶系列,704,7.04,1736.45,59840.0,True
SHP00341,2024-12,2024-12-21,2025-01-01,2025-01-04,上海仓,中外运,杭州,FWDV150,玻璃包银系列,1890,18.9,1195.9,4838400.0,True
SHP00342,2025-04,2025-04-07,2025-04-08,2025-04-13,上海仓,京东物流,北京,FWD411,着色系列,1075,0.0,763.48,64500.0,True
SHP00343,2025-03,2025-03-05,2025-03-19,2025-03-23,广州仓,京东物流,广州,FWD6502,水晶系列,1378,27.56,829.81,75790.0,True
SHP00344,2025-04,2025-04-20,2025-04-27,2025-05-02,广州仓,DHL,重庆,FWD122,银白系列,850,8.5,725.22,25500.0,True
SHP00345,2025-04,2025-04-24,2025-05-03,2025-05-02,成都仓,中外运,广州,FWD525WR,耐候系列,1399,0.0,1954.32,125910.0,True
SHP00346,2025-03,2025-03-19,2025-03-25,2025-03-29,上海仓,中外运,上海,FWD303,金色系列,1045,0.0,408.67,39187.5,True
SHP00347,2024-11,2024-11-08,2024-11-19,2024-11-19,上海仓,德邦,上海,FWD6500A,水晶系列,872,8.72,1774.47,47960.0,False
SHP00348,2025-04,2025-04-02,2025-04-12,2025-04-17,广州仓,德邦,Frankfurt,FWDD28M,钻石系列,205,0.0,918.8,57400.0,True
SHP00349,2025-05,2025-05-20,2025-06-02,2025-06-02,上海仓,DHL,Singapore,FWD5870B,钻石系列,530,0.0,1547.99,95400.0,True
SHP00350,2025-07,2025-07-19,2025-07-22,2025-07-22,上海仓,德邦,重庆,FWD323M,金色系列,1389,13.89,1872.46,52087.5,True
