month,sku,category,supplier_id,unit_cost_rmb,currency,exchange_rate,tariff_rate,landed_cost_rmb
2025-06,FWD211,虹彩系列,SUP055,29.5312,CNY,7.06,0.0,30.7125
2025-07,FWD211,虹彩系列,SUP045,28.125,CNY,7.07,0.07,30.6563
2025-08,FWD211,虹彩系列,SUP016,30.0938,CNY,6.93,0.06,30.6956
2025-09,FWD211,虹彩系列,SUP029,28.9688,CNY,7.24,0.07,30.7069
2025-10,FWD211,虹彩系列,SUP028,26.7188,CNY,6.84,0.01,27.7875
2025-11,FWD211,虹彩系列,SUP008,27.2812,CNY,7.03,0.07,30.2822
2024-10,FWD215,虹彩系列,SUP046,29.8125,CNY,7.06,0.09,30.7069
2024-11,FWD215,虹彩系列,SUP026,28.9688,CNY,7.01,0.05,31.5759
2024-12,FWD215,虹彩系列,SUP057,27.5625,CNY,6.87,0.11,31.1456
2025-01,FWD215,虹彩系列,SUP059,29.8125,CNY,7.29,0.12,34.2844
2025-02,FWD215,虹彩系列,SUP020,27.8438,CNY,7.0,0.01,30.3497
2025-03,FWD215,虹彩系列,SUP021,29.5312,CNY,6.95,0.09,33.6656
2025-04,FWD215,虹彩系列,SUP005,28.4062,CNY,7.14,0.11,30.6788
2025-05,FWD215,虹彩系列,SUP040,26.7188,CNY,7.27,0.08,28.3219
2025-06,FWD215,虹彩系列,SUP024,28.9688,CNY,7.27,0.05,30.1275
2025-07,FWD215,虹彩系列,SUP005,27.8438,CNY,7.14,0.08,31.7419
2025-08,FWD215,虹彩系列,SUP049,28.6875,CNY,6.91,0.12,30.1219
2025-09,FWD215,虹彩系列,SUP044,27.0,CNY,7.06,0.09,30.24
2025-10,FWD215,虹彩系列,SUP020,29.8125,CNY,7.21,0.01,31.8994
2025-11,FWD215,虹彩系列,SUP001,29.8125,CNY,7.29,0.12,31.005
2024-10,FWD219,虹彩系列,SUP025,27.0,CNY,7.06,0.11,27.81
2024-11,FWD219,虹彩系列,SUP019,29.8125,CNY,7.3,0.12,30.7069
2024-12,FWD219,虹彩系列,SUP019,29.8125,CNY,6.82,0.11,31.6013
2025-01,FWD219,虹彩系列,SUP048,29.5312,CNY,7.29,0.04,31.3031
2025-02,FWD219,虹彩系列,SUP052,27.0,CNY,6.87,0.11,31.05
2025-03,FWD219,虹彩系列,SUP009,29.5312,CNY,7.11,0.1,33.6656
2025-04,FWD219,虹彩系列,SUP005,28.9688,CNY,6.86,0.05,33.0244
2025-05,FWD219,虹彩系列,SUP019,29.5312,CNY,7.21,0.08,30.7125
2025-06,FWD219,虹彩系列,SUP048,27.8438,CNY,6.92,0.02,31.185
2025-07,FWD219,虹彩系列,SUP020,27.8438,CNY,7.15,0.05,28.6791
2025-08,FWD219,虹彩系列,SUP015,30.375,CNY,6.9,0.06,33.4125
2025-09,FWD219,虹彩系列,SUP015,29.5312,CNY,6.93,0.1,30.7125
2025-10,FWD219,虹彩系列,SUP036,30.375,CNY,7.07,0.07,31.2863
2025-11,FWD219,虹彩系列,SUP025,28.9688,CNY,7.17,0.1,31.2863
2024-10,FWD221,虹彩系列,SUP040,30.0938,CNY,7.13,0.02,33.1031
2024-11,FWD221,虹彩系列,SUP020,29.8125,CNY,7.12,0.06,32.4956
2024-12,FWD221,虹彩系列,SUP022,28.4062,CNY,7.03,0.07,30.3947
2025-01,FWD221,虹彩系列,SUP013,28.9688,CNY,6.85,0.1,30.9966
2025-02,FWD221,虹彩系列,SUP042,28.4062,CNY,7.01,0.02,29.8266
2025-03,FWD221,虹彩系列,SUP001,28.4062,CNY,7.02,0.08,32.0991
2025-04,FWD221,虹彩系列,SUP060,28.9688,CNY,6.93,0.08,30.1275
2025-05,FWD221,虹彩系列,SUP020,28.4062,CNY,6.98,0.09,30.3947
2025-06,FWD221,虹彩系列,SUP035,28.9688,CNY,7.19,0.06,29.8378
2025-07,FWD221,虹彩系列,SUP034,28.9688,CNY,7.1,0.03,30.4172
2025-08,FWD221,虹彩系列,SUP049,27.5625,CNY,7.24,0.03,30.0431
2025-09,FWD221,虹彩系列,SUP002,29.8125,CNY,7.29,0.04,31.6013
2025-10,FWD221,虹彩系列,SUP044,27.0,CNY,7.17,0.07,29.16
2025-11,FWD221,虹彩系列,SUP005,29.25,CNY,7.09,0.12,31.005
2024-10,FWD223,虹彩系列,SUP045,28.9688,CNY,7.11,0.01,29.8378
2024-11,FWD223,虹彩系列,SUP055,28.9688,CNY,7.03,0.11,29.8378
2024-12,FWD223,虹彩系列,SUP007,28.6875,CNY,7.21,0.02,30.6956
2025-01,FWD223,虹彩系列,SUP021,29.8125,CNY,7.22,0.03,31.8994
2025-02,FWD223,虹彩系列,SUP015,30.375,CNY,7.22,0.02,32.805
2025-03,FWD223,虹彩系列,SUP032,28.9688,CNY,6.9,0.09,30.7069
2025-04,FWD223,虹彩系列,SUP008,28.4062,CNY,7.06,0.04,32.0991
2025-05,FWD223,虹彩系列,SUP015,29.8125,CNY,6.86,0.06,33.6881
2025-06,FWD223,虹彩系列,SUP030,28.9688,CNY,7.29,0.03,31.5759
2025-07,FWD223,虹彩系列,SUP040,28.9688,CNY,6.94,0.08,30.1275
2025-08,FWD223,虹彩系列,SUP038,29.25,CNY,7.2,0.07,29.835
2025-09,FWD223,虹彩系列,SUP017,27.8438,CNY,7.23,0.01,30.9066
2025-10,FWD223,虹彩系列,SUP054,28.125,CNY,7.18,0.07,32.3438
2025-11,FWD223,虹彩系列,SUP001,29.5312,CNY,7.11,0.11,31.5984
2024-10,FWD225,虹彩系列,SUP053,27.2812,CNY,6.97,0.05,28.6453
2024-11,FWD225,虹彩系列,SUP055,30.0938,CNY,6.93,0.1,32.5012
2024-12,FWD225,虹彩系列,SUP035,27.2812,CNY,7.24,0.06,31.1006
2025-01,FWD225,虹彩系列,SUP051,27.2812,CNY,7.08,0.02,30.555
2025-02,FWD225,虹彩系列,SUP016,29.5312,CNY,6.86,0.1,31.5984
2025-03,FWD225,虹彩系列,SUP059,28.6875,CNY,6.89,0.12,30.4088
2025-04,FWD225,虹彩系列,SUP050,28.4062,CNY,7.17,0.07,32.0991
2025-05,FWD225,虹彩系列,SUP049,28.6875,CNY,7.22,0.12,32.7037
2025-06,FWD225,虹彩系列,SUP033,28.125,CNY,6.88,0.0,29.5312
2025-07,FWD225,虹彩系列,SUP006,29.8125,CNY,6.87,0.06,31.3031
2025-08,FWD225,虹彩系列,SUP049,29.5312,CNY,7.03,0.09,33.3703
2025-09,FWD225,虹彩系列,SUP044,29.8125,CNY,7.04,0.08,32.7938
2025-10,FWD225,虹彩系列,SUP031,27.5625,CNY,7.07,0.07,28.665
2025-11,FWD225,虹彩系列,SUP023,27.2812,CNY,7.05,0.01,27.8269
2024-10,FWD231,虹彩系列,SUP054,28.125,CNY,6.83,0.04,28.6875
2024-11,FWD231,虹彩系列,SUP037,29.25,CNY,7.12,0.03,31.59
2024-12,FWD231,虹彩系列,SUP004,27.8438,CNY,6.99,0.12,29.2359
2025-01,FWD231,虹彩系列,SUP056,29.5312,CNY,7.25,0.04,32.7797
2025-02,FWD231,虹彩系列,SUP042,26.7188,CNY,7.12,0.12,27.7875
2025-03,FWD231,虹彩系列,SUP023,28.9688,CNY,6.99,0.07,32.1553
2025-04,FWD231,虹彩系列,SUP009,27.5625,CNY,7.22,0.07,30.3188
2025-05,FWD231,虹彩系列,SUP054,28.4062,CNY,7.3,0.0,29.5425
2025-06,FWD231,虹彩系列,SUP054,30.0938,CNY,7.07,0.07,30.9966
2025-07,FWD231,虹彩系列,SUP037,27.5625,CNY,7.15,0.06,31.6969
2025-08,FWD231,虹彩系列,SUP051,28.9688,CNY,7.24,0.03,31.2863
2025-09,FWD231,虹彩系列,SUP023,28.6875,CNY,7.06,0.11,30.4088
2025-10,FWD231,虹彩系列,SUP044,28.9688,CNY,7.07,0.06,32.7347
2025-11,FWD231,虹彩系列,SUP033,27.0,CNY,7.14,0.12,30.24
2024-10,FWD235,虹彩系列,SUP007,29.25,CNY,7.23,0.09,32.175
2024-11,FWD235,虹彩系列,SUP032,29.8125,CNY,7.19,0.05,31.6013
2024-12,FWD235,虹彩系列,SUP034,27.8438,CNY,7.17,0.13,31.7419
2025-01,FWD235,虹彩系列,SUP025,28.125,CNY,6.92,0.07,32.0625
2025-02,FWD235,虹彩系列,SUP058,29.5312,CNY,7.06,0.02,30.1219
2025-03,FWD235,虹彩系列,SUP044,28.125,CNY,7.24,0.08,30.375
2025-04,FWD235,虹彩系列,SUP016,28.4062,CNY,6.82,0.11,32.6672
2025-05,FWD235,虹彩系列,SUP033,28.9688,CNY,6.96,0.01,32.7347
2025-06,FWD235,虹彩系列,SUP009,27.0,CNY,6.91,0.07,29.97
2025-07,FWD235,虹彩系列,SUP017,29.25,CNY,7.23,0.1,31.2975
2025-08,FWD235,虹彩系列,SUP048,27.5625,CNY,6.81,0.12,29.2163
2025-09,FWD235,虹彩系列,SUP005,27.8438,CNY,6.87,0.03,30.6281
2025-10,FWD235,虹彩系列,SUP006,29.8125,CNY,7.17,0.08,32.4956
2025-11,FWD235,虹彩系列,SUP027,28.9688,CNY,7.14,0.02,32.1553
2024-10,FWD259,虹彩系列,SUP008,27.5625,CNY,7.22,0.09,31.1456
2024-11,FWD259,虹彩系列,SUP010,29.8125,CNY,7.12,0.12,33.0919
2024-12,FWD259,虹彩系列,SUP008,29.25,CNY,7.07,0.09,33.345
2025-01,FWD259,虹彩系列,SUP012,27.0,CNY,6.8,0.08,27.81
2025-02,FWD259,虹彩系列,SUP042,28.9688,CNY,6.88,0.09,32.445
2025-03,FWD259,虹彩系列,SUP037,28.6875,CNY,7.27,0.01,30.4088
2025-04,FWD259,虹彩系列,SUP004,28.9688,CNY,7.28,0.07,32.7347
2025-05,FWD259,虹彩系列,SUP015,27.8438,CNY,6.96,0.09,30.0713
2025-06,FWD259,虹彩系列,SUP050,27.5625,CNY,7.11,0.01,29.2163
2025-07,FWD259,虹彩系列,SUP057,27.2812,CNY,6.89,0.01,29.1909
2025-08,FWD259,虹彩系列,SUP020,27.8438,CNY,7.23,0.05,28.9575
2025-09,FWD259,虹彩系列,SUP023,27.5625,CNY,6.94,0.0,29.4919
2025-10,FWD259,虹彩系列,SUP026,28.4062,CNY,6.96,0.07,31.815
2025-11,FWD259,虹彩系列,SUP001,27.5625,CNY,7.22,0.07,30.87
2024-10,FWD289,虹彩系列,SUP007,29.25,CNY,7.03,0.06,32.175
2024-11,FWD289,虹彩系列,SUP009,28.6875,CNY,7.26,0.08,30.1219
2024-12,FWD289,虹彩系列,SUP048,29.25,CNY,7.19,0.06,31.8825
2025-01,FWD289,虹彩系列,SUP005,27.8438,CNY,7.13,0.02,30.0713
2025-02,FWD289,虹彩系列,SUP043,27.5625,CNY,7.02,0.09,30.3188
2025-03,FWD289,虹彩系列,SUP029,29.25,CNY,7.22,0.03,29.835
2025-04,FWD289,虹彩系列,SUP041,26.7188,CNY,7.06,0.12,28.3219
2025-05,FWD289,虹彩系列,SUP056,29.5312,CNY,7.12,0.12,32.4844
2025-06,FWD289,虹彩系列,SUP024,29.8125,CNY,6.9,0.07,30.4088
2025-07,FWD289,虹彩系列,SUP010,30.0938,CNY,6.94,0.12,34.0059
2025-08,FWD289,虹彩系列,SUP017,28.6875,CNY,7.14,0.05,31.8431
2025-09,FWD289,虹彩系列,SUP050,29.8125,CNY,7.14,0.05,31.005
2025-10,FWD289,虹彩系列,SUP030,27.8438,CNY,6.86,0.01,32.0203
2025-11,FWD289,虹彩系列,SUP034,30.375,CNY,7.06,0.01,33.4125
2024-10,FWD299,虹彩系列,SUP054,27.8438,CNY,6.92,0.01,31.7419
2024-11,FWD299,虹彩系列,SUP021,29.25,CNY,7.12,0.02,30.1275
2024-12,FWD299,虹彩系列,SUP003,28.125,CNY,7.24,0.0,30.375
2025-01,FWD299,虹彩系列,SUP045,27.0,CNY,7.19,0.06,30.24
2025-02,FWD299,虹彩系列,SUP011,30.0938,CNY,7.21,0.06,30.6956
2025-03,FWD299,虹彩系列,SUP029,28.125,CNY,7.21,0.11,28.9688
2025-04,FWD299,虹彩系列,SUP013,28.9688,CNY,6.81,0.08,30.9966
2025-05,FWD299,虹彩系列,SUP051,29.25,CNY,7.2,0.06,33.345
2025-06,FWD299,虹彩系列,SUP056,27.8438,CNY,7.22,0.06,31.7419
2025-07,FWD299,虹彩系列,SUP014,27.5625,CNY,7.02,0.07,30.3188
2025-08,FWD299,虹彩系列,SUP021,30.375,CNY,6.97,0.08,34.02
2025-09,FWD299,虹彩系列,SUP030,28.4062,CNY,6.88,0.02,30.6788
2025-10,FWD299,虹彩系列,SUP043,28.6875,CNY,7.16,0.1,30.1219
2025-11,FWD299,虹彩系列,SUP020,27.0,CNY,7.23,0.05,30.24
2024-10,FWD216,虹彩系列,SUP033,29.25,CNY,6.82,0.05,32.76
2024-11,FWD216,虹彩系列,SUP055,27.0,CNY,7.1,0.05,29.43
2024-12,FWD216,虹彩系列,SUP031,28.4062,CNY,6.84,0.1,32.0991
2025-01,FWD216,虹彩系列,SUP034,27.8438,CNY,6.86,0.12,28.6791
2025-02,FWD216,虹彩系列,SUP044,29.8125,CNY,7.09,0.01,32.7938
2025-03,FWD216,虹彩系列,SUP028,30.0938,CNY,7.25,0.1,31.2975
2025-04,FWD216,虹彩系列,SUP048,26.7188,CNY,7.13,0.08,29.3906
2025-05,FWD216,虹彩系列,SUP051,28.6875,CNY,7.27,0.01,32.13
2025-06,FWD216,虹彩系列,SUP048,28.4062,CNY,7.21,0.12,30.6788
2025-07,FWD216,虹彩系列,SUP035,30.0938,CNY,7.16,0.05,32.5012
2025-08,FWD216,虹彩系列,SUP028,27.0,CNY,6.99,0.06,28.89
2025-09,FWD216,虹彩系列,SUP002,28.4062,CNY,6.92,0.08,31.5309
2025-10,FWD216,虹彩系列,SUP020,27.2812,CNY,7.11,0.08,28.9181
2025-11,FWD216,虹彩系列,SUP016,30.0938,CNY,7.11,0.06,31.8994
2024-10,FWD217,虹彩系列,SUP057,26.7188,CNY,6.91,0.07,29.3906
2024-11,FWD217,虹彩系列,SUP025,27.5625,CNY,7.18,0.11,28.1137
2024-12,FWD217,虹彩系列,SUP028,27.0,CNY,7.29,0.11,30.78
2025-01,FWD217,虹彩系列,SUP006,28.125,CNY,7.28,0.07,30.6563
2025-02,FWD217,虹彩系列,SUP046,28.6875,CNY,6.89,0.06,30.1219
2025-03,FWD217,虹彩系列,SUP011,29.5312,CNY,6.95,0.07,30.4172
2025-04,FWD217,虹彩系列,SUP020,28.125,CNY,7.24,0.06,29.8125
2025-05,FWD217,虹彩系列,SUP026,28.4062,CNY,7.02,0.13,31.5309
2025-06,FWD217,虹彩系列,SUP020,28.6875,CNY,6.81,0.01,32.9906
2025-07,FWD217,虹彩系列,SUP033,28.4062,CNY,7.19,0.04,30.9628
2025-08,FWD217,虹彩系列,SUP029,27.2812,CNY,6.98,0.04,30.8278
2025-09,FWD217,虹彩系列,SUP055,28.9688,CNY,6.89,0.09,32.445
2025-10,FWD217,虹彩系列,SUP038,27.0,CNY,6.88,0.08,29.16
2025-11,FWD217,虹彩系列,SUP031,28.9688,CNY,7.22,0.08,30.4172
2024-10,FWD224,虹彩系列,SUP060,28.4062,CNY,7.27,0.01,29.8266
2024-11,FWD224,虹彩系列,SUP030,27.2812,CNY,6.82,0.07,31.1006
2024-12,FWD224,虹彩系列,SUP004,28.125,CNY,7.06,0.13,30.375
2025-01,FWD224,虹彩系列,SUP044,27.5625,CNY,7.3,0.05,28.9406
2025-02,FWD224,虹彩系列,SUP010,27.2812,CNY,7.08,0.01,30.0094
2025-03,FWD224,虹彩系列,SUP016,27.8438,CNY,7.2,0.09,29.2359
2025-04,FWD224,虹彩系列,SUP011,27.8438,CNY,7.12,0.11,30.0713
2025-05,FWD224,虹彩系列,SUP041,27.8438,CNY,7.23,0.04,29.2359
2025-06,FWD224,虹彩系列,SUP041,28.9688,CNY,7.08,0.08,31.8656
2025-07,FWD224,虹彩系列,SUP043,29.5312,CNY,6.82,0.04,33.9609
2025-08,FWD224,虹彩系列,SUP058,27.2812,CNY,7.11,0.03,29.4638
2025-09,FWD224,虹彩系列,SUP051,30.375,CNY,6.89,0.09,34.02
2025-10,FWD224,虹彩系列,SUP025,29.25,CNY,7.07,0.13,31.005
2025-11,FWD224,虹彩系列,SUP002,28.125,CNY,6.86,0.12,30.0938
2024-10,FWD249,虹彩系列,SUP060,27.8438,CNY,7.27,0.05,28.6791
2024-11,FWD249,虹彩系列,SUP002,30.375,CNY,6.92,0.05,33.1088
2024-12,FWD249,虹彩系列,SUP035,29.5312,CNY,7.14,0.09,32.7797
2025-01,FWD249,虹彩系列,SUP027,29.5312,CNY,7.0,0.0,31.8938
2025-02,FWD249,虹彩系列,SUP049,29.25,CNY,7.04,0.09,30.42
2025-03,FWD249,虹彩系列,SUP028,27.0,CNY,6.81,0.07,28.62
2025-04,FWD249,虹彩系列,SUP014,29.25,CNY,7.07,0.12,33.345
2025-05,FWD249,虹彩系列,SUP016,28.4062,CNY,7.16,0.08,29.8266
2025-06,FWD249,虹彩系列,SUP050,28.6875,CNY,7.27,0.03,31.5563
2025-07,FWD249,虹彩系列,SUP001,30.0938,CNY,7.1,0.08,34.3069
2025-08,FWD249,虹彩系列,SUP029,29.25,CNY,6.88,0.11,31.8825
2025-09,FWD249,虹彩系列,SUP013,29.8125,CNY,7.13,0.09,33.39
2025-10,FWD249,虹彩系列,SUP028,30.0938,CNY,6.97,0.05,30.9966
2025-11,FWD249,虹彩系列,SUP031,27.8438,CNY,6.89,0.04,29.5144
2024-10,FWD300,金色系列,SUP003,30.0938,CNY,6.81,0.03,32.8022
2024-11,FWD300,金色系列,SUP032,29.8125,CNY,7.25,0.12,30.4088
2024-12,FWD300,金色系列,SUP023,29.25,CNY,7.27,0.12,31.2975
2025-01,FWD300,金色系列,SUP007,28.9688,CNY,7.17,0.06,31.5759
2025-02,FWD300,金色系列,SUP004,26.7188,CNY,7.13,0.12,29.3906
2025-03,FWD300,金色系列,SUP010,29.5312,CNY,6.91,0.05,32.7797
2025-04,FWD300,金色系列,SUP013,29.8125,CNY,7.12,0.03,31.005
2025-05,FWD300,金色系列,SUP012,29.5312,CNY,7.12,0.01,30.7125
2025-06,FWD300,金色系列,SUP051,27.8438,CNY,6.8,0.04,30.9066
2025-07,FWD300,金色系列,SUP016,30.0938,CNY,7.15,0.03,33.1031
2025-08,FWD300,金色系列,SUP009,27.5625,CNY,7.29,0.12,30.87
2025-09,FWD300,金色系列,SUP017,26.7188,CNY,7.21,0.09,28.8563
2025-10,FWD300,金色系列,SUP020,29.25,CNY,7.05,0.09,30.7125
2025-11,FWD300,金色系列,SUP047,28.9688,CNY,7.06,0.02,29.5481
2024-10,FWD301,金色系列,SUP059,29.5312,CNY,7.12,0.07,33.075
2024-11,FWD301,金色系列,SUP032,29.8125,CNY,7.01,0.05,32.4956
2024-12,FWD301,金色系列,SUP060,27.8438,CNY,6.9,0.08,28.9575
2025-01,FWD301,金色系列,SUP044,27.5625,CNY,7.19,0.07,28.9406
2025-02,FWD301,金色系列,SUP005,27.0,CNY,7.14,0.07,30.78
2025-03,FWD301,金色系列,SUP013,27.0,CNY,7.17,0.05,27.81
2025-04,FWD301,金色系列,SUP031,28.125,CNY,7.15,0.04,30.0938
2025-05,FWD301,金色系列,SUP015,27.8438,CNY,6.92,0.09,29.7928
2025-06,FWD301,金色系列,SUP051,30.0938,CNY,7.2,0.05,33.705
2025-07,FWD301,金色系列,SUP050,29.25,CNY,7.04,0.1,33.0525
2025-08,FWD301,金色系列,SUP023,30.375,CNY,7.14,0.06,34.6275
2025-09,FWD301,金色系列,SUP056,28.125,CNY,6.88,0.12,29.5312
2025-10,FWD301,金色系列,SUP043,27.5625,CNY,7.13,0.1,30.87
2025-11,FWD301,金色系列,SUP029,26.7188,CNY,7.22,0.02,27.7875
2024-10,FWD302,金色系列,SUP039,30.0938,CNY,6.87,0.11,31.2975
2024-11,FWD302,金色系列,SUP002,28.6875,CNY,6.87,0.08,32.13
2024-12,FWD302,金色系列,SUP046,26.7188,CNY,7.04,0.01,30.4594
2025-01,FWD302,金色系列,SUP012,26.7188,CNY,7.08,0.08,30.1922
2025-02,FWD302,金色系列,SUP001,27.5625,CNY,7.09,0.1,29.4919
2025-03,FWD302,金色系列,SUP055,28.125,CNY,7.22,0.07,30.0938
2025-04,FWD302,金色系列,SUP058,28.125,CNY,7.17,0.08,31.2188
2025-05,FWD302,金色系列,SUP006,28.6875,CNY,7.18,0.06,30.1219
2025-06,FWD302,金色系列,SUP015,30.0938,CNY,6.88,0.08,33.705
2025-07,FWD302,金色系列,SUP012,27.8438,CNY,7.16,0.01,30.3497
2025-08,FWD302,金色系列,SUP014,29.5312,CNY,6.86,0.1,33.3703
2025-09,FWD302,金色系列,SUP003,27.5625,CNY,7.24,0.08,29.2163
2025-10,FWD302,金色系列,SUP040,30.0938,CNY,6.97,0.0,30.6956
2025-11,FWD302,金色系列,SUP013,27.2812,CNY,7.14,0.08,30.8278
2024-10,FWD303,金色系列,SUP012,28.4062,CNY,6.81,0.0,30.6788
2024-11,FWD303,金色系列,SUP002,27.2812,CNY,7.22,0.02,29.1909
2024-12,FWD303,金色系列,SUP006,28.9688,CNY,7.06,0.06,31.2863
2025-01,FWD303,金色系列,SUP053,27.2812,CNY,7.12,0.02,28.6453
2025-02,FWD303,金色系列,SUP020,28.4062,CNY,6.92,0.11,28.9744
2025-03,FWD303,金色系列,SUP023,27.5625,CNY,7.11,0.02,29.7675
2025-04,FWD303,金色系列,SUP003,27.5625,CNY,7.17,0.13,29.7675
2025-05,FWD303,金色系列,SUP060,29.5312,CNY,7.19,0.02,30.7125
2025-06,FWD303,金色系列,SUP039,29.25,CNY,7.02,0.05,33.6375
2025-07,FWD303,金色系列,SUP036,27.5625,CNY,6.84,0.12,28.3894
2025-08,FWD303,金色系列,SUP001,27.2812,CNY,6.92,0.06,30.555
2025-09,FWD303,金色系列,SUP020,28.9688,CNY,6.83,0.04,29.8378
2025-10,FWD303,金色系列,SUP007,27.8438,CNY,6.92,0.07,30.0713
2025-11,FWD303,金色系列,SUP011,28.6875,CNY,7.28,0.05,31.8431
2024-10,FWD304,金色系列,SUP059,27.5625,CNY,7.03,0.07,30.3188
2024-11,FWD304,金色系列,SUP049,30.0938,CNY,6.89,0.12,30.6956
2024-12,FWD304,金色系列,SUP041,28.6875,CNY,7.07,0.1,32.4169
2025-01,FWD304,金色系列,SUP044,28.125,CNY,6.91,0.0,31.2188
2025-02,FWD304,金色系列,SUP010,29.5312,CNY,6.83,0.1,30.4172
2025-03,FWD304,金色系列,SUP006,27.8438,CNY,7.0,0.12,31.7419
2025-04,FWD304,金色系列,SUP046,29.25,CNY,6.85,0.12,31.2975
2025-05,FWD304,金色系列,SUP017,29.8125,CNY,7.07,0.06,30.4088
2025-06,FWD304,金色系列,SUP009,29.8125,CNY,7.27,0.07,30.4088
2025-07,FWD304,金色系列,SUP047,28.9688,CNY,6.82,0.09,32.445
2025-08,FWD304,金色系列,SUP034,28.6875,CNY,6.94,0.1,31.8431
2025-09,FWD304,金色系列,SUP017,28.125,CNY,6.8,0.1,28.9688
2025-10,FWD304,金色系列,SUP045,28.6875,CNY,6.82,0.06,29.5481
2025-11,FWD304,金色系列,SUP025,27.8438,CNY,6.9,0.09,29.7928
2024-10,FWD305,金色系列,SUP018,27.2812,CNY,7.14,0.06,28.3725
2024-11,FWD305,金色系列,SUP024,28.4062,CNY,7.01,0.05,30.6788
2024-12,FWD305,金色系列,SUP053,28.4062,CNY,7.21,0.03,31.5309
2025-01,FWD305,金色系列,SUP031,29.8125,CNY,6.87,0.04,33.0919
2025-02,FWD305,金色系列,SUP060,27.8438,CNY,7.1,0.02,28.6791
2025-03,FWD305,金色系列,SUP039,28.125,CNY,6.93,0.11,29.8125
2025-04,FWD305,金色系列,SUP015,27.0,CNY,6.96,0.05,28.89
2025-05,FWD305,金色系列,SUP019,28.6875,CNY,7.05,0.09,30.6956
2025-06,FWD305,金色系列,SUP020,29.25,CNY,6.8,0.1,32.4675
2025-07,FWD305,金色系列,SUP010,28.125,CNY,7.12,0.06,30.9375
2025-08,FWD305,金色系列,SUP059,26.7188,CNY,7.02,0.01,27.2531
2025-09,FWD305,金色系列,SUP033,30.0938,CNY,6.83,0.1,33.705
2025-10,FWD305,金色系列,SUP023,27.2812,CNY,7.14,0.07,29.7366
2025-11,FWD305,金色系列,SUP058,29.5312,CNY,7.05,0.0,33.075
2024-10,FWD306,金色系列,SUP055,28.6875,CNY,7.28,0.04,30.4088
2024-11,FWD306,金色系列,SUP020,28.9688,CNY,6.99,0.12,30.7069
2024-12,FWD306,金色系列,SUP005,27.0,CNY,6.89,0.13,28.08
2025-01,FWD306,金色系列,SUP027,27.2812,CNY,7.3,0.01,30.555
2025-02,FWD306,金色系列,SUP051,27.0,CNY,7.08,0.1,28.08
2025-03,FWD306,金色系列,SUP048,29.25,CNY,7.19,0.04,30.42
2025-04,FWD306,金色系列,SUP027,27.0,CNY,7.02,0.07,28.08
2025-05,FWD306,金色系列,SUP043,29.5312,CNY,7.09,0.06,31.8938
2025-06,FWD306,金色系列,SUP046,28.4062,CNY,6.99,0.04,32.3831
2025-07,FWD306,金色系列,SUP029,28.125,CNY,7.08,0.11,31.2188
2025-08,FWD306,金色系列,SUP038,28.125,CNY,7.16,0.12,32.0625
2025-09,FWD306,金色系列,SUP050,30.0938,CNY,7.06,0.12,33.4041
2025-10,FWD306,金色系列,SUP034,27.8438,CNY,7.25,0.07,30.0713
2025-11,FWD306,金色系列,SUP013,30.0938,CNY,6.91,0.08,34.0059
2024-10,FWD307,金色系列,SUP029,27.5625,CNY,6.88,0.05,30.87
2024-11,FWD307,金色系列,SUP011,29.25,CNY,7.22,0.1,30.1275
2024-12,FWD307,金色系列,SUP022,28.125,CNY,7.28,0.1,29.5312
2025-01,FWD307,金色系列,SUP031,27.8438,CNY,7.15,0.02,30.9066
2025-02,FWD307,金色系列,SUP012,28.9688,CNY,7.27,0.07,33.0244
2025-03,FWD307,金色系列,SUP031,29.25,CNY,6.95,0.13,33.6375
2025-04,FWD307,金色系列,SUP040,27.8438,CNY,7.0,0.1,29.5144
2025-05,FWD307,金色系列,SUP059,28.9688,CNY,7.19,0.04,31.8656
2025-06,FWD307,金色系列,SUP047,29.5312,CNY,6.86,0.09,30.4172
2025-07,FWD307,金色系列,SUP006,29.25,CNY,6.93,0.01,31.2975
2025-08,FWD307,金色系列,SUP055,27.2812,CNY,7.23,0.12,28.9181
2025-09,FWD307,金色系列,SUP052,29.5312,CNY,6.86,0.03,31.0078
2025-10,FWD307,金色系列,SUP023,30.0938,CNY,6.83,0.07,33.4041
2025-11,FWD307,金色系列,SUP039,30.0938,CNY,7.25,0.08,34.6078
2024-10,FWD308,金色系列,SUP004,28.125,CNY,6.9,0.09,28.9688
2024-11,FWD308,金色系列,SUP049,28.9688,CNY,7.3,0.1,32.1553
2024-12,FWD308,金色系列,SUP035,27.2812,CNY,6.89,0.08,28.3725
2025-01,FWD308,金色系列,SUP054,27.5625,CNY,7.23,0.11,28.665
2025-02,FWD308,金色系列,SUP001,27.0,CNY,7.02,0.08,29.7
2025-03,FWD308,金色系列,SUP054,27.8438,CNY,7.04,0.04,29.2359
2025-04,FWD308,金色系列,SUP007,30.375,CNY,7.05,0.11,31.2863
2025-05,FWD308,金色系列,SUP009,29.5312,CNY,6.96,0.02,31.3031
2025-06,FWD308,金色系列,SUP042,30.375,CNY,7.03,0.13,34.9312
2025-07,FWD308,金色系列,SUP045,27.2812,CNY,7.17,0.12,28.0997
2025-08,FWD308,金色系列,SUP024,27.0,CNY,6.88,0.04,29.7
2025-09,FWD308,金色系列,SUP002,26.7188,CNY,6.85,0.1,30.1922
