po_id,po_date,month,supplier_id,sku,category,qty_ordered,unit_cost_rmb,total_cost_rmb,expected_date,actual_date,status,defect_qty
PO00210,2025-08-10,2025-08,SUP004,BHC9321RY,玻璃变色龙,1456,371.25,540540.0,2025-10-15,2025-10-18,在途,2
PO00211,2025-01-25,2025-01,SUP028,FWD6850,水晶系列,2159,70.76,152776.24,2025-03-10,2025-03-18,在途,3
PO00212,2024-10-12,2024-10,SUP004,FWD6502A,水晶系列,3264,36.3,118483.2,2024-11-07,2024-11-14,待发货,25
PO00213,2024-12-17,2024-12,SUP031,FWD5874A,钻石系列,4359,222.6,970313.4,2025-03-11,2025-03-25,已收货,17
PO00214,2025-02-20,2025-02,SUP051,FWD122,银白系列,2113,23.62,49919.62,2025-04-07,2025-04-22,待发货,11
PO00215,2024-11-17,2024-11,SUP015,FWDD21M,钻石系列,3516,228.9,804812.4,2025-01-24,2025-01-28,已收货,3
PO00216,2025-11-18,2025-11,SUP035,FWD6003T,超白系列,2027,31.22,63280.41,2026-02-09,2026-02-11,待发货,0
PO00217,2024-11-13,2024-11,SUP038,FWD524,金属彩光系列,2294,25.25,57912.03,2025-02-09,2025-02-06,已收货,20
PO00218,2025-11-26,2025-11,SUP051,FWDV155,玻璃包银系列,4145,1073.78,4450797.38,2026-01-05,2026-01-07,待发货,35
PO00219,2025-10-01,2025-10,SUP002,FWD427,着色系列,1410,50.85,71698.5,2025-10-26,2025-10-23,在途,3
PO00220,2024-11-17,2024-11,SUP010,FWD508,金属彩光系列,354,21.68,7672.95,2025-01-16,2025-01-18,待发货,0
PO00221,2025-03-05,2025-03,SUP053,FWD249,虹彩系列,1696,25.88,43884.0,2025-04-15,2025-04-22,已收货,2
PO00222,2025-02-25,2025-02,SUP032,BHC89232BR,着色变色龙,1553,326.25,506666.25,2025-03-11,2025-03-07,已收货,7
PO00223,2024-11-18,2024-11,SUP054,FWD219WR,耐候系列,4064,61.43,249631.2,2025-02-16,2025-02-14,已收货,39
PO00224,2025-03-20,2025-03,SUP030,FWD6810,水晶系列,900,43.31,38981.25,2025-04-05,2025-04-15,已收货,6
PO00225,2025-07-23,2025-07,SUP042,FWD110,银白系列,146,21.46,3133.89,2025-08-07,2025-08-20,已收货,1
PO00226,2025-04-28,2025-04,SUP055,FWD5519,金属彩光系列,1526,50.85,77597.1,2025-06-24,2025-06-28,待发货,7
PO00227,2025-02-07,2025-02,SUP005,FWDV020,玻璃包银系列,1031,6386.4,6584378.4,2025-04-27,2025-05-02,已收货,7
PO00228,2025-02-14,2025-02,SUP004,FWD361,金色系列,3910,29.92,117006.75,2025-03-14,2025-03-26,在途,0
PO00229,2024-12-16,2024-12,SUP055,HC010AS,云母粉,1626,21.0,34146.0,2025-01-17,2025-01-20,已收货,1
PO00230,2025-07-08,2025-07,SUP013,FWD111,银白系列,4567,24.58,112245.44,2025-09-26,2025-09-30,待发货,41
PO00231,2024-11-06,2024-11,SUP044,FWD436 ,着色系列,1027,14.4,14788.8,2024-12-16,2024-12-11,已收货,5
PO00232,2025-11-20,2025-11,SUP035,FWD505,金属彩光系列,2273,27.03,61439.19,2025-12-31,2026-01-02,已收货,21
PO00233,2025-09-25,2025-09,SUP024,FWD520,金属彩光系列,3793,24.73,93819.85,2025-11-22,2025-11-21,已收货,10
PO00234,2024-11-08,2024-11,SUP023,FWD325,金色系列,3677,29.33,107841.81,2024-12-06,2024-12-10,已收货,33
PO00235,2025-09-07,2025-09,SUP007,FWD5874A,钻石系列,4147,220.5,914413.5,2025-10-12,2025-10-09,在途,28
PO00236,2025-06-04,2025-06,SUP048,FWD300WR,耐候系列,3936,73.58,289591.2,2025-07-02,2025-07-14,在途,8
PO00237,2025-07-01,2025-07,SUP033,FWDD29L,钻石系列,885,249.38,220696.88,2025-08-06,2025-08-13,已收货,2
PO00238,2025-04-15,2025-04,SUP040,FWD120,银白系列,1497,18.9,28293.3,2025-05-28,2025-06-10,已收货,1
PO00239,2025-05-22,2025-05,SUP044,FWD5516,金属彩光系列,289,41.85,12094.65,2025-07-18,2025-07-13,已收货,0
PO00240,2024-11-20,2024-11,SUP022,FWD6205,水晶系列,708,35.89,25408.35,2025-02-08,2025-02-03,在途,5
PO00241,2025-10-11,2025-10,SUP011,FWD600,其他,2225,37.5,83437.5,2025-10-25,2025-11-06,已收货,13
PO00242,2025-05-15,2025-05,SUP028,FWD6006,超白系列,4167,29.25,121884.75,2025-06-05,2025-06-14,待发货,31
PO00243,2024-10-24,2024-10,SUP042,BHC89235G,着色变色龙,1961,431.25,845681.25,2024-11-07,2024-11-16,在途,8
PO00244,2025-08-10,2025-08,SUP021,FWDD23X,钻石系列,4277,172.5,737782.5,2025-08-29,2025-08-24,已收货,31
PO00245,2024-12-15,2024-12,SUP016,FWD520WR,耐候系列,4973,76.95,382672.35,2025-01-19,2025-01-18,待发货,11
PO00246,2025-07-01,2025-07,SUP024,BHC9327GP,玻璃变色龙,2035,333.75,679181.25,2025-07-30,2025-07-28,已收货,5
PO00247,2024-11-27,2024-11,SUP013,FWD6860,水晶系列,326,62.48,20366.85,2025-01-04,2025-01-11,待发货,0
PO00248,2024-11-20,2024-11,SUP020,FWD205A,虹彩系列,3080,24.19,74497.5,2025-02-18,2025-02-14,在途,10
PO00249,2024-11-03,2024-11,SUP047,FWD6500,水晶系列,3988,44.96,179310.45,2025-01-16,2025-01-13,在途,3
PO00250,2025-08-13,2025-08,SUP055,BHC9321RY,玻璃变色龙,2980,423.75,1262775.0,2025-09-30,2025-10-09,待发货,13
PO00251,2025-06-18,2025-06,SUP051,FWD530,金属彩光系列,833,22.95,19117.35,2025-08-22,2025-08-25,已收货,7
PO00252,2025-09-22,2025-09,SUP006,FWDD10L,钻石系列,2539,90.9,230795.1,2025-10-09,2025-10-11,待发货,21
PO00253,2025-06-04,2025-06,SUP049,FWD259,虹彩系列,1118,24.75,27670.5,2025-08-30,2025-09-02,已收货,11
PO00254,2025-04-16,2025-04,SUP005,FWD5518WR,耐候系列,3696,87.3,322660.8,2025-06-20,2025-07-03,已收货,8
PO00255,2025-02-19,2025-02,SUP037,FWD152,银白系列,889,20.25,18002.25,2025-04-25,2025-04-24,已收货,7
PO00256,2025-04-10,2025-04,SUP030,FWD300,金色系列,4058,31.22,126685.69,2025-06-05,2025-06-01,已收货,9
PO00257,2025-08-07,2025-08,SUP023,FWD103,银白系列,2160,23.05,49798.8,2025-10-31,2025-11-02,已收货,14
PO00258,2025-06-28,2025-06,SUP021,FWD323WR,耐候系列,3871,70.88,274357.12,2025-08-01,2025-08-02,已收货,3
PO00259,2025-07-12,2025-07,SUP037,FWD509,金属彩光系列,4459,23.71,105745.18,2025-10-09,2025-10-21,在途,15
PO00260,2025-03-23,2025-03,SUP011,FWDV580,玻璃包银系列,1530,1120.05,1713676.5,2025-06-09,2025-06-23,待发货,6
PO00261,2025-01-21,2025-01,SUP058,FWD8205WR,耐候系列,230,148.5,34155.0,2025-03-19,2025-03-22,已收货,2
PO00262,2025-01-19,2025-01,SUP039,FWD111WR,耐候系列,3570,40.95,146191.5,2025-04-07,2025-04-18,已收货,24
PO00263,2025-02-18,2025-02,SUP016,FWD6300,水晶系列,1208,66.94,80860.5,2025-04-09,2025-04-22,待发货,3
PO00264,2025-03-24,2025-03,SUP039,FWDD29X,钻石系列,1172,278.25,326109.0,2025-05-27,2025-05-24,待发货,11
PO00265,2025-06-14,2025-06,SUP010,FWD121WR,耐候系列,1460,49.05,71613.0,2025-08-25,2025-09-04,已收货,5
PO00266,2025-11-08,2025-11,SUP041,FWDD23L,钻石系列,124,237.3,29425.2,2025-12-22,2025-12-22,已收货,0
PO00267,2025-04-14,2025-04,SUP008,FWD6810,水晶系列,2313,44.55,103044.15,2025-05-22,2025-05-25,已收货,2
PO00268,2025-03-13,2025-03,SUP056,FWD6860,水晶系列,2912,57.38,167076.0,2025-04-21,2025-04-29,已收货,12
PO00269,2024-12-26,2024-12,SUP014,BHC89233BR,着色变色龙,3537,337.5,1193737.5,2025-03-17,2025-03-18,已收货,29
PO00270,2024-10-10,2024-10,SUP046,FWD6300,水晶系列,3080,61.2,188496.0,2024-11-28,2024-11-26,已收货,6
PO00271,2025-02-28,2025-02,SUP030,FWD419B,着色系列,788,39.15,30850.2,2025-04-20,2025-04-25,已收货,4
PO00272,2025-02-19,2025-02,SUP053,FWD901KSW,耐候系列,2466,87.75,216391.5,2025-04-16,2025-04-13,待发货,17
PO00273,2025-09-10,2025-09,SUP008,FWD6504A,水晶系列,3201,37.95,121477.95,2025-10-16,2025-10-22,已收货,10
PO00274,2025-07-04,2025-07,SUP042,FWD151WR,耐候系列,2337,48.6,113578.2,2025-08-02,2025-08-16,已收货,8
PO00275,2025-08-13,2025-08,SUP033,FWD505,金属彩光系列,4905,26.27,128829.82,2025-10-02,2025-10-11,已收货,16
PO00276,2025-05-24,2025-05,SUP040,FWDD21M,钻石系列,1856,220.5,409248.0,2025-07-03,2025-07-17,待发货,15
PO00277,2025-03-25,2025-03,SUP001,FWD401,着色系列,3050,30.36,92598.0,2025-06-19,2025-06-15,在途,10
PO00278,2025-10-04,2025-10,SUP015,FWD5870A,钻石系列,716,147.15,105359.4,2025-11-20,2025-11-23,在途,2
PO00279,2025-08-08,2025-08,SUP036,FWDD23X,钻石系列,3913,204.38,799719.38,2025-08-28,2025-08-28,已收货,20
PO00280,2025-09-07,2025-09,SUP017,FWD151,银白系列,4221,16.5,69646.5,2025-09-30,2025-10-07,已收货,15
PO00281,2025-09-16,2025-09,SUP048,FWD5873A,钻石系列,1476,197.4,291362.4,2025-12-07,2025-12-03,已收货,14
PO00282,2025-02-21,2025-02,SUP048,FWD111MT,银白系列,3587,21.32,76456.9,2025-04-29,2025-05-12,在途,7
PO00283,2025-09-01,2025-09,SUP059,FWD201WR,耐候系列,2085,72.23,150589.13,2025-11-02,2025-11-06,待发货,3
PO00284,2025-10-05,2025-10,SUP045,FWD7351,其他,4122,46.35,191054.7,2025-10-27,2025-11-11,已收货,24
PO00285,2025-03-01,2025-03,SUP023,FWD301,金色系列,2281,27.56,62870.06,2025-05-08,2025-05-21,已收货,3
PO00286,2024-11-06,2024-11,SUP013,FWD101,银白系列,1236,20.06,24797.25,2024-12-30,2024-12-27,在途,0
PO00287,2024-10-09,2024-10,SUP060,FWD520,金属彩光系列,4037,22.95,92649.15,2024-10-29,2024-11-12,待发货,26
PO00288,2025-10-28,2025-10,SUP012,FWD6003T,超白系列,1194,24.75,29551.5,2026-01-15,2026-01-11,待发货,6
PO00289,2024-11-09,2024-11,SUP055,FWD6502,水晶系列,1255,39.6,49698.0,2025-02-01,2025-02-10,待发货,6
PO00290,2025-10-13,2025-10,SUP060,FWDV080B,玻璃包银系列,2240,2855.25,6395760.0,2025-12-23,2025-12-19,已收货,9
PO00291,2024-11-09,2024-11,SUP042,FWD410,着色系列,2208,43.65,96379.2,2024-12-27,2025-01-06,已收货,15
PO00292,2024-12-08,2024-12,SUP023,FWD205WR,耐候系列,654,72.23,47235.15,2025-02-28,2025-03-13,已收货,1
PO00293,2025-06-23,2025-06,SUP043,FWD6500,水晶系列,3843,47.02,180717.07,2025-08-17,2025-08-27,在途,13
PO00294,2025-10-16,2025-10,SUP022,FWD500,金属彩光系列,4958,23.46,116314.68,2026-01-02,2026-01-07,在途,30
PO00295,2025-07-16,2025-07,SUP028,BHC9337GP,玻璃变色龙,1811,363.75,658751.25,2025-10-14,2025-10-09,在途,9
PO00296,2025-09-21,2025-09,SUP039,FWD205A,虹彩系列,3122,28.97,90440.44,2025-10-17,2025-10-20,待发货,6
PO00297,2025-03-01,2025-03,SUP016,FWD6005,超白系列,4767,27.41,130639.64,2025-04-19,2025-04-24,在途,47
PO00298,2024-10-28,2024-10,SUP041,HM010AS,云母粉,3012,20.25,60993.0,2024-11-28,2024-12-06,待发货,20
PO00299,2025-04-14,2025-04,SUP044,FWD221WR,耐候系列,1832,64.8,118713.6,2025-04-29,2025-05-08,在途,0
PO00300,2025-05-11,2025-05,SUP033,FWD500,金属彩光系列,813,22.18,18036.4,2025-06-04,2025-06-08,已收货,6
PO00301,2024-12-22,2024-12,SUP019,FWD5871A,钻石系列,2646,231.0,611226.0,2025-01-22,2025-01-20,待发货,0
PO00302,2025-10-05,2025-10,SUP033,FWDD28X,钻石系列,4871,176.25,858513.75,2025-11-23,2025-11-29,待发货,40
PO00303,2025-01-11,2025-01,SUP052,FWD5870D,钻石系列,2069,128.25,265349.25,2025-03-17,2025-03-20,已收货,15
PO00304,2025-10-15,2025-10,SUP047,FWDD28M,钻石系列,411,231.0,94941.0,2026-01-12,2026-01-20,已收货,2
PO00305,2025-05-08,2025-05,SUP052,FWD6850,水晶系列,4688,69.49,325757.4,2025-07-23,2025-07-29,已收货,21
PO00306,2024-11-06,2024-11,SUP027,FWDD28M,钻石系列,4612,231.0,1065372.0,2024-12-11,2024-12-20,待发货,40
PO00307,2024-10-03,2024-10,SUP055,FWDD23M,钻石系列,1491,233.1,347552.1,2024-12-18,2024-12-28,待发货,12
PO00308,2025-08-06,2025-08,SUP011,BHC9225BMTH,化妆品系列,3607,156.75,565397.25,2025-09-24,2025-09-25,待发货,25
PO00309,2025-05-09,2025-05,SUP053,BHC9225BMTH,化妆品系列,532,146.85,78124.2,2025-08-05,2025-08-07,待发货,2
PO00310,2025-02-02,2025-02,SUP049,FWD100,银白系列,582,19.12,11130.75,2025-04-13,2025-04-10,已收货,4
PO00311,2025-09-03,2025-09,SUP048,FWD6215,水晶系列,1275,40.01,51015.94,2025-10-03,2025-10-08,在途,5
PO00312,2025-01-27,2025-01,SUP013,FWDD25X,钻石系列,666,198.75,132367.5,2025-04-20,2025-05-04,在途,3
PO00313,2025-09-08,2025-09,SUP020,FWD430,着色系列,2429,44.1,107118.9,2025-11-03,2025-11-02,在途,23
PO00314,2024-12-01,2024-12,SUP002,FWD235,虹彩系列,4287,27.0,115749.0,2025-01-18,2025-01-25,已收货,13
PO00315,2025-02-14,2025-02,SUP034,FWD217,虹彩系列,4418,28.97,127983.94,2025-03-09,2025-03-19,已收货,28
PO00316,2024-12-17,2024-12,SUP058,FWD5872A,钻石系列,2961,241.5,715081.5,2025-01-22,2025-01-23,已收货,22
PO00317,2025-06-02,2025-06,SUP052,FWD330,金色系列,640,27.84,17820.0,2025-07-22,2025-07-29,已收货,1
PO00318,2025-01-27,2025-01,SUP019,FWD259,虹彩系列,4233,30.66,129767.91,2025-03-11,2025-03-15,已收货,33
PO00319,2025-08-10,2025-08,SUP012,FWD221WR,耐候系列,3621,58.73,212643.23,2025-09-24,2025-09-19,待发货,12
PO00320,2024-11-08,2024-11,SUP011,BHC89232BR,着色变色龙,4526,322.5,1459635.0,2025-01-21,2025-01-18,已收货,37
PO00321,2025-01-14,2025-01,SUP051,FWD201WR,耐候系列,4185,76.27,319210.87,2025-03-31,2025-04-09,在途,15
PO00322,2025-11-14,2025-11,SUP023,FWD522WR,耐候系列,3192,63.45,202532.4,2026-01-10,2026-01-14,已收货,3
PO00323,2025-01-09,2025-01,SUP045,FWD362,金色系列,2810,30.66,86144.06,2025-03-28,2025-03-31,已收货,11
PO00324,2025-10-24,2025-10,SUP040,FWD355,金色系列,513,25.03,12841.03,2025-11-21,2025-11-22,待发货,2
PO00325,2025-03-07,2025-03,SUP049,FWD219,虹彩系列,4502,29.25,131683.5,2025-04-20,2025-04-19,已收货,44
PO00326,2025-01-07,2025-01,SUP005,FWD3504,金属彩光系列,3091,26.78,82761.53,2025-01-31,2025-02-04,待发货,10
PO00327,2025-03-24,2025-03,SUP017,FWD5518WR,耐候系列,287,80.1,22988.7,2025-04-10,2025-04-05,在途,0
PO00328,2025-10-26,2025-10,SUP046,FWD119,银白系列,3258,22.05,71838.9,2026-01-02,2025-12-31,已收货,7
PO00329,2025-09-27,2025-09,SUP011,FWDD10A,钻石系列,4253,74.25,315785.25,2025-11-18,2025-11-16,在途,18
PO00330,2025-06-08,2025-06,SUP054,FWD410,着色系列,3812,47.7,181832.4,2025-07-24,2025-08-06,在途,15
PO00331,2024-10-06,2024-10,SUP021,FWD6215,水晶系列,539,40.42,21789.07,2025-01-02,2025-01-12,已收货,2
PO00332,2024-12-22,2024-12,SUP050,FWD427,着色系列,1975,48.15,95096.25,2025-01-09,2025-01-15,待发货,19
PO00333,2025-01-15,2025-01,SUP012,FWD3112,金色系列,1417,28.8,40809.6,2025-03-29,2025-04-10,已收货,8
PO00334,2025-10-18,2025-10,SUP025,FWD6504A,水晶系列,3034,47.02,142673.85,2025-11-11,2025-11-16,待发货,18
PO00335,2024-11-24,2024-11,SUP026,FWD6504T,水晶系列,2668,70.12,187093.5,2025-02-20,2025-02-24,已收货,13
PO00336,2025-02-25,2025-02,SUP001,FWD417,着色系列,2051,49.5,101524.5,2025-04-21,2025-04-16,已收货,2
PO00337,2025-03-06,2025-03,SUP035,FWD425B,着色系列,4411,43.2,190555.2,2025-04-27,2025-05-03,已收货,16
PO00338,2025-05-01,2025-05,SUP032,FWDV060B,玻璃包银系列,4916,3582.56,17611877.25,2025-05-23,2025-06-06,已收货,48
PO00339,2024-10-04,2024-10,SUP048,FWD5871C,钻石系列,3798,220.35,836889.3,2024-11-25,2024-12-09,已收货,27
PO00340,2025-05-05,2025-05,SUP045,FWD2205G,虹彩系列,1150,31.5,36225.0,2025-07-01,2025-06-26,已收货,11
PO00341,2025-02-22,2025-02,SUP003,FWD534WR,耐候系列,4061,75.6,307011.6,2025-03-17,2025-04-01,在途,15
PO00342,2025-02-23,2025-02,SUP007,FWD205M,虹彩系列,2133,24.75,52791.75,2025-05-02,2025-05-04,已收货,0
PO00343,2025-09-16,2025-09,SUP018,FWD405B,着色系列,819,32.01,26216.19,2025-12-14,2025-12-20,在途,5
PO00344,2025-11-06,2025-11,SUP046,FWDD28X,钻石系列,2464,195.0,480480.0,2026-01-21,2026-02-01,已收货,4
PO00345,2025-10-18,2025-10,SUP006,FWDV095,玻璃包银系列,4213,1524.75,6423771.75,2025-12-22,2025-12-28,已收货,27
PO00346,2025-04-17,2025-04,SUP030,FWD217,虹彩系列,2946,27.0,79542.0,2025-07-05,2025-07-03,已收货,11
PO00347,2025-11-14,2025-11,SUP038,FWD303,金色系列,3551,27.28,96875.72,2026-01-20,2026-01-24,已收货,15
PO00348,2025-04-24,2025-04,SUP001,FWD6601,磁性珠光,2155,109.12,235164.38,2025-06-07,2025-06-12,待发货,11
PO00349,2025-03-04,2025-03,SUP038,FWD400B,着色系列,687,30.36,20857.32,2025-05-09,2025-05-14,在途,1
PO00350,2024-12-05,2024-12,SUP024,FWD5870C,钻石系列,711,135.0,95985.0,2025-01-21,2025-01-28,待发货,6
PO00351,2024-11-19,2024-11,SUP028,FWD303,金色系列,1290,29.25,37732.5,2024-12-19,2025-01-01,在途,11
PO00352,2025-02-18,2025-02,SUP034,BHC9275BOH,化妆品系列,4082,168.3,687000.6,2025-04-22,2025-05-02,待发货,32
PO00353,2025-08-20,2025-08,SUP060,FWD534,金属彩光系列,798,26.01,20755.98,2025-10-25,2025-10-27,已收货,5
PO00354,2024-12-16,2024-12,SUP057,FWD6883,水晶系列,1778,40.01,71142.22,2025-01-05,2025-01-05,已收货,11
PO00355,2025-11-19,2025-11,SUP001,FWD205WR,耐候系列,2151,60.08,129221.33,2025-12-13,2025-12-11,已收货,15
PO00356,2025-02-13,2025-02,SUP014,FWD111M,银白系列,1006,21.75,21880.5,2025-05-13,2025-05-11,待发货,1
PO00357,2025-07-27,2025-07,SUP044,FWD215WR,耐候系列,2096,66.83,140065.2,2025-10-13,2025-10-28,已收货,16
PO00358,2025-03-22,2025-03,SUP051,FWD6003,超白系列,3281,31.24,102490.24,2025-05-19,2025-05-18,已收货,12
PO00359,2024-10-14,2024-10,SUP042,FWDD10Y,钻石系列,3517,89.1,313364.7,2024-11-21,2024-11-27,在途,29
PO00360,2025-03-13,2025-03,SUP005,FWD436 ,着色系列,4366,14.1,61560.6,2025-05-03,2025-04-28,已收货,0
PO00361,2025-11-23,2025-11,SUP002,FWD6001,超白系列,1405,27.84,39120.47,2025-12-11,2025-12-12,已收货,4
PO00362,2025-10-17,2025-10,SUP025,FWD7305WR,耐候系列,2595,99.9,259240.5,2025-11-22,2025-11-23,已收货,4
PO00363,2025-08-24,2025-08,SUP036,FWDD25X,钻石系列,3484,163.12,568327.5,2025-10-06,2025-10-17,已收货,0
PO00364,2025-01-27,2025-01,SUP044,FWD101,银白系列,3616,20.81,75258.0,2025-04-20,2025-05-03,已收货,32
PO00365,2025-08-14,2025-08,SUP059,FWD216,虹彩系列,4705,26.72,125711.72,2025-09-14,2025-09-29,已收货,45
PO00366,2024-11-04,2024-11,SUP051,FWDV060B,玻璃包银系列,743,3582.56,2661843.94,2024-12-08,2024-12-22,已收货,3
PO00367,2025-08-13,2025-08,SUP042,FWD5874A,钻石系列,3321,193.2,641617.2,2025-10-20,2025-11-03,已收货,30
PO00368,2024-12-17,2024-12,SUP055,FWD6820,水晶系列,1397,61.84,86386.99,2025-01-09,2025-01-14,待发货,8
PO00369,2025-02-11,2025-02,SUP032,FWD525,金属彩光系列,1747,29.07,50785.29,2025-02-26,2025-03-12,已收货,5
PO00370,2025-08-22,2025-08,SUP032,FWD6910,水晶系列,352,45.38,15972.0,2025-11-20,2025-11-26,已收货,2
PO00371,2025-08-23,2025-08,SUP017,FWD355,金色系列,1745,25.31,44170.31,2025-10-01,2025-10-06,已收货,14
PO00372,2025-09-11,2025-09,SUP022,FWD508WR,耐候系列,903,68.85,62171.55,2025-11-17,2025-11-13,已收货,0
PO00373,2025-03-13,2025-03,SUP051,FWD520WR,耐候系列,4650,58.73,273071.25,2025-05-30,2025-05-27,已收货,44
PO00374,2025-11-25,2025-11,SUP055,FWDD27M,钻石系列,1343,197.4,265108.2,2026-01-28,2026-02-11,已收货,12
PO00375,2025-06-20,2025-06,SUP047,FWDV040B,玻璃包银系列,3012,3948.75,11893635.0,2025-07-13,2025-07-27,待发货,7
PO00376,2025-06-17,2025-06,SUP018,FWD103,银白系列,704,20.66,14546.4,2025-07-22,2025-08-04,在途,7
PO00377,2025-05-14,2025-05,SUP047,BHC9235BVH,化妆品系列,831,151.8,126145.8,2025-07-01,2025-06-28,在途,5
PO00378,2025-05-14,2025-05,SUP011,FWD411,着色系列,4262,50.4,214804.8,2025-07-11,2025-07-10,在途,6
PO00379,2025-11-19,2025-11,SUP002,FWD6300T,水晶系列,4716,66.94,315677.25,2026-01-13,2026-01-12,待发货,19
PO00380,2025-06-28,2025-06,SUP055,BHC5518,化妆品系列,2528,51.19,129402.0,2025-08-14,2025-08-17,已收货,14
PO00381,2025-05-27,2025-05,SUP016,FWD6603,磁性珠光,729,200.62,146255.62,2025-08-01,2025-08-13,待发货,6
PO00382,2025-03-21,2025-03,SUP038,FWD120,银白系列,378,22.26,8414.28,2025-05-17,2025-05-14,已收货,2
PO00383,2025-09-13,2025-09,SUP014,FWD7322B,其他,1636,46.73,76442.1,2025-11-22,2025-12-05,已收货,6
PO00384,2025-04-26,2025-04,SUP006,FWD400B,着色系列,4844,35.64,172640.16,2025-05-11,2025-05-10,在途,1
PO00385,2025-04-13,2025-04,SUP027,BHC89237BG,着色变色龙,2780,393.75,1094625.0,2025-05-10,2025-05-06,待发货,15
PO00386,2025-06-02,2025-06,SUP002,FWD410,着色系列,105,47.25,4961.25,2025-08-11,2025-08-13,已收货,0
PO00387,2024-11-06,2024-11,SUP031,BHC9237GRH,化妆品系列,3597,160.05,575699.85,2024-11-21,2024-11-29,已收货,28
PO00388,2024-12-01,2024-12,SUP017,FWD7305WR,耐候系列,1931,84.6,163362.6,2025-01-09,2025-01-20,已收货,12
PO00389,2025-03-14,2025-03,SUP038,FWD100,银白系列,3868,19.5,75426.0,2025-05-28,2025-06-12,已收货,22
PO00390,2025-04-22,2025-04,SUP055,FWDV150,玻璃包银系列,2451,2112.0,5176512.0,2025-06-16,2025-06-17,待发货,13
PO00391,2025-05-16,2025-05,SUP029,FWDD28L,钻石系列,2235,203.7,455269.5,2025-06-03,2025-06-04,待发货,7
PO00392,2024-11-13,2024-11,SUP022,FWD103,银白系列,4936,24.58,121314.54,2024-12-29,2025-01-01,在途,35
PO00393,2025-08-18,2025-08,SUP034,FWD6018T,超白系列,510,30.38,15491.25,2025-11-03,2025-11-14,在途,4
PO00394,2024-11-02,2024-11,SUP009,FWDD28M,钻石系列,1839,239.4,440256.6,2024-12-06,2024-12-19,已收货,13
PO00395,2025-11-14,2025-11,SUP050,FWDD27L,钻石系列,2329,241.5,562453.5,2025-12-14,2025-12-25,已收货,21
PO00396,2024-10-19,2024-10,SUP055,FWD7331,其他,523,77.55,40558.65,2024-12-13,2024-12-10,已收货,3
PO00397,2024-11-27,2024-11,SUP005,FWD6002AWR,耐候系列,206,51.6,10629.6,2025-01-20,2025-02-02,已收货,0
PO00398,2025-05-07,2025-05,SUP029,FWDV095B,玻璃包银系列,2723,1241.55,3380740.65,2025-07-26,2025-07-28,已收货,23
PO00399,2025-05-10,2025-05,SUP037,FWD111WR,耐候系列,4789,41.4,198264.6,2025-06-24,2025-07-09,已收货,35
PO00400,2025-07-09,2025-07,SUP021,FWD5518,金属彩光系列,979,45.9,44936.1,2025-08-05,2025-08-18,在途,7
PO00401,2024-11-17,2024-11,SUP001,FWD417,着色系列,994,40.95,40704.3,2024-12-29,2025-01-04,已收货,2
PO00402,2025-08-18,2025-08,SUP007,FWD503,金属彩光系列,3036,26.52,80514.72,2025-10-03,2025-09-30,待发货,20
PO00403,2024-10-07,2024-10,SUP011,FWD6504A,水晶系列,217,42.08,9130.28,2024-12-05,2024-12-18,已收货,0
PO00404,2025-11-06,2025-11,SUP048,BHC9227GOH,化妆品系列,3773,171.6,647446.8,2025-12-30,2026-01-12,已收货,14
PO00405,2025-10-25,2025-10,SUP029,FWD6820,水晶系列,4669,64.39,300625.24,2025-11-25,2025-12-03,在途,24
PO00406,2025-11-14,2025-11,SUP034,FWD6601,磁性珠光,1454,123.75,179932.5,2025-12-02,2025-12-15,已收货,14
PO00407,2025-11-03,2025-11,SUP037,FWDD21L,钻石系列,236,218.4,51542.4,2025-12-12,2025-12-26,在途,2
PO00408,2025-01-18,2025-01,SUP042,FWD6224,水晶系列,2477,43.31,107285.06,2025-04-01,2025-04-02,已收货,16
PO00409,2024-11-17,2024-11,SUP049,FWD151WR,耐候系列,2056,40.5,83268.0,2024-12-26,2025-01-08,已收货,20
