month,sku,category,base_price,observed_price,elasticity_coef,demand_index,competitor_price_index
2025-10,FWD221,虹彩系列,37.5,37.88,-2.66,1.37,0.89
2025-11,FWD221,虹彩系列,37.5,35.62,-2.27,1.06,1.23
2024-10,FWD223,虹彩系列,37.5,41.25,-1.04,1.34,1.02
2024-11,FWD223,虹彩系列,37.5,30.75,-1.76,1.68,0.93
2024-12,FWD223,虹彩系列,37.5,42.0,-2.96,0.97,1.01
2025-01,FWD223,虹彩系列,37.5,41.25,-2.09,1.01,1.25
2025-02,FWD223,虹彩系列,37.5,41.63,-1.57,0.96,0.96
2025-03,FWD223,虹彩系列,37.5,41.63,-2.45,1.71,0.81
2025-04,FWD223,虹彩系列,37.5,42.75,-2.67,1.05,1.2
2025-05,FWD223,虹彩系列,37.5,41.63,-0.81,1.78,0.89
2025-06,FWD223,虹彩系列,37.5,40.5,-1.95,0.58,1.0
2025-07,FWD223,虹彩系列,37.5,39.0,-2.16,0.84,0.83
2025-08,FWD223,虹彩系列,37.5,40.12,-1.26,0.74,0.89
2025-09,FWD223,虹彩系列,37.5,34.5,-2.56,1.94,1.2
2025-10,FWD223,虹彩系列,37.5,43.12,-1.93,1.54,1.04
2025-11,FWD223,虹彩系列,37.5,41.63,-2.0,1.42,1.0
2024-10,FWD225,虹彩系列,37.5,32.62,-2.74,1.56,0.85
2024-11,FWD225,虹彩系列,37.5,44.62,-2.07,1.26,1.28
2024-12,FWD225,虹彩系列,37.5,37.88,-1.67,1.08,0.83
2025-01,FWD225,虹彩系列,37.5,44.62,-1.1,0.52,1.04
2025-02,FWD225,虹彩系列,37.5,36.0,-1.71,1.57,1.3
2025-03,FWD225,虹彩系列,37.5,43.12,-2.68,0.76,1.1
2025-04,FWD225,虹彩系列,37.5,36.75,-0.65,1.68,0.81
2025-05,FWD225,虹彩系列,37.5,36.75,-1.0,1.99,1.0
2025-06,FWD225,虹彩系列,37.5,32.62,-2.34,1.72,0.84
2025-07,FWD225,虹彩系列,37.5,43.88,-1.17,0.58,1.06
2025-08,FWD225,虹彩系列,37.5,41.25,-2.43,1.22,0.91
2025-09,FWD225,虹彩系列,37.5,39.0,-2.14,1.08,1.18
2025-10,FWD225,虹彩系列,37.5,38.25,-2.88,1.96,1.12
2025-11,FWD225,虹彩系列,37.5,34.12,-2.08,1.27,0.95
2024-10,FWD231,虹彩系列,37.5,38.25,-2.69,1.63,1.05
2024-11,FWD231,虹彩系列,37.5,35.25,-0.8,1.63,1.28
2024-12,FWD231,虹彩系列,37.5,40.12,-2.88,1.14,0.95
2025-01,FWD231,虹彩系列,37.5,39.75,-2.08,1.01,0.87
2025-02,FWD231,虹彩系列,37.5,43.12,-2.51,0.67,1.27
2025-03,FWD231,虹彩系列,37.5,40.88,-2.61,1.17,1.18
2025-04,FWD231,虹彩系列,37.5,40.88,-1.46,1.97,1.14
2025-05,FWD231,虹彩系列,37.5,42.37,-1.45,0.63,1.02
2025-06,FWD231,虹彩系列,37.5,41.63,-1.07,0.86,0.95
2025-07,FWD231,虹彩系列,37.5,41.25,-1.4,1.23,0.82
2025-08,FWD231,虹彩系列,37.5,38.25,-0.83,1.07,0.88
2025-09,FWD231,虹彩系列,37.5,37.12,-2.82,1.57,1.13
2025-10,FWD231,虹彩系列,37.5,42.75,-2.85,1.41,0.99
2025-11,FWD231,虹彩系列,37.5,30.75,-2.38,0.99,1.12
2024-10,FWD235,虹彩系列,37.5,39.0,-2.92,1.69,0.91
2024-11,FWD235,虹彩系列,37.5,37.5,-1.2,0.72,1.11
2024-12,FWD235,虹彩系列,37.5,42.75,-2.43,1.82,0.81
2025-01,FWD235,虹彩系列,37.5,43.12,-0.86,1.68,1.17
2025-02,FWD235,虹彩系列,37.5,40.88,-1.71,1.09,1.04
2025-03,FWD235,虹彩系列,37.5,43.5,-2.28,1.76,0.97
2025-04,FWD235,虹彩系列,37.5,33.75,-2.57,1.88,1.28
2025-05,FWD235,虹彩系列,37.5,36.38,-2.35,1.74,0.91
2025-06,FWD235,虹彩系列,37.5,35.25,-1.66,0.6,1.1
2025-07,FWD235,虹彩系列,37.5,40.5,-2.46,1.33,0.81
2025-08,FWD235,虹彩系列,37.5,41.25,-1.28,1.7,1.13
2025-09,FWD235,虹彩系列,37.5,39.0,-2.4,0.72,1.03
2025-10,FWD235,虹彩系列,37.5,39.75,-1.74,1.81,1.17
2025-11,FWD235,虹彩系列,37.5,38.62,-0.99,1.14,1.09
2024-10,FWD259,虹彩系列,37.5,32.25,-1.71,1.83,1.15
2024-11,FWD259,虹彩系列,37.5,45.0,-2.85,0.97,1.09
2024-12,FWD259,虹彩系列,37.5,37.12,-2.67,0.91,1.02
2025-01,FWD259,虹彩系列,37.5,35.62,-2.66,0.55,0.84
2025-02,FWD259,虹彩系列,37.5,39.0,-1.18,1.62,0.99
2025-03,FWD259,虹彩系列,37.5,34.12,-2.37,1.86,1.22
2025-04,FWD259,虹彩系列,37.5,39.0,-1.38,0.74,0.92
2025-05,FWD259,虹彩系列,37.5,31.5,-1.58,1.96,1.29
2025-06,FWD259,虹彩系列,37.5,37.5,-1.35,1.09,1.21
2025-07,FWD259,虹彩系列,37.5,38.62,-0.64,1.98,1.06
2025-08,FWD259,虹彩系列,37.5,30.75,-1.71,1.37,1.26
2025-09,FWD259,虹彩系列,37.5,31.88,-2.58,1.72,0.81
2025-10,FWD259,虹彩系列,37.5,43.5,-2.42,0.52,1.15
2025-11,FWD259,虹彩系列,37.5,36.38,-2.04,0.67,1.26
2024-10,FWD289,虹彩系列,37.5,39.38,-1.73,1.51,1.08
2024-11,FWD289,虹彩系列,37.5,37.12,-0.99,1.08,0.81
2024-12,FWD289,虹彩系列,37.5,34.5,-2.79,1.06,1.2
2025-01,FWD289,虹彩系列,37.5,43.88,-2.28,0.85,1.08
2025-02,FWD289,虹彩系列,37.5,39.75,-0.68,1.46,0.84
2025-03,FWD289,虹彩系列,37.5,30.75,-1.72,1.22,1.01
2025-04,FWD289,虹彩系列,37.5,42.75,-1.12,1.46,0.9
2025-05,FWD289,虹彩系列,37.5,43.12,-2.23,1.38,1.22
2025-06,FWD289,虹彩系列,37.5,30.38,-1.02,0.8,1.19
2025-07,FWD289,虹彩系列,37.5,42.37,-2.96,1.11,0.89
2025-08,FWD289,虹彩系列,37.5,42.37,-2.07,1.92,1.28
2025-09,FWD289,虹彩系列,37.5,36.75,-1.53,0.61,0.81
2025-10,FWD289,虹彩系列,37.5,36.38,-1.28,1.96,1.13
2025-11,FWD289,虹彩系列,37.5,31.5,-1.94,0.52,1.12
2024-10,FWD299,虹彩系列,37.5,34.5,-0.71,0.63,0.85
2024-11,FWD299,虹彩系列,37.5,45.0,-0.9,0.84,0.94
2024-12,FWD299,虹彩系列,37.5,38.25,-0.98,0.65,1.11
2025-01,FWD299,虹彩系列,37.5,39.0,-0.69,1.66,1.03
2025-02,FWD299,虹彩系列,37.5,30.38,-1.69,1.66,1.18
2025-03,FWD299,虹彩系列,37.5,38.25,-1.93,0.94,0.87
2025-04,FWD299,虹彩系列,37.5,38.62,-1.66,1.43,0.88
2025-05,FWD299,虹彩系列,37.5,41.63,-1.48,1.29,1.07
2025-06,FWD299,虹彩系列,37.5,37.88,-1.6,1.45,0.86
2025-07,FWD299,虹彩系列,37.5,40.12,-1.68,1.46,1.19
2025-08,FWD299,虹彩系列,37.5,30.38,-2.82,1.7,1.01
2025-09,FWD299,虹彩系列,37.5,42.75,-2.09,1.35,1.25
2025-10,FWD299,虹彩系列,37.5,39.0,-2.94,0.69,1.27
2025-11,FWD299,虹彩系列,37.5,43.12,-2.67,1.65,0.98
2024-10,FWD216,虹彩系列,37.5,39.38,-0.88,1.37,1.22
2024-11,FWD216,虹彩系列,37.5,30.38,-2.53,1.97,1.08
2024-12,FWD216,虹彩系列,37.5,44.25,-2.99,1.85,0.98
2025-01,FWD216,虹彩系列,37.5,31.12,-2.65,1.19,0.97
2025-02,FWD216,虹彩系列,37.5,44.25,-2.21,1.19,1.03
2025-03,FWD216,虹彩系列,37.5,40.12,-1.23,0.71,0.95
2025-04,FWD216,虹彩系列,37.5,41.63,-1.49,0.64,1.14
2025-05,FWD216,虹彩系列,37.5,38.25,-0.91,0.92,1.1
2025-06,FWD216,虹彩系列,37.5,44.25,-1.52,1.15,0.89
2025-07,FWD216,虹彩系列,37.5,44.25,-2.65,1.0,1.09
2025-08,FWD216,虹彩系列,37.5,42.0,-1.88,1.82,1.26
2025-09,FWD216,虹彩系列,37.5,40.88,-2.34,0.9,0.87
2025-10,FWD216,虹彩系列,37.5,35.25,-0.94,0.94,1.04
2025-11,FWD216,虹彩系列,37.5,34.88,-0.91,1.67,0.86
2024-10,FWD217,虹彩系列,37.5,32.25,-0.89,1.77,0.98
2024-11,FWD217,虹彩系列,37.5,40.5,-0.92,0.53,1.17
2024-12,FWD217,虹彩系列,37.5,36.0,-2.84,1.89,1.25
2025-01,FWD217,虹彩系列,37.5,44.25,-1.97,1.19,0.91
2025-02,FWD217,虹彩系列,37.5,42.75,-2.66,1.21,0.89
2025-03,FWD217,虹彩系列,37.5,38.25,-2.59,0.99,1.16
2025-04,FWD217,虹彩系列,37.5,30.0,-1.03,0.63,1.06
2025-05,FWD217,虹彩系列,37.5,42.37,-0.64,0.77,1.14
2025-06,FWD217,虹彩系列,37.5,33.75,-1.21,0.7,1.01
2025-07,FWD217,虹彩系列,37.5,43.88,-2.03,1.89,1.2
2025-08,FWD217,虹彩系列,37.5,37.12,-2.07,0.59,0.98
2025-09,FWD217,虹彩系列,37.5,40.5,-1.59,1.92,0.85
2025-10,FWD217,虹彩系列,37.5,44.62,-1.56,1.42,1.22
2025-11,FWD217,虹彩系列,37.5,31.5,-0.79,1.72,0.84
2024-10,FWD224,虹彩系列,37.5,31.12,-2.54,1.82,1.17
2024-11,FWD224,虹彩系列,37.5,42.37,-2.43,1.69,0.83
2024-12,FWD224,虹彩系列,37.5,33.0,-1.58,0.55,0.84
2025-01,FWD224,虹彩系列,37.5,34.88,-1.92,0.52,1.28
2025-02,FWD224,虹彩系列,37.5,40.5,-2.36,1.98,0.84
2025-03,FWD224,虹彩系列,37.5,41.63,-1.74,1.34,0.96
2025-04,FWD224,虹彩系列,37.5,42.0,-2.27,0.71,1.08
2025-05,FWD224,虹彩系列,37.5,39.0,-1.83,1.36,1.23
2025-06,FWD224,虹彩系列,37.5,31.88,-1.97,0.89,1.28
2025-07,FWD224,虹彩系列,37.5,36.38,-1.09,1.6,1.28
2025-08,FWD224,虹彩系列,37.5,37.88,-1.02,0.71,1.04
2025-09,FWD224,虹彩系列,37.5,42.0,-0.99,0.62,1.25
2025-10,FWD224,虹彩系列,37.5,31.12,-1.19,0.89,0.82
2025-11,FWD224,虹彩系列,37.5,38.25,-2.12,1.42,0.91
2024-10,FWD249,虹彩系列,37.5,37.12,-2.54,0.95,1.29
2024-11,FWD249,虹彩系列,37.5,40.88,-1.04,1.16,1.06
2024-12,FWD249,虹彩系列,37.5,33.75,-0.8,1.81,0.88
2025-01,FWD249,虹彩系列,37.5,36.0,-1.68,0.91,1.07
2025-02,FWD249,虹彩系列,37.5,36.38,-2.9,0.79,1.07
2025-03,FWD249,虹彩系列,37.5,45.0,-0.53,1.84,1.27
2025-04,FWD249,虹彩系列,37.5,38.25,-1.74,1.95,0.96
2025-05,FWD249,虹彩系列,37.5,43.88,-2.43,1.7,1.12
2025-06,FWD249,虹彩系列,37.5,36.0,-0.88,0.71,0.82
2025-07,FWD249,虹彩系列,37.5,36.75,-2.17,1.17,0.94
2025-08,FWD249,虹彩系列,37.5,35.25,-2.87,1.43,0.98
2025-09,FWD249,虹彩系列,37.5,36.0,-2.09,0.81,0.89
2025-10,FWD249,虹彩系列,37.5,39.0,-0.94,1.31,0.97
2025-11,FWD249,虹彩系列,37.5,31.5,-1.09,1.24,1.15
2024-10,FWD300,金色系列,37.5,40.12,-1.17,1.4,1.24
2024-11,FWD300,金色系列,37.5,31.12,-2.75,0.65,1.19
2024-12,FWD300,金色系列,37.5,31.5,-0.65,1.98,0.81
2025-01,FWD300,金色系列,37.5,34.5,-2.18,1.91,1.14
2025-02,FWD300,金色系列,37.5,40.5,-2.87,0.75,0.81
2025-03,FWD300,金色系列,37.5,35.62,-1.21,0.85,1.21
2025-04,FWD300,金色系列,37.5,40.5,-0.67,0.62,0.89
2025-05,FWD300,金色系列,37.5,31.12,-3.0,0.7,1.02
2025-06,FWD300,金色系列,37.5,42.0,-2.22,1.35,1.24
2025-07,FWD300,金色系列,37.5,32.25,-2.85,1.13,1.21
2025-08,FWD300,金色系列,37.5,31.12,-0.7,0.67,0.91
2025-09,FWD300,金色系列,37.5,32.62,-1.2,1.82,1.28
2025-10,FWD300,金色系列,37.5,40.12,-1.36,0.89,1.12
2025-11,FWD300,金色系列,37.5,30.38,-1.46,0.92,1.28
2024-10,FWD301,金色系列,37.5,41.63,-1.77,1.56,1.22
2024-11,FWD301,金色系列,37.5,38.25,-1.84,1.9,1.15
2024-12,FWD301,金色系列,37.5,35.62,-1.53,0.54,0.92
2025-01,FWD301,金色系列,37.5,31.12,-1.12,0.51,1.0
2025-02,FWD301,金色系列,37.5,39.38,-0.61,1.95,1.19
2025-03,FWD301,金色系列,37.5,40.5,-2.97,1.37,0.8
2025-04,FWD301,金色系列,37.5,44.25,-2.13,1.82,1.01
2025-05,FWD301,金色系列,37.5,40.5,-1.73,1.64,0.83
2025-06,FWD301,金色系列,37.5,39.38,-1.64,1.86,1.28
2025-07,FWD301,金色系列,37.5,34.88,-0.52,1.42,1.25
2025-08,FWD301,金色系列,37.5,35.25,-0.6,1.64,0.92
2025-09,FWD301,金色系列,37.5,38.62,-2.07,0.72,0.98
2025-10,FWD301,金色系列,37.5,30.75,-2.82,1.95,1.08
2025-11,FWD301,金色系列,37.5,39.75,-1.56,1.1,1.01
2024-10,FWD302,金色系列,37.5,42.37,-0.71,0.59,1.07
2024-11,FWD302,金色系列,37.5,37.12,-1.21,0.57,1.15
2024-12,FWD302,金色系列,37.5,37.12,-2.4,0.9,1.14
2025-01,FWD302,金色系列,37.5,44.25,-1.21,1.49,1.09
2025-02,FWD302,金色系列,37.5,38.62,-2.28,1.94,0.99
2025-03,FWD302,金色系列,37.5,30.0,-2.44,1.24,0.99
2025-04,FWD302,金色系列,37.5,32.25,-0.88,0.99,0.91
2025-05,FWD302,金色系列,37.5,42.37,-1.42,0.61,0.91
2025-06,FWD302,金色系列,37.5,33.75,-2.05,1.85,0.89
2025-07,FWD302,金色系列,37.5,37.88,-2.74,0.78,0.83
2025-08,FWD302,金色系列,37.5,44.25,-2.53,1.55,0.87
2025-09,FWD302,金色系列,37.5,34.5,-1.03,1.78,0.83
2025-10,FWD302,金色系列,37.5,30.38,-1.16,0.56,1.25
2025-11,FWD302,金色系列,37.5,40.12,-1.95,1.03,0.8
2024-10,FWD303,金色系列,37.5,38.25,-1.09,1.87,1.06
2024-11,FWD303,金色系列,37.5,32.25,-2.39,1.85,0.84
2024-12,FWD303,金色系列,37.5,33.38,-2.02,0.7,1.26
2025-01,FWD303,金色系列,37.5,40.12,-2.3,1.94,1.26
2025-02,FWD303,金色系列,37.5,41.25,-1.86,1.99,1.08
2025-03,FWD303,金色系列,37.5,36.75,-0.54,1.79,1.23
2025-04,FWD303,金色系列,37.5,39.0,-2.78,1.39,1.01
2025-05,FWD303,金色系列,37.5,30.75,-2.58,1.93,0.92
2025-06,FWD303,金色系列,37.5,43.12,-1.32,1.7,1.24
2025-07,FWD303,金色系列,37.5,35.62,-2.65,1.28,0.84
2025-08,FWD303,金色系列,37.5,37.12,-1.85,0.54,1.1
2025-09,FWD303,金色系列,37.5,36.75,-3.0,0.64,0.97
2025-10,FWD303,金色系列,37.5,40.88,-2.59,1.33,0.89
2025-11,FWD303,金色系列,37.5,44.25,-1.92,0.65,1.2
2024-10,FWD304,金色系列,37.5,32.62,-1.19,1.03,1.26
2024-11,FWD304,金色系列,37.5,37.88,-1.04,1.86,1.16
2024-12,FWD304,金色系列,37.5,38.62,-1.28,1.15,1.19
2025-01,FWD304,金色系列,37.5,33.0,-1.74,1.06,1.08
2025-02,FWD304,金色系列,37.5,39.0,-2.8,0.97,1.17
2025-03,FWD304,金色系列,37.5,37.12,-1.27,1.56,0.85
2025-04,FWD304,金色系列,37.5,30.75,-1.61,0.58,1.3
2025-05,FWD304,金色系列,37.5,33.38,-2.15,1.3,1.2
2025-06,FWD304,金色系列,37.5,33.38,-1.49,1.32,0.99
2025-07,FWD304,金色系列,37.5,37.5,-0.64,1.37,1.25
2025-08,FWD304,金色系列,37.5,34.12,-0.99,1.94,0.96
2025-09,FWD304,金色系列,37.5,31.5,-2.87,1.27,0.88
2025-10,FWD304,金色系列,37.5,32.62,-1.12,0.58,1.08
2025-11,FWD304,金色系列,37.5,37.88,-1.46,1.44,1.22
2024-10,FWD305,金色系列,37.5,39.75,-2.43,0.73,0.93
2024-11,FWD305,金色系列,37.5,37.12,-2.31,0.92,0.91
2024-12,FWD305,金色系列,37.5,41.25,-2.67,1.29,0.85
2025-01,FWD305,金色系列,37.5,44.25,-1.95,1.04,1.1
2025-02,FWD305,金色系列,37.5,30.0,-2.51,0.69,1.11
2025-03,FWD305,金色系列,37.5,30.38,-2.97,0.81,0.83
2025-04,FWD305,金色系列,37.5,40.5,-0.66,0.83,0.87
2025-05,FWD305,金色系列,37.5,37.5,-1.21,1.78,0.86
2025-06,FWD305,金色系列,37.5,33.75,-0.81,1.58,0.82
2025-07,FWD305,金色系列,37.5,31.88,-1.06,0.64,0.97
2025-08,FWD305,金色系列,37.5,33.75,-2.88,0.8,1.14
2025-09,FWD305,金色系列,37.5,35.25,-0.94,1.69,0.92
2025-10,FWD305,金色系列,37.5,36.75,-0.93,1.03,1.25
2025-11,FWD305,金色系列,37.5,37.88,-2.76,0.7,0.84
2024-10,FWD306,金色系列,37.5,32.25,-2.94,1.4,1.01
2024-11,FWD306,金色系列,37.5,40.12,-0.79,1.61,1.03
2024-12,FWD306,金色系列,37.5,39.0,-2.05,1.79,0.88
2025-01,FWD306,金色系列,37.5,37.88,-1.13,0.68,1.19
2025-02,FWD306,金色系列,37.5,42.75,-2.34,1.61,1.21
2025-03,FWD306,金色系列,37.5,35.62,-2.83,0.74,1.08
2025-04,FWD306,金色系列,37.5,33.0,-1.0,0.68,1.04
2025-05,FWD306,金色系列,37.5,35.62,-1.75,1.34,0.98
2025-06,FWD306,金色系列,37.5,42.75,-0.9,1.86,1.03
2025-07,FWD306,金色系列,37.5,43.5,-1.12,1.07,1.15
2025-08,FWD306,金色系列,37.5,31.12,-0.68,1.27,1.0
2025-09,FWD306,金色系列,37.5,34.5,-2.1,0.93,1.18
2025-10,FWD306,金色系列,37.5,39.75,-2.36,1.16,1.02
2025-11,FWD306,金色系列,37.5,40.12,-0.55,1.41,0.89
2024-10,FWD307,金色系列,37.5,36.38,-2.44,0.51,1.12
2024-11,FWD307,金色系列,37.5,36.75,-2.06,0.69,0.88
2024-12,FWD307,金色系列,37.5,43.12,-2.66,0.68,0.95
2025-01,FWD307,金色系列,37.5,33.38,-2.63,1.12,0.87
2025-02,FWD307,金色系列,37.5,35.25,-0.93,1.48,1.15
2025-03,FWD307,金色系列,37.5,32.25,-2.33,1.52,1.23
2025-04,FWD307,金色系列,37.5,44.25,-1.41,1.3,1.05
2025-05,FWD307,金色系列,37.5,44.25,-0.53,1.43,1.17
2025-06,FWD307,金色系列,37.5,32.25,-0.67,0.86,0.96
2025-07,FWD307,金色系列,37.5,31.12,-0.95,1.4,1.14
2025-08,FWD307,金色系列,37.5,33.0,-2.34,1.01,0.92
2025-09,FWD307,金色系列,37.5,44.62,-2.67,1.98,1.27
2025-10,FWD307,金色系列,37.5,32.62,-0.56,1.05,0.83
2025-11,FWD307,金色系列,37.5,33.38,-1.67,0.89,0.9
2024-10,FWD308,金色系列,37.5,42.0,-0.96,0.86,0.84
2024-11,FWD308,金色系列,37.5,42.75,-0.91,1.29,1.0
2024-12,FWD308,金色系列,37.5,40.88,-2.07,1.05,1.03
2025-01,FWD308,金色系列,37.5,43.88,-1.18,1.35,0.93
2025-02,FWD308,金色系列,37.5,36.75,-2.17,1.38,1.25
2025-03,FWD308,金色系列,37.5,34.12,-1.01,1.66,1.25
2025-04,FWD308,金色系列,37.5,44.25,-1.41,1.04,0.92
2025-05,FWD308,金色系列,37.5,37.12,-2.07,1.79,1.0
2025-06,FWD308,金色系列,37.5,39.0,-0.67,1.25,1.28
2025-07,FWD308,金色系列,37.5,33.0,-2.84,0.92,0.84
2025-08,FWD308,金色系列,37.5,35.62,-2.14,1.3,1.25
2025-09,FWD308,金色系列,37.5,43.88,-1.57,1.91,1.26
2025-10,FWD308,金色系列,37.5,31.5,-2.23,1.01,1.18
2025-11,FWD308,金色系列,37.5,34.88,-1.51,1.91,1.09
2024-10,FWD320,金色系列,37.5,42.75,-2.01,0.77,1.23
2024-11,FWD320,金色系列,37.5,36.75,-2.4,1.97,0.87
2024-12,FWD320,金色系列,37.5,40.88,-2.08,1.98,0.93
2025-01,FWD320,金色系列,37.5,43.88,-2.04,0.93,1.3
2025-02,FWD320,金色系列,37.5,39.75,-0.62,1.38,0.92
2025-03,FWD320,金色系列,37.5,44.25,-0.76,1.72,0.95
2025-04,FWD320,金色系列,37.5,34.5,-2.21,1.58,0.83
2025-05,FWD320,金色系列,37.5,33.38,-1.58,1.66,0.91
2025-06,FWD320,金色系列,37.5,40.12,-0.6,0.53,1.07
2025-07,FWD320,金色系列,37.5,31.88,-1.28,1.91,1.21
2025-08,FWD320,金色系列,37.5,32.25,-0.7,0.68,0.98
2025-09,FWD320,金色系列,37.5,31.5,-1.63,1.9,0.94
2025-10,FWD320,金色系列,37.5,35.62,-2.61,1.95,0.94
2025-11,FWD320,金色系列,37.5,36.38,-0.76,1.86,1.2
2024-10,FWD323,金色系列,37.5,42.75,-2.35,1.48,1.14
2024-11,FWD323,金色系列,37.5,37.5,-2.88,1.46,0.88
2024-12,FWD323,金色系列,37.5,42.37,-1.38,0.54,1.06
2025-01,FWD323,金色系列,37.5,43.12,-1.01,1.73,0.91
2025-02,FWD323,金色系列,37.5,36.75,-1.89,1.37,1.0
2025-03,FWD323,金色系列,37.5,33.0,-2.19,1.2,0.86
2025-04,FWD323,金色系列,37.5,39.75,-0.72,0.57,1.18
2025-05,FWD323,金色系列,37.5,42.37,-1.25,1.72,1.27
2025-06,FWD323,金色系列,37.5,43.88,-2.84,1.05,1.12
2025-07,FWD323,金色系列,37.5,30.75,-1.35,0.54,0.88
2025-08,FWD323,金色系列,37.5,32.62,-0.86,0.69,0.95
2025-09,FWD323,金色系列,37.5,40.12,-2.2,1.92,0.86
2025-10,FWD323,金色系列,37.5,34.5,-2.93,1.95,1.15
2025-11,FWD323,金色系列,37.5,43.88,-2.69,1.64,1.06
2024-10,FWD323M,金色系列,37.5,31.12,-1.43,1.99,1.25
2024-11,FWD323M,金色系列,37.5,33.0,-2.5,1.43,0.98
2024-12,FWD323M,金色系列,37.5,41.63,-2.61,0.76,1.16
2025-01,FWD323M,金色系列,37.5,32.62,-1.5,1.59,1.23
2025-02,FWD323M,金色系列,37.5,35.25,-1.04,1.58,1.28
2025-03,FWD323M,金色系列,37.5,43.5,-2.12,1.49,0.91
2025-04,FWD323M,金色系列,37.5,32.62,-2.41,1.46,1.19
2025-05,FWD323M,金色系列,37.5,40.5,-1.89,0.79,1.06
2025-06,FWD323M,金色系列,37.5,30.0,-1.48,1.05,1.04
2025-07,FWD323M,金色系列,37.5,43.5,-1.27,1.75,1.19
2025-08,FWD323M,金色系列,37.5,33.38,-2.44,1.14,1.05
2025-09,FWD323M,金色系列,37.5,37.12,-0.57,0.64,0.82
2025-10,FWD323M,金色系列,37.5,30.75,-0.56,0.78,1.1
2025-11,FWD323M,金色系列,37.5,31.88,-1.03,1.26,0.88
2024-10,FWD325,金色系列,39.5,37.52,-0.87,0.65,1.05
2024-11,FWD325,金色系列,39.5,33.18,-2.61,1.47,1.28
2024-12,FWD325,金色系列,39.5,35.16,-0.55,1.94,1.14
2025-01,FWD325,金色系列,39.5,34.37,-1.42,0.63,1.23
2025-02,FWD325,金色系列,39.5,45.03,-1.33,1.15,1.15
2025-03,FWD325,金色系列,39.5,45.03,-2.34,1.67,1.04
2025-04,FWD325,金色系列,39.5,43.45,-2.19,0.7,0.9
2025-05,FWD325,金色系列,39.5,35.16,-0.58,1.54,0.88
2025-06,FWD325,金色系列,39.5,46.21,-0.62,1.26,1.12
2025-07,FWD325,金色系列,39.5,36.34,-1.11,2.0,0.97
2025-08,FWD325,金色系列,39.5,45.03,-0.52,1.35,1.16
2025-09,FWD325,金色系列,39.5,42.27,-1.34,1.79,0.89
2025-10,FWD325,金色系列,39.5,37.92,-0.6,1.07,1.21
2025-11,FWD325,金色系列,39.5,47.4,-1.46,0.82,1.13
2024-10,FWD3302,金色系列,37.5,33.75,-0.75,1.85,1.2
2024-11,FWD3302,金色系列,37.5,42.0,-1.8,0.6,1.12
2024-12,FWD3302,金色系列,37.5,34.12,-1.67,1.53,1.05
2025-01,FWD3302,金色系列,37.5,33.38,-2.74,1.23,0.96
2025-02,FWD3302,金色系列,37.5,44.25,-0.86,1.66,1.13
2025-03,FWD3302,金色系列,37.5,30.38,-2.19,1.49,0.91
2025-04,FWD3302,金色系列,37.5,36.0,-2.04,0.59,1.19
2025-05,FWD3302,金色系列,37.5,33.38,-1.34,1.74,1.04
2025-06,FWD3302,金色系列,37.5,31.12,-2.09,1.6,1.2
2025-07,FWD3302,金色系列,37.5,34.88,-2.89,1.35,1.2
2025-08,FWD3302,金色系列,37.5,39.75,-0.66,1.05,1.01
2025-09,FWD3302,金色系列,37.5,31.12,-1.2,1.35,1.26
2025-10,FWD3302,金色系列,37.5,36.38,-2.14,0.53,1.27
2025-11,FWD3302,金色系列,37.5,40.88,-2.77,1.39,0.91
2024-10,FWD330,金色系列,37.5,38.25,-2.2,1.04,0.89
2024-11,FWD330,金色系列,37.5,30.0,-1.81,0.71,0.93
2024-12,FWD330,金色系列,37.5,32.25,-1.91,0.52,1.11
2025-01,FWD330,金色系列,37.5,31.5,-1.37,1.59,0.84
2025-02,FWD330,金色系列,37.5,44.25,-2.23,1.36,1.18
2025-03,FWD330,金色系列,37.5,44.25,-1.93,1.11,1.07
2025-04,FWD330,金色系列,37.5,36.0,-1.38,1.35,1.06
2025-05,FWD330,金色系列,37.5,32.62,-2.46,1.24,1.04
2025-06,FWD330,金色系列,37.5,39.0,-2.8,1.66,0.87
2025-07,FWD330,金色系列,37.5,40.12,-1.37,0.54,1.28
2025-08,FWD330,金色系列,37.5,44.62,-1.26,1.3,1.04
2025-09,FWD330,金色系列,37.5,35.25,-1.64,1.76,1.27
2025-10,FWD330,金色系列,37.5,40.12,-0.65,1.85,1.15
2025-11,FWD330,金色系列,37.5,31.88,-2.23,0.64,1.18
2024-10,FWD351,金色系列,37.5,33.0,-2.18,1.93,1.14
2024-11,FWD351,金色系列,37.5,39.38,-1.04,0.77,0.86
2024-12,FWD351,金色系列,37.5,31.88,-2.89,0.6,1.22
2025-01,FWD351,金色系列,37.5,37.12,-1.06,1.07,1.3
2025-02,FWD351,金色系列,37.5,36.75,-1.59,1.88,1.04
2025-03,FWD351,金色系列,37.5,30.0,-1.22,1.13,1.08
2025-04,FWD351,金色系列,37.5,34.5,-2.01,1.5,1.02
2025-05,FWD351,金色系列,37.5,38.62,-2.0,1.39,1.26
2025-06,FWD351,金色系列,37.5,31.5,-0.79,1.72,0.99
2025-07,FWD351,金色系列,37.5,40.5,-2.13,0.55,1.23
2025-08,FWD351,金色系列,37.5,36.0,-2.92,1.03,1.15
2025-09,FWD351,金色系列,37.5,30.75,-1.82,1.61,1.29
