order_id,month,order_date,customer_id,sku,category,qty,unit_price,total_amount,discount_pct,status,channel
ORD00235,2025-01,2025-01-13,CUST0112,FWD425B,着色系列,665,57.6,38304.0,0.1,已完成,线下门店
ORD00236,2025-03,2025-03-27,CUST0139,FWD7322,其他,752,59.5,44744.0,0.1,已完成,电商平台
ORD00237,2025-11,2025-11-19,CUST0020,FWD110,银白系列,494,23.49,11604.06,0.07,已取消,电商平台
ORD00238,2025-09,2025-09-22,CUST0224,FWD6006,超白系列,887,38.61,34247.07,0.12,已完成,经销商
ORD00239,2025-04,2025-04-11,CUST0210,FWD123,银白系列,842,25.8,21723.6,0.04,处理中,直销
ORD00240,2025-03,2025-03-16,CUST0106,FWD325,金色系列,457,35.16,16065.84,0.1,已取消,展会
ORD00241,2025-05,2025-05-16,CUST0179,FWD323M,金色系列,820,38.25,31365.0,0.02,已完成,展会
ORD00242,2025-09,2025-09-26,CUST0235,FWD6002,超白系列,139,36.75,5108.25,0.14,已完成,直销
ORD00243,2025-02,2025-02-22,CUST0049,FWD5871A,钻石系列,661,240.8,159168.8,0.13,已完成,直销
ORD00244,2025-06,2025-06-14,CUST0280,FWD5874A,钻石系列,935,238.0,222530.0,0.13,已完成,直销
ORD00245,2025-01,2025-01-16,CUST0191,FWD323,金色系列,930,36.0,33480.0,0.03,处理中,展会
ORD00246,2025-07,2025-07-07,CUST0077,FWD361,金色系列,642,36.4,23368.8,0.03,已完成,经销商
ORD00247,2024-10,2024-10-28,CUST0077,FWDD23M,钻石系列,696,288.4,200726.4,0.01,已取消,直销
ORD00248,2025-11,2025-11-21,CUST0069,FWD403,着色系列,968,40.04,38758.72,0.07,已取消,经销商
ORD00249,2024-12,2024-12-16,CUST0270,FWD402,着色系列,777,40.48,31452.96,0.1,已完成,直销
ORD00250,2024-10,2024-10-17,CUST0274,FWD5872A,钻石系列,671,291.2,195395.2,0.09,已完成,电商平台
ORD00251,2025-03,2025-03-08,CUST0092,FWD522WR,耐候系列,34,77.4,2631.6,0.04,已完成,直销
ORD00252,2025-06,2025-06-21,CUST0112,FWD301,金色系列,511,36.75,18779.25,0.04,已完成,展会
ORD00253,2025-02,2025-02-02,CUST0216,FWD201,虹彩系列,241,34.12,8224.12,0.03,处理中,线下门店
ORD00254,2025-05,2025-05-27,CUST0237,FWD6224,水晶系列,776,51.7,40119.2,0.08,已完成,电商平台
ORD00255,2025-04,2025-04-18,CUST0133,FWDD25L,钻石系列,687,274.4,188512.8,0.0,处理中,电商平台
ORD00256,2025-07,2025-07-01,CUST0230,FWD5895,钻石系列,501,215.0,107715.0,0.01,处理中,直销
ORD00257,2025-04,2025-04-06,CUST0022,FWD6502,水晶系列,386,55.0,21230.0,0.04,已完成,电商平台
ORD00258,2025-03,2025-03-16,CUST0254,FWD532,金属彩光系列,792,30.94,24504.48,0.06,已完成,展会
ORD00259,2025-10,2025-10-22,CUST0073,FWD303WR,耐候系列,510,88.2,44982.0,0.05,已完成,电商平台
ORD00260,2025-10,2025-10-28,CUST0131,FWDV060B,玻璃包银系列,734,4583.75,3364472.5,0.08,已取消,电商平台
ORD00261,2025-08,2025-08-20,CUST0212,FWD504,金属彩光系列,311,34.34,10679.74,0.07,已完成,线下门店
ORD00262,2024-10,2024-10-05,CUST0290,FWD302WR,耐候系列,166,89.1,14790.6,0.12,处理中,直销
ORD00263,2025-04,2025-04-01,CUST0103,FWDV150B,玻璃包银系列,302,1887.0,569874.0,0.01,已完成,展会
ORD00264,2025-07,2025-07-04,CUST0239,FWD6235,水晶系列,951,48.4,46028.4,0.1,处理中,直销
ORD00265,2024-11,2024-11-25,CUST0157,FWD6007,超白系列,589,51.45,30304.05,0.01,已取消,电商平台
ORD00266,2025-11,2025-11-26,CUST0274,FWD6002AWR,耐候系列,731,70.4,51462.4,0.09,已完成,线下门店
ORD00267,2025-03,2025-03-28,CUST0002,FWD535,金属彩光系列,502,34.0,17068.0,0.12,已取消,经销商
ORD00268,2025-03,2025-03-24,CUST0028,FWD6005,超白系列,918,38.64,35471.52,0.09,已完成,电商平台
ORD00269,2024-11,2024-11-06,CUST0077,FWDD27M,钻石系列,650,243.6,158340.0,0.13,已完成,直销
ORD00270,2025-09,2025-09-02,CUST0040,FWD151,银白系列,136,24.5,3332.0,0.01,已完成,经销商
ORD00271,2025-08,2025-08-24,CUST0107,FWD6850,水晶系列,431,85.85,37001.35,0.06,已完成,直销
ORD00272,2024-12,2024-12-28,CUST0152,FWD7322,其他,495,72.1,35689.5,0.11,处理中,经销商
ORD00273,2025-09,2025-09-28,CUST0156,FWD5519,金属彩光系列,495,51.0,25245.0,0.03,已完成,直销
ORD00274,2025-01,2025-01-28,CUST0277,FWDV095B,玻璃包银系列,405,1815.6,735318.0,0.09,已完成,展会
ORD00275,2024-11,2024-11-28,CUST0119,BHC9230YBH,化妆品系列,944,220.0,207680.0,0.02,已完成,展会
ORD00276,2025-05,2025-05-16,CUST0271,BHC9338GR,玻璃变色龙,173,490.0,84770.0,0.09,已完成,线下门店
ORD00277,2025-03,2025-03-19,CUST0246,FWD121WR,耐候系列,876,56.4,49406.4,0.14,已完成,线下门店
ORD00278,2025-06,2025-06-27,CUST0009,FWDV015,玻璃包银系列,268,7769.7,2082279.6,0.12,已取消,展会
ORD00279,2025-01,2025-01-28,CUST0162,FWD303,金色系列,937,38.62,36191.62,0.06,已完成,电商平台
ORD00280,2025-09,2025-09-03,CUST0164,FWD325,金色系列,176,38.31,6743.44,0.02,已完成,经销商
ORD00281,2025-03,2025-03-11,CUST0026,FWD504WR,耐候系列,481,83.7,40259.7,0.07,已取消,直销
ORD00282,2025-06,2025-06-13,CUST0160,FWD534WR,耐候系列,544,82.8,45043.2,0.09,已取消,经销商
ORD00283,2025-05,2025-05-03,CUST0031,FWD5518WR,耐候系列,52,103.2,5366.4,0.04,已取消,线下门店
ORD00284,2025-11,2025-11-09,CUST0260,FWDD10A,钻石系列,248,96.0,23808.0,0.14,处理中,直销
ORD00285,2025-06,2025-06-22,CUST0183,FWD300,金色系列,286,31.88,9116.25,0.0,已取消,电商平台
ORD00286,2025-06,2025-06-09,CUST0199,FWD6602,磁性珠光,158,144.0,22752.0,0.05,已完成,经销商
ORD00287,2025-11,2025-11-21,CUST0203,FWD6303A,水晶系列,868,48.4,42011.2,0.02,处理中,直销
ORD00288,2025-03,2025-03-18,CUST0200,FWD421,着色系列,282,57.0,16074.0,0.04,已完成,直销
ORD00289,2025-02,2025-02-10,CUST0267,FWD303,金色系列,635,39.0,24765.0,0.01,处理中,经销商
ORD00290,2025-07,2025-07-23,CUST0180,FWD5519WR,耐候系列,391,102.0,39882.0,0.0,已完成,线下门店
ORD00291,2025-02,2025-02-04,CUST0187,FWD303,金色系列,402,37.12,14924.25,0.1,已完成,线下门店
ORD00292,2025-11,2025-11-19,CUST0161,FWDD10L,钻石系列,920,124.8,114816.0,0.05,处理中,电商平台
ORD00293,2025-01,2025-01-07,CUST0116,FWD424,着色系列,129,53.4,6888.6,0.01,已完成,展会
ORD00294,2025-06,2025-06-19,CUST0035,FWD259,虹彩系列,422,33.75,14242.5,0.05,处理中,经销商
ORD00295,2025-11,2025-11-23,CUST0091,FWD6883,水晶系列,628,48.95,30740.6,0.04,已完成,线下门店
ORD00296,2025-09,2025-09-08,CUST0011,FWD100,银白系列,519,21.75,11288.25,0.03,处理中,电商平台
ORD00297,2024-12,2024-12-15,CUST0220,FWD320,金色系列,903,35.25,31830.75,0.07,已完成,直销
ORD00298,2025-08,2025-08-03,CUST0037,FWD410,着色系列,937,55.2,51722.4,0.09,处理中,经销商
ORD00299,2025-10,2025-10-05,CUST0293,FWD5890,钻石系列,167,103.2,17234.4,0.02,已完成,线下门店
ORD00300,2024-12,2024-12-04,CUST0265,FWD205A,虹彩系列,593,36.38,21570.38,0.13,已完成,经销商
ORD00301,2025-08,2025-08-05,CUST0065,FWD403,着色系列,516,40.48,20887.68,0.01,已完成,直销
ORD00302,2025-05,2025-05-13,CUST0103,FWD510,金属彩光系列,103,33.32,3431.96,0.02,已完成,电商平台
ORD00303,2024-10,2024-10-15,CUST0134,FWD5872A,钻石系列,546,246.4,134534.4,0.0,已完成,直销
ORD00304,2025-03,2025-03-16,CUST0136,FWDD21X,钻石系列,158,222.5,35155.0,0.13,已完成,电商平台
ORD00305,2025-01,2025-01-23,CUST0230,FWD525,金属彩光系列,604,35.02,21152.08,0.14,已完成,经销商
ORD00306,2025-01,2025-01-27,CUST0053,FWD5870B,钻石系列,639,165.6,105818.4,0.12,已完成,线下门店
ORD00307,2025-07,2025-07-09,CUST0088,FWD6235,水晶系列,123,56.65,6967.95,0.14,已取消,线下门店
ORD00308,2024-12,2024-12-20,CUST0004,FWD353,金色系列,621,37.88,23520.38,0.11,已完成,展会
ORD00309,2025-07,2025-07-21,CUST0070,FWD430,着色系列,232,53.4,12388.8,0.05,已完成,电商平台
ORD00310,2025-10,2025-10-15,CUST0028,FWD235WR,耐候系列,626,94.5,59157.0,0.09,已完成,经销商
ORD00311,2025-03,2025-03-21,CUST0251,FWD215,虹彩系列,588,37.88,22270.5,0.09,已完成,电商平台
ORD00312,2025-04,2025-04-17,CUST0105,FWD6235,水晶系列,545,55.0,29975.0,0.05,已完成,线下门店
ORD00313,2025-08,2025-08-26,CUST0115,FWDD23L,钻石系列,229,243.6,55784.4,0.05,已完成,展会
ORD00314,2025-04,2025-04-26,CUST0046,FWD502,金属彩光系列,414,31.28,12949.92,0.13,已完成,电商平台
ORD00315,2025-09,2025-09-10,CUST0053,FWD430,着色系列,147,51.6,7585.2,0.07,已取消,展会
ORD00316,2025-08,2025-08-08,CUST0024,FWD224,虹彩系列,427,33.75,14411.25,0.08,已完成,线下门店
ORD00317,2025-02,2025-02-13,CUST0182,FWD6502A,水晶系列,829,55.0,45595.0,0.01,已完成,线下门店
ORD00318,2025-10,2025-10-17,CUST0040,FWD401,着色系列,662,43.12,28545.44,0.06,已完成,线下门店
ORD00319,2024-11,2024-11-18,CUST0072,FWDD27X,钻石系列,841,242.5,203942.5,0.11,已完成,展会
ORD00320,2025-11,2025-11-26,CUST0193,FWD4012,着色系列,540,41.36,22334.4,0.07,处理中,电商平台
ORD00321,2025-01,2025-01-27,CUST0093,FWD323M,金色系列,400,36.0,14400.0,0.11,已完成,展会
ORD00322,2025-08,2025-08-14,CUST0098,BHC9337GP,玻璃变色龙,626,445.0,278570.0,0.06,已完成,经销商
ORD00323,2025-10,2025-10-03,CUST0023,FWD407,着色系列,718,43.56,31276.08,0.07,已取消,电商平台
ORD00324,2025-04,2025-04-24,CUST0005,FWD401,着色系列,851,41.8,35571.8,0.04,已完成,经销商
ORD00325,2025-10,2025-10-06,CUST0213,FWD5894,钻石系列,263,217.5,57202.5,0.01,已完成,电商平台
ORD00326,2025-01,2025-01-22,CUST0246,FWD419B,着色系列,207,61.8,12792.6,0.1,已完成,电商平台
ORD00327,2025-02,2025-02-06,CUST0295,FWD221WR,耐候系列,295,81.0,23895.0,0.05,已取消,电商平台
ORD00328,2025-01,2025-01-21,CUST0124,FWD436 ,着色系列,358,24.75,8860.5,0.04,已完成,线下门店
ORD00329,2025-09,2025-09-08,CUST0075,BHC89233BR,着色变色龙,318,500.0,159000.0,0.12,处理中,电商平台
ORD00330,2025-08,2025-08-18,CUST0219,FWD5800,钻石系列,396,129.6,51321.6,0.05,已完成,展会
ORD00331,2025-09,2025-09-02,CUST0215,FWD5895,钻石系列,830,220.0,182600.0,0.11,已取消,直销
ORD00332,2025-03,2025-03-06,CUST0203,FWD3502,金属彩光系列,734,32.64,23957.76,0.11,已完成,线下门店
ORD00333,2025-10,2025-10-18,CUST0039,FWD401,着色系列,812,45.76,37157.12,0.06,处理中,线下门店
ORD00334,2025-03,2025-03-11,CUST0219,FWD211,虹彩系列,801,32.25,25832.25,0.01,处理中,展会
ORD00335,2024-10,2024-10-02,CUST0161,FWD6205,水晶系列,624,53.9,33633.6,0.08,已完成,电商平台
ORD00336,2024-12,2024-12-08,CUST0264,FWD524WR,耐候系列,266,83.7,22264.2,0.0,已完成,展会
ORD00337,2025-05,2025-05-26,CUST0172,FWD6005T,超白系列,310,36.75,11392.5,0.12,已取消,展会
ORD00338,2025-10,2025-10-01,CUST0262,FWD111,银白系列,447,28.42,12703.74,0.12,已取消,直销
ORD00339,2025-01,2025-01-05,CUST0110,FWD524WR,耐候系列,255,83.7,21343.5,0.0,已取消,展会
ORD00340,2024-11,2024-11-10,CUST0241,BHC89235G,着色变色龙,551,510.0,281010.0,0.0,处理中,展会
ORD00341,2025-04,2025-04-01,CUST0155,FWD600,其他,954,46.5,44361.0,0.09,已完成,直销
ORD00342,2025-10,2025-10-12,CUST0213,FWD300WR,耐候系列,713,80.1,57111.3,0.05,已取消,线下门店
ORD00343,2025-10,2025-10-04,CUST0039,FWDV015,玻璃包银系列,938,7529.4,7062577.2,0.04,已完成,直销
ORD00344,2025-10,2025-10-04,CUST0006,FWD6884,水晶系列,98,55.0,5390.0,0.11,已完成,电商平台
ORD00345,2024-12,2024-12-01,CUST0040,FWD436 ,着色系列,797,25.25,20124.25,0.04,处理中,直销
ORD00346,2025-08,2025-08-09,CUST0048,FWD7351,其他,28,55.2,1545.6,0.11,处理中,经销商
ORD00347,2025-11,2025-11-24,CUST0018,FWDV220,玻璃包银系列,96,1297.2,124531.2,0.08,已完成,直销
ORD00348,2025-02,2025-02-25,CUST0102,FWDD28X,钻石系列,119,225.0,26775.0,0.15,已完成,线下门店
ORD00349,2025-08,2025-08-19,CUST0259,FWD408,着色系列,629,55.2,34720.8,0.14,已完成,展会
ORD00350,2025-02,2025-02-13,CUST0050,BHC9230YBH,化妆品系列,308,187.0,57596.0,0.0,已完成,展会
ORD00351,2025-06,2025-06-10,CUST0232,FWDV040B,玻璃包银系列,440,5850.0,2574000.0,0.14,处理中,展会
ORD00352,2025-01,2025-01-10,CUST0061,FWD355,金色系列,205,33.0,6765.0,0.1,已完成,线下门店
ORD00353,2025-03,2025-03-01,CUST0157,FWD6884,水晶系列,80,53.35,4268.0,0.05,已完成,线下门店
ORD00354,2025-11,2025-11-21,CUST0092,FWD320,金色系列,141,34.5,4864.5,0.04,处理中,线下门店
ORD00355,2025-05,2025-05-15,CUST0149,FWD534,金属彩光系列,199,30.6,6089.4,0.13,处理中,经销商
ORD00356,2025-02,2025-02-11,CUST0288,FWD302WR,耐候系列,696,89.1,62013.6,0.0,已完成,线下门店
ORD00357,2025-03,2025-03-05,CUST0219,FWD3302,金色系列,179,36.38,6511.12,0.04,处理中,电商平台
ORD00358,2024-12,2024-12-06,CUST0103,FWD510,金属彩光系列,564,34.34,19367.76,0.03,已完成,电商平台
ORD00359,2025-09,2025-09-13,CUST0202,FWD6303,水晶系列,747,77.35,57780.45,0.07,已完成,线下门店
ORD00360,2025-11,2025-11-22,CUST0028,FWD6504A,水晶系列,110,53.9,5929.0,0.0,已取消,电商平台
ORD00361,2025-07,2025-07-10,CUST0031,FWD6303A,水晶系列,273,49.5,13513.5,0.12,处理中,电商平台
ORD00362,2025-03,2025-03-03,CUST0216,FWD6303,水晶系列,570,86.7,49419.0,0.12,已完成,经销商
ORD00363,2025-11,2025-11-24,CUST0203,FWD249,虹彩系列,464,38.25,17748.0,0.04,已完成,经销商
ORD00364,2024-10,2024-10-06,CUST0244,FWD361,金色系列,191,36.05,6885.55,0.05,已完成,经销商
ORD00365,2025-04,2025-04-08,CUST0150,FWD201WR,耐候系列,504,85.5,43092.0,0.0,已完成,直销
ORD00366,2025-05,2025-05-01,CUST0040,FWD325,金色系列,255,41.08,10475.4,0.08,已完成,线下门店
ORD00367,2025-07,2025-07-12,CUST0189,FWD6002A,超白系列,8,35.62,285.0,0.14,已完成,经销商
ORD00368,2025-03,2025-03-02,CUST0013,FWD6205,水晶系列,889,50.6,44983.4,0.07,已完成,电商平台
ORD00369,2025-06,2025-06-28,CUST0083,FWDD21M,钻石系列,198,271.6,53776.8,0.11,已完成,展会
ORD00370,2025-08,2025-08-11,CUST0203,FWD524WR,耐候系列,300,79.2,23760.0,0.06,已完成,经销商
ORD00371,2025-09,2025-09-23,CUST0027,FWDV080,玻璃包银系列,92,4807.0,442244.0,0.13,已取消,线下门店
ORD00372,2025-07,2025-07-28,CUST0228,FWD219,虹彩系列,595,37.12,22089.38,0.04,已完成,展会
ORD00373,2025-08,2025-08-17,CUST0005,FWD111MT,银白系列,414,27.84,11525.76,0.09,已完成,直销
ORD00374,2025-10,2025-10-13,CUST0067,FWD6820,水晶系列,369,76.5,28228.5,0.03,处理中,经销商
ORD00375,2024-12,2024-12-04,CUST0012,FWD6840,水晶系列,616,86.7,53407.2,0.14,已完成,经销商
ORD00376,2025-08,2025-08-28,CUST0177,BHC9225BMTH,化妆品系列,440,228.8,100672.0,0.03,已取消,展会
ORD00377,2024-10,2024-10-14,CUST0011,FWD400B,着色系列,903,40.48,36553.44,0.14,已完成,直销
ORD00378,2025-07,2025-07-06,CUST0118,FWD205,虹彩系列,109,33.0,3597.0,0.06,已完成,线下门店
ORD00379,2025-03,2025-03-19,CUST0258,BHC89234BG,着色变色龙,246,430.0,105780.0,0.05,已完成,经销商
ORD00380,2024-12,2024-12-06,CUST0052,FWD6002A,超白系列,971,37.88,36776.62,0.06,处理中,线下门店
ORD00381,2025-11,2025-11-27,CUST0128,FWD6601A,磁性珠光,543,147.0,79821.0,0.06,已完成,展会
ORD00382,2025-11,2025-11-02,CUST0198,FWD305,金色系列,308,36.38,11203.5,0.04,已完成,线下门店
ORD00383,2025-10,2025-10-28,CUST0298,FWD6601,磁性珠光,798,151.5,120897.0,0.09,已完成,展会
ORD00384,2025-07,2025-07-23,CUST0067,FWDD29M,钻石系列,210,322.0,67620.0,0.05,已完成,展会
ORD00385,2025-01,2025-01-26,CUST0155,FWD6007,超白系列,728,47.53,34601.84,0.14,已完成,直销
ORD00386,2025-01,2025-01-21,CUST0128,FWD405B,着色系列,379,38.72,14674.88,0.06,已取消,经销商
ORD00387,2025-03,2025-03-22,CUST0204,FWDD29X,钻石系列,886,304.5,269787.0,0.07,已取消,直销
ORD00388,2024-12,2024-12-18,CUST0026,FWD500,金属彩光系列,718,32.98,23679.64,0.09,已完成,展会
ORD00389,2025-09,2025-09-06,CUST0253,FWD6603,磁性珠光,473,240.0,113520.0,0.08,已完成,电商平台
ORD00390,2025-03,2025-03-24,CUST0027,FWD6009,超白系列,965,41.4,39951.0,0.03,已完成,直销
ORD00391,2024-11,2024-11-25,CUST0195,FWD7504,其他,661,91.0,60151.0,0.05,已取消,电商平台
ORD00392,2025-10,2025-10-21,CUST0178,FWD5892,钻石系列,251,260.0,65260.0,0.1,已完成,电商平台
ORD00393,2025-06,2025-06-03,CUST0220,BHC89230GY,着色变色龙,864,440.0,380160.0,0.03,已完成,经销商
ORD00394,2025-11,2025-11-27,CUST0251,FWD330,金色系列,952,32.25,30702.0,0.05,已完成,电商平台
ORD00395,2024-12,2024-12-13,CUST0180,FWD121WR,耐候系列,118,62.4,7363.2,0.02,已完成,线下门店
ORD00396,2025-03,2025-03-19,CUST0281,FWD353,金色系列,333,33.0,10989.0,0.03,已完成,线下门店
ORD00397,2025-06,2025-06-11,CUST0177,FWD5870D,钻石系列,585,163.8,95823.0,0.13,已完成,电商平台
ORD00398,2024-12,2024-12-01,CUST0185,FWD6501,水晶系列,504,56.1,28274.4,0.08,已完成,直销
ORD00399,2024-12,2024-12-16,CUST0026,FWD7351,其他,978,56.4,55159.2,0.0,处理中,直销
ORD00400,2025-01,2025-01-24,CUST0244,BHC9337GP,玻璃变色龙,353,490.0,172970.0,0.12,已完成,直销
ORD00401,2025-04,2025-04-07,CUST0170,FWDV020,玻璃包银系列,618,8692.6,5372026.8,0.11,已完成,线下门店
ORD00402,2025-01,2025-01-28,CUST0127,FWD219WR,耐候系列,50,85.5,4275.0,0.14,已完成,经销商
ORD00403,2024-10,2024-10-05,CUST0097,FWDD25M,钻石系列,331,263.2,87119.2,0.1,已取消,线下门店
ORD00404,2025-05,2025-05-03,CUST0300,FWD110,银白系列,493,27.0,13311.0,0.08,处理中,电商平台
ORD00405,2025-11,2025-11-23,CUST0081,FWD6910,水晶系列,559,57.2,31974.8,0.08,已完成,展会
ORD00406,2025-07,2025-07-18,CUST0272,FWD215,虹彩系列,724,33.38,24163.5,0.14,已完成,展会
ORD00407,2025-08,2025-08-20,CUST0263,BHC9337GP,玻璃变色龙,214,475.0,101650.0,0.11,处理中,电商平台
ORD00408,2025-03,2025-03-07,CUST0293,FWD6810,水晶系列,245,52.25,12801.25,0.04,已完成,展会
ORD00409,2025-09,2025-09-06,CUST0264,FWD6303,水晶系列,529,75.65,40018.85,0.03,已完成,展会
ORD00410,2025-06,2025-06-10,CUST0116,FWD5874A,钻石系列,815,277.2,225918.0,0.0,已完成,经销商
ORD00411,2024-11,2024-11-06,CUST0082,FWD500,金属彩光系列,134,34.34,4601.56,0.04,已取消,线下门店
ORD00412,2025-03,2025-03-04,CUST0235,FWDD29X,钻石系列,985,350.0,344750.0,0.11,已完成,直销
ORD00413,2024-11,2024-11-26,CUST0086,FWD120,银白系列,756,28.56,21591.36,0.04,已完成,经销商
ORD00414,2025-03,2025-03-08,CUST0214,FWD355,金色系列,140,31.88,4462.5,0.1,已完成,直销
ORD00415,2024-12,2024-12-13,CUST0245,FWD6683T,磁性珠光,406,282.0,114492.0,0.01,处理中,经销商
ORD00416,2025-10,2025-10-27,CUST0173,FWD400B,着色系列,736,43.56,32060.16,0.01,已完成,经销商
ORD00417,2025-07,2025-07-10,CUST0024,FWD323,金色系列,796,32.62,25969.5,0.13,已完成,线下门店
ORD00418,2025-05,2025-05-21,CUST0270,FWD6601,磁性珠光,657,154.5,101506.5,0.14,已完成,经销商
ORD00419,2024-10,2024-10-24,CUST0170,FWD6235,水晶系列,410,47.85,19618.5,0.14,已取消,经销商
ORD00420,2025-08,2025-08-16,CUST0280,FWD3112,金色系列,339,36.8,12475.2,0.05,处理中,经销商
ORD00421,2025-01,2025-01-19,CUST0221,FWD361,金色系列,93,29.75,2766.75,0.12,处理中,电商平台
ORD00422,2024-10,2024-10-27,CUST0235,FWD410,着色系列,566,62.4,35318.4,0.1,已取消,直销
ORD00423,2025-11,2025-11-25,CUST0038,BHC89230GY,着色变色龙,497,510.0,253470.0,0.09,已取消,经销商
ORD00424,2024-12,2024-12-10,CUST0048,FWD308,金色系列,355,33.75,11981.25,0.11,处理中,展会
ORD00425,2025-08,2025-08-07,CUST0052,FWD417,着色系列,400,59.4,23760.0,0.14,处理中,直销
ORD00426,2024-10,2024-10-22,CUST0012,FWD120,银白系列,361,26.04,9400.44,0.0,处理中,电商平台
ORD00427,2025-07,2025-07-05,CUST0215,FWD6163,超白系列,472,33.38,15753.0,0.1,已取消,展会
ORD00428,2024-11,2024-11-02,CUST0141,FWD509,金属彩光系列,343,34.68,11895.24,0.05,处理中,经销商
ORD00429,2025-03,2025-03-28,CUST0089,BHC9230YBH,化妆品系列,174,222.2,38662.8,0.13,已取消,直销
ORD00430,2025-06,2025-06-19,CUST0249,FWD508WR,耐候系列,913,81.0,73953.0,0.02,处理中,展会
ORD00431,2025-01,2025-01-03,CUST0180,FWD361,金色系列,747,36.4,27190.8,0.05,已取消,线下门店
ORD00432,2025-03,2025-03-21,CUST0190,FWDV040,玻璃包银系列,93,6410.95,596218.35,0.04,已完成,展会
ORD00433,2025-01,2025-01-24,CUST0205,FWD215WR,耐候系列,445,81.0,36045.0,0.11,已完成,线下门店
ORD00434,2025-09,2025-09-05,CUST0082,FWD231WR,耐候系列,307,77.4,23761.8,0.07,已完成,线下门店
ORD00435,2025-01,2025-01-26,CUST0107,FWD6603B,磁性珠光,257,235.0,60395.0,0.04,已完成,直销
ORD00436,2025-03,2025-03-14,CUST0297,FWD6910,水晶系列,811,54.45,44158.95,0.05,已取消,直销
ORD00437,2024-11,2024-11-05,CUST0042,FWD402,着色系列,650,42.68,27742.0,0.13,已完成,展会
ORD00438,2025-02,2025-02-22,CUST0164,BHC9233POH,化妆品系列,365,217.8,79497.0,0.02,处理中,线下门店
ORD00439,2025-01,2025-01-10,CUST0121,FWD216,虹彩系列,874,37.12,32447.25,0.08,已完成,电商平台
ORD00440,2025-05,2025-05-06,CUST0217,FWDD23L,钻石系列,883,291.2,257129.6,0.01,处理中,线下门店
ORD00441,2025-10,2025-10-26,CUST0037,FWD225WR,耐候系列,240,81.9,19656.0,0.03,处理中,线下门店
ORD00442,2025-01,2025-01-05,CUST0016,FWD6205,水晶系列,375,48.95,18356.25,0.02,已完成,线下门店
ORD00443,2025-03,2025-03-25,CUST0109,FWD5873A,钻石系列,894,249.2,222784.8,0.09,已完成,线下门店
