wo_id,month,sku,production_line,sample_qty,defect_qty,defect_rate,defect_type,pass,inspector
WO00228,2025-11,FWD6504A,产线-03,77,1,0.01299,色差,True,QC-A
WO00229,2025-09,FWD111,产线-01,100,0,0.0,杂质,True,QC-C
WO00229,2025-09,FWD111,产线-01,41,1,0.02439,色差,True,QC-A
WO00230,2025-08,BHC9227GOH,产线-07,98,1,0.0102,无,True,QC-B
WO00230,2025-08,BHC9227GOH,产线-07,67,3,0.04478,无,False,QC-A
WO00231,2024-12,BHC9325BR,产线-04,83,0,0.0,粒径偏差,True,QC-B
WO00232,2025-07,FWD231WR,产线-02,20,0,0.0,色差,True,QC-A
WO00233,2025-05,FWDV095,产线-02,99,0,0.0,无,True,QC-B
WO00233,2025-05,FWDV095,产线-02,55,2,0.03636,粒径偏差,False,QC-B
WO00234,2025-05,FWD5872C,产线-08,66,0,0.0,杂质,True,QC-B
WO00235,2025-01,FWD504WR,产线-04,84,2,0.02381,无,True,QC-A
WO00235,2025-01,FWD504WR,产线-04,71,3,0.04225,无,False,QC-B
WO00236,2025-05,FWD299,产线-02,34,0,0.0,无,True,QC-B
WO00236,2025-05,FWD299,产线-02,40,0,0.0,无,True,QC-B
WO00237,2025-07,FWDD21X,产线-07,86,3,0.03488,无,False,QC-C
WO00237,2025-07,FWDD21X,产线-07,34,1,0.02941,粒径偏差,True,QC-A
WO00238,2025-04,FWD5870B,产线-04,39,0,0.0,无,True,QC-A
WO00239,2025-01,FWD235,产线-08,42,1,0.02381,杂质,True,QC-C
WO00240,2025-07,FWD151WR,产线-05,46,2,0.04348,粒径偏差,False,QC-B
WO00240,2025-07,FWD151WR,产线-05,22,0,0.0,无,True,QC-A
WO00241,2025-09,FWD6601,产线-07,71,3,0.04225,粒径偏差,False,QC-C
WO00241,2025-09,FWD6601,产线-07,22,1,0.04545,无,False,QC-B
WO00242,2025-02,FWD408,产线-08,57,2,0.03509,色差,False,QC-B
WO00243,2025-10,FWD901KSW,产线-01,64,0,0.0,杂质,True,QC-C
WO00243,2025-10,FWD901KSW,产线-01,34,1,0.02941,色差,True,QC-C
WO00244,2025-07,FWD6307A,产线-03,99,2,0.0202,无,True,QC-B
WO00245,2025-02,BHC9325BR,产线-06,49,0,0.0,色差,True,QC-C
WO00246,2024-11,FWD419B,产线-01,99,2,0.0202,无,True,QC-B
WO00247,2025-07,BHC9320YB,产线-07,41,2,0.04878,粒径偏差,False,QC-A
WO00248,2025-06,FWD5870A,产线-08,71,3,0.04225,粒径偏差,False,QC-A
WO00248,2025-06,FWD5870A,产线-08,86,2,0.02326,色差,True,QC-C
WO00249,2025-10,FWD5870B,产线-04,81,1,0.01235,色差,True,QC-C
WO00249,2025-10,FWD5870B,产线-04,29,0,0.0,无,True,QC-C
WO00250,2025-02,FWD524,产线-08,27,0,0.0,无,True,QC-C
WO00250,2025-02,FWD524,产线-08,93,0,0.0,无,True,QC-A
WO00251,2025-05,FWDV155,产线-05,56,1,0.01786,无,True,QC-A
WO00252,2025-03,FWD6003,产线-01,43,2,0.04651,色差,False,QC-A
WO00252,2025-03,FWD6003,产线-01,66,3,0.04545,无,False,QC-A
WO00253,2024-12,BHC9230YBH,产线-07,91,0,0.0,色差,True,QC-C
WO00254,2024-11,FWD6603B,产线-03,66,0,0.0,杂质,True,QC-A
WO00255,2025-08,FWDD10M,产线-07,94,4,0.04255,无,False,QC-A
WO00255,2025-08,FWDD10M,产线-07,42,2,0.04762,粒径偏差,False,QC-A
WO00256,2025-08,FWD535,产线-07,49,0,0.0,杂质,True,QC-B
WO00257,2024-10,FWD103TWR,产线-02,89,2,0.02247,无,True,QC-B
WO00258,2025-04,BHC9323PG,产线-03,98,1,0.0102,色差,True,QC-C
WO00258,2025-04,BHC9323PG,产线-03,80,2,0.025,无,True,QC-B
WO00259,2025-03,FWD530,产线-07,75,1,0.01333,色差,True,QC-C
WO00260,2024-10,BHC9327GP,产线-03,79,1,0.01266,杂质,True,QC-A
WO00260,2024-10,BHC9327GP,产线-03,21,0,0.0,无,True,QC-C
WO00261,2025-02,FWD351,产线-07,53,0,0.0,无,True,QC-A
WO00261,2025-02,FWD351,产线-07,63,1,0.01587,色差,True,QC-A
WO00262,2025-08,FWD235WR,产线-02,44,0,0.0,无,True,QC-C
WO00263,2025-05,FWDV015,产线-02,82,3,0.03659,无,False,QC-C
WO00263,2025-05,FWDV015,产线-02,47,2,0.04255,无,False,QC-A
WO00264,2025-11,FWD300WR,产线-06,89,4,0.04494,无,False,QC-C
WO00265,2025-04,FWD5870D,产线-01,89,1,0.01124,色差,True,QC-C
WO00265,2025-04,FWD5870D,产线-01,87,3,0.03448,无,False,QC-A
WO00266,2024-12,FWD411,产线-02,36,1,0.02778,无,True,QC-C
WO00267,2025-10,FWD215,产线-03,78,2,0.02564,无,True,QC-C
WO00268,2025-08,FWD400B,产线-06,98,1,0.0102,无,True,QC-B
WO00268,2025-08,FWD400B,产线-06,64,2,0.03125,粒径偏差,False,QC-B
WO00269,2025-03,FWD323M,产线-04,83,1,0.01205,粒径偏差,True,QC-B
WO00270,2025-09,BHC9230YBH,产线-05,26,0,0.0,粒径偏差,True,QC-A
WO00271,2025-08,FWD205,产线-07,98,0,0.0,杂质,True,QC-B
WO00272,2025-06,FWD6840,产线-04,89,0,0.0,无,True,QC-A
WO00272,2025-06,FWD6840,产线-04,99,0,0.0,色差,True,QC-C
WO00273,2025-08,FWD289,产线-03,45,1,0.02222,无,True,QC-C
WO00273,2025-08,FWD289,产线-03,52,2,0.03846,无,False,QC-C
WO00274,2025-10,FWD5892,产线-01,91,1,0.01099,色差,True,QC-B
WO00274,2025-10,FWD5892,产线-01,90,0,0.0,无,True,QC-A
WO00275,2024-12,FWD425B,产线-02,31,1,0.03226,无,False,QC-B
WO00275,2024-12,FWD425B,产线-02,37,0,0.0,无,True,QC-A
WO00276,2025-08,FWD307,产线-01,70,3,0.04286,色差,False,QC-B
WO00276,2025-08,FWD307,产线-01,43,1,0.02326,无,True,QC-C
WO00277,2025-09,FWD351WR,产线-02,93,1,0.01075,无,True,QC-C
WO00278,2025-02,FWDD21X,产线-02,37,0,0.0,粒径偏差,True,QC-A
WO00279,2025-10,FWDV150,产线-06,24,1,0.04167,杂质,False,QC-A
WO00280,2025-05,FWD6601A,产线-06,97,1,0.01031,无,True,QC-A
WO00281,2025-09,BHC9225BMTH,产线-03,46,1,0.02174,色差,True,QC-C
WO00281,2025-09,BHC9225BMTH,产线-03,28,0,0.0,无,True,QC-A
WO00282,2025-07,FWD259,产线-01,32,1,0.03125,无,False,QC-C
WO00282,2025-07,FWD259,产线-01,24,0,0.0,无,True,QC-C
WO00283,2025-10,FWD508WR,产线-06,95,0,0.0,无,True,QC-B
WO00284,2024-10,FWD6504A,产线-06,37,1,0.02703,色差,True,QC-A
WO00285,2025-09,FWD123,产线-05,55,2,0.03636,杂质,False,QC-B
WO00286,2025-08,FWD323WR,产线-06,66,1,0.01515,无,True,QC-C
WO00287,2025-01,FWD325,产线-04,92,2,0.02174,无,True,QC-B
WO00288,2024-12,BHC9227GOH,产线-08,50,0,0.0,无,True,QC-C
WO00289,2024-12,FWD353,产线-02,33,0,0.0,无,True,QC-B
WO00290,2025-02,FWD211WR,产线-05,57,2,0.03509,无,False,QC-A
WO00290,2025-02,FWD211WR,产线-05,46,1,0.02174,色差,True,QC-B
WO00291,2025-01,FWD5800D,产线-06,69,1,0.01449,无,True,QC-A
WO00292,2025-03,FWD6005T,产线-05,33,0,0.0,无,True,QC-B
WO00292,2025-03,FWD6005T,产线-05,83,2,0.0241,无,True,QC-B
WO00293,2025-07,BHC9321RY,产线-08,97,3,0.03093,无,False,QC-B
WO00294,2024-12,FWD510,产线-08,28,1,0.03571,无,False,QC-C
WO00295,2025-03,FWD6018T,产线-06,96,0,0.0,无,True,QC-C
WO00296,2025-07,FWDD23X,产线-06,65,2,0.03077,粒径偏差,False,QC-B
WO00297,2025-06,FWD508WR,产线-07,50,2,0.04,无,False,QC-B
WO00298,2025-04,FWD3500,产线-03,57,2,0.03509,杂质,False,QC-B
WO00298,2025-04,FWD3500,产线-03,95,3,0.03158,粒径偏差,False,QC-C
WO00299,2025-10,FWD6003,产线-05,54,1,0.01852,色差,True,QC-B
WO00300,2025-01,FWDV015,产线-05,50,1,0.02,粒径偏差,True,QC-C
WO00301,2025-11,FWD502WR,产线-05,49,1,0.02041,无,True,QC-C
WO00302,2025-08,BHC9325BR,产线-01,51,2,0.03922,粒径偏差,False,QC-C
WO00302,2025-08,BHC9325BR,产线-01,83,4,0.04819,粒径偏差,False,QC-C
WO00303,2025-07,FWD289,产线-08,94,0,0.0,无,True,QC-C
WO00304,2024-11,BHC9326BM ,产线-07,49,2,0.04082,无,False,QC-B
WO00305,2025-09,FWDD23M,产线-05,48,1,0.02083,无,True,QC-B
WO00305,2025-09,FWDD23M,产线-05,71,2,0.02817,无,True,QC-A
WO00306,2025-08,FWD7305WR,产线-01,54,2,0.03704,无,False,QC-A
WO00306,2025-08,FWD7305WR,产线-01,65,3,0.04615,无,False,QC-A
WO00307,2025-10,FWD429,产线-07,94,4,0.04255,色差,False,QC-B
WO00307,2025-10,FWD429,产线-07,30,0,0.0,无,True,QC-C
WO00308,2025-07,FWD7331,产线-06,45,2,0.04444,色差,False,QC-B
WO00309,2024-11,FWDD10M,产线-05,89,2,0.02247,粒径偏差,True,QC-B
WO00309,2024-11,FWDD10M,产线-05,85,1,0.01176,无,True,QC-C
WO00310,2025-07,FWD7352,产线-04,65,3,0.04615,无,False,QC-B
WO00310,2025-07,FWD7352,产线-04,47,0,0.0,粒径偏差,True,QC-A
WO00311,2024-10,FWD5890,产线-03,81,0,0.0,杂质,True,QC-B
WO00312,2025-07,FWD215,产线-04,60,2,0.03333,无,False,QC-C
WO00313,2024-11,FWD301,产线-05,39,0,0.0,粒径偏差,True,QC-C
WO00313,2024-11,FWD301,产线-05,99,0,0.0,无,True,QC-C
WO00314,2024-10,FWD219,产线-02,53,1,0.01887,色差,True,QC-B
WO00314,2024-10,FWD219,产线-02,59,2,0.0339,杂质,False,QC-C
WO00315,2025-10,FWD221,产线-05,75,3,0.04,无,False,QC-A
WO00316,2025-08,FWD415Y,产线-05,85,4,0.04706,色差,False,QC-A
WO00317,2025-10,FWD6810,产线-03,57,1,0.01754,色差,True,QC-C
WO00318,2025-02,FWD5872A,产线-04,60,2,0.03333,杂质,False,QC-B
WO00319,2025-09,FWDD28L,产线-04,86,4,0.04651,无,False,QC-A
WO00320,2025-05,FWD530,产线-02,46,2,0.04348,杂质,False,QC-C
WO00321,2025-10,FWD235WR,产线-04,59,1,0.01695,粒径偏差,True,QC-A
WO00321,2025-10,FWD235WR,产线-04,59,1,0.01695,无,True,QC-B
WO00322,2025-08,FWD503,产线-02,76,3,0.03947,色差,False,QC-C
WO00323,2025-10,HM010AS,产线-03,70,0,0.0,无,True,QC-C
WO00324,2025-04,FWD201,产线-05,53,2,0.03774,粒径偏差,False,QC-A
WO00325,2024-10,FWD6003,产线-07,68,2,0.02941,色差,True,QC-A
WO00325,2024-10,FWD6003,产线-07,81,1,0.01235,色差,True,QC-B
WO00326,2025-04,FWD6003T,产线-04,41,0,0.0,无,True,QC-A
WO00327,2024-11,FWD001,产线-01,39,0,0.0,无,True,QC-A
WO00327,2024-11,FWD001,产线-01,69,1,0.01449,粒径偏差,True,QC-B
WO00328,2025-06,FWD330,产线-01,35,0,0.0,粒径偏差,True,QC-C
WO00329,2025-05,FWD6235,产线-01,93,4,0.04301,杂质,False,QC-A
WO00329,2025-05,FWD6235,产线-01,94,1,0.01064,杂质,True,QC-A
WO00330,2025-08,FWD520,产线-02,71,1,0.01408,无,True,QC-C
WO00331,2025-04,FWD901KSW,产线-08,64,2,0.03125,无,False,QC-B
WO00332,2025-06,FWDV080B,产线-07,97,1,0.01031,色差,True,QC-C
WO00333,2024-10,FWDD21M,产线-02,38,1,0.02632,无,True,QC-C
WO00334,2025-11,FWD6885,产线-04,38,0,0.0,粒径偏差,True,QC-C
WO00334,2025-11,FWD6885,产线-04,56,0,0.0,无,True,QC-A
WO00335,2025-11,FWDD28X,产线-08,53,1,0.01887,杂质,True,QC-A
WO00335,2025-11,FWDD28X,产线-08,79,1,0.01266,粒径偏差,True,QC-A
WO00336,2025-07,FWD6003TWR,产线-07,30,1,0.03333,杂质,False,QC-B
WO00337,2025-08,FWD411,产线-02,93,2,0.02151,杂质,True,QC-B
WO00338,2025-10,FWDV060B,产线-01,86,1,0.01163,无,True,QC-B
WO00338,2025-10,FWDV060B,产线-01,62,3,0.04839,色差,False,QC-C
WO00339,2025-06,FWD6860,产线-01,84,4,0.04762,无,False,QC-A
WO00339,2025-06,FWD6860,产线-01,23,0,0.0,无,True,QC-B
WO00340,2024-12,FWD5870D,产线-06,89,3,0.03371,粒径偏差,False,QC-A
WO00341,2024-12,FWD6840,产线-05,83,2,0.0241,无,True,QC-A
WO00342,2025-01,BHC9275BOH,产线-05,88,0,0.0,杂质,True,QC-C
WO00343,2025-09,FWD6003TWR,产线-02,57,0,0.0,色差,True,QC-A
WO00344,2025-08,FWD153,产线-02,65,3,0.04615,无,False,QC-B
WO00345,2025-02,FWDV150B,产线-05,99,2,0.0202,无,True,QC-B
WO00346,2024-12,FWDD27L,产线-03,63,1,0.01587,无,True,QC-C
WO00347,2024-11,FWD221WR,产线-07,95,2,0.02105,无,True,QC-B
WO00348,2025-11,FWD6224,产线-04,62,2,0.03226,无,False,QC-A
WO00348,2025-11,FWD6224,产线-04,90,0,0.0,无,True,QC-A
WO00349,2025-09,FWD403,产线-04,37,1,0.02703,无,True,QC-C
WO00349,2025-09,FWD403,产线-04,69,2,0.02899,杂质,True,QC-B
WO00350,2025-09,BHC9233POH,产线-01,30,1,0.03333,粒径偏差,False,QC-C
WO00350,2025-09,BHC9233POH,产线-01,59,2,0.0339,粒径偏差,False,QC-A
WO00351,2025-06,BHC9230YBH,产线-04,40,0,0.0,色差,True,QC-B
WO00352,2025-07,FWD6830,产线-03,94,1,0.01064,无,True,QC-C
WO00353,2025-06,FWD6910,产线-05,63,0,0.0,无,True,QC-B
WO00354,2024-10,FWD6500,产线-03,79,2,0.02532,无,True,QC-A
WO00354,2024-10,FWD6500,产线-03,87,2,0.02299,杂质,True,QC-A
WO00355,2024-11,FWD6018T,产线-05,71,2,0.02817,无,True,QC-B
WO00356,2025-10,FWD5890,产线-05,46,0,0.0,色差,True,QC-B
WO00356,2025-10,FWD5890,产线-05,40,1,0.025,无,True,QC-B
WO00357,2024-10,FWD299,产线-03,22,1,0.04545,无,False,QC-C
WO00358,2025-07,FWD323,产线-05,71,0,0.0,杂质,True,QC-A
WO00358,2025-07,FWD323,产线-05,34,0,0.0,粒径偏差,True,QC-A
WO00359,2025-04,FWD6602,产线-07,85,2,0.02353,无,True,QC-C
WO00359,2025-04,FWD6602,产线-07,26,0,0.0,无,True,QC-C
WO00360,2025-01,FWD111,产线-04,72,3,0.04167,粒径偏差,False,QC-C
WO00360,2025-01,FWD111,产线-04,84,0,0.0,无,True,QC-B
WO00361,2025-07,FWD3504,产线-07,57,2,0.03509,无,False,QC-B
WO00362,2025-05,FWD403,产线-02,33,1,0.0303,无,False,QC-B
WO00362,2025-05,FWD403,产线-02,34,1,0.02941,杂质,True,QC-C
WO00363,2025-02,FWD508,产线-03,94,2,0.02128,粒径偏差,True,QC-B
WO00363,2025-02,FWD508,产线-03,47,0,0.0,无,True,QC-C
WO00364,2025-05,FWD400B,产线-02,44,1,0.02273,无,True,QC-B
WO00365,2025-06,HC010AS,产线-04,84,0,0.0,无,True,QC-A
WO00366,2025-10,FWD5518,产线-06,56,2,0.03571,粒径偏差,False,QC-B
WO00366,2025-10,FWD5518,产线-06,99,4,0.0404,无,False,QC-C
WO00367,2025-03,FWD502,产线-08,89,0,0.0,杂质,True,QC-C
WO00367,2025-03,FWD502,产线-08,37,0,0.0,无,True,QC-B
WO00368,2025-08,FWD249,产线-07,20,0,0.0,无,True,QC-C
WO00369,2025-08,BHC9225BMTH,产线-05,26,0,0.0,杂质,True,QC-B
WO00370,2025-10,BHC9234BOH,产线-04,27,0,0.0,无,True,QC-A
WO00370,2025-10,BHC9234BOH,产线-04,95,1,0.01053,无,True,QC-C
WO00371,2025-08,BHC5518,产线-06,94,0,0.0,杂质,True,QC-C
WO00372,2025-06,FWD300,产线-04,77,3,0.03896,无,False,QC-B
WO00372,2025-06,FWD300,产线-04,82,3,0.03659,杂质,False,QC-B
WO00373,2025-02,FWD901KSW,产线-02,88,1,0.01136,色差,True,QC-A
WO00374,2025-01,FWD5519,产线-07,66,2,0.0303,无,False,QC-B
WO00375,2025-03,FWDD29L,产线-08,100,4,0.04,杂质,False,QC-A
WO00375,2025-03,FWDD29L,产线-08,44,0,0.0,粒径偏差,True,QC-B
WO00376,2025-04,FWD402,产线-04,86,0,0.0,杂质,True,QC-C
WO00377,2025-08,FWD110,产线-03,65,1,0.01538,色差,True,QC-B
WO00378,2025-03,FWD221,产线-02,91,4,0.04396,无,False,QC-A
WO00379,2025-09,FWD306WR,产线-04,81,3,0.03704,色差,False,QC-A
WO00380,2025-09,FWD6002T,产线-02,98,4,0.04082,无,False,QC-A
WO00380,2025-09,FWD6002T,产线-02,64,1,0.01562,色差,True,QC-C
WO00381,2025-08,FWDD25L,产线-02,97,2,0.02062,无,True,QC-C
WO00381,2025-08,FWDD25L,产线-02,75,1,0.01333,粒径偏差,True,QC-C
WO00382,2025-08,FWD216,产线-01,22,1,0.04545,无,False,QC-A
WO00382,2025-08,FWD216,产线-01,62,2,0.03226,无,False,QC-C
WO00383,2024-11,FWD249,产线-02,75,0,0.0,无,True,QC-C
WO00384,2024-10,FWD491,产线-08,38,1,0.02632,无,True,QC-A
WO00385,2025-09,FWDV095B,产线-06,82,1,0.0122,无,True,QC-C
WO00385,2025-09,FWDV095B,产线-06,29,0,0.0,无,True,QC-B
WO00386,2025-03,FWD6018T,产线-01,43,2,0.04651,无,False,QC-C
WO00387,2025-03,FWD123TS,产线-03,30,0,0.0,无,True,QC-B
WO00387,2025-03,FWD123TS,产线-03,27,1,0.03704,无,False,QC-A
WO00388,2025-09,FWD173,产线-04,65,3,0.04615,杂质,False,QC-C
WO00389,2025-06,FWD215,产线-05,73,1,0.0137,杂质,True,QC-C
WO00389,2025-06,FWD215,产线-05,92,0,0.0,无,True,QC-B
WO00390,2025-04,BHC89233BR,产线-05,73,2,0.0274,无,True,QC-A
WO00391,2025-09,FWD421,产线-06,23,0,0.0,粒径偏差,True,QC-C
WO00392,2024-12,FWD355,产线-05,92,0,0.0,无,True,QC-A
WO00393,2025-08,FWD323,产线-06,48,2,0.04167,无,False,QC-A
WO00394,2025-07,FWD205WR,产线-05,89,3,0.03371,无,False,QC-B
WO00395,2025-08,FWD508WR,产线-06,81,2,0.02469,无,True,QC-B
WO00396,2025-10,FWD235,产线-05,73,2,0.0274,杂质,True,QC-C
WO00397,2025-04,FWD401,产线-08,36,1,0.02778,无,True,QC-B
WO00398,2025-02,FWD416,产线-04,98,3,0.03061,粒径偏差,False,QC-C
WO00399,2025-03,FWD111,产线-03,39,0,0.0,无,True,QC-A
WO00399,2025-03,FWD111,产线-03,44,1,0.02273,杂质,True,QC-A
WO00400,2025-04,FWDD29X,产线-08,53,1,0.01887,粒径偏差,True,QC-B
WO00401,2025-04,FWD306,产线-07,48,1,0.02083,无,True,QC-B
WO00402,2025-10,FWD5519,产线-03,53,1,0.01887,杂质,True,QC-A
WO00403,2025-07,FWD6163,产线-06,90,3,0.03333,无,False,QC-B
WO00403,2025-07,FWD6163,产线-06,68,0,0.0,粒径偏差,True,QC-C
WO00404,2025-01,FWD6504,产线-02,52,1,0.01923,杂质,True,QC-C
WO00405,2024-12,FWD508WR,产线-01,86,2,0.02326,无,True,QC-B
WO00406,2025-11,FWD303,产线-01,76,2,0.02632,无,True,QC-B
WO00406,2025-11,FWD303,产线-01,71,3,0.04225,杂质,False,QC-A
WO00407,2025-10,FWD6881,产线-03,100,2,0.02,色差,True,QC-A
WO00407,2025-10,FWD6881,产线-03,97,3,0.03093,无,False,QC-C
WO00408,2025-09,FWD535,产线-07,91,1,0.01099,杂质,True,QC-C
WO00409,2025-07,FWD509,产线-06,72,2,0.02778,杂质,True,QC-A
WO00409,2025-07,FWD509,产线-06,75,0,0.0,无,True,QC-A
WO00410,2025-04,FWD320,产线-08,86,1,0.01163,无,True,QC-A
WO00411,2024-11,BHC9232MGH,产线-02,92,2,0.02174,杂质,True,QC-A
WO00411,2024-11,BHC9232MGH,产线-02,64,1,0.01562,杂质,True,QC-A
WO00412,2024-11,FWD6303A,产线-06,64,0,0.0,杂质,True,QC-B
WO00413,2025-07,FWD305,产线-07,37,0,0.0,无,True,QC-B
WO00414,2025-05,FWD5518,产线-02,100,2,0.02,无,True,QC-A
WO00414,2025-05,FWD5518,产线-02,41,2,0.04878,无,False,QC-C
WO00415,2024-10,FWD505,产线-06,76,2,0.02632,粒径偏差,True,QC-B
WO00415,2024-10,FWD505,产线-06,88,2,0.02273,无,True,QC-A
WO00416,2025-03,FWD300,产线-07,67,0,0.0,无,True,QC-A
WO00417,2025-11,FWD418B,产线-04,32,1,0.03125,杂质,False,QC-C
WO00417,2025-11,FWD418B,产线-04,51,1,0.01961,无,True,QC-B
WO00418,2025-05,FWD6300,产线-01,43,1,0.02326,色差,True,QC-C
WO00419,2025-06,FWD417,产线-08,25,1,0.04,无,False,QC-B
WO00420,2025-04,FWD101WR,产线-03,86,2,0.02326,无,True,QC-C
WO00421,2025-02,FWD415Y,产线-02,43,1,0.02326,无,True,QC-B
WO00422,2025-10,FWD3302,产线-08,72,2,0.02778,无,True,QC-C
WO00422,2025-10,FWD3302,产线-08,70,0,0.0,色差,True,QC-B
WO00423,2025-09,FWD121WR,产线-01,64,0,0.0,粒径偏差,True,QC-C
WO00424,2024-12,FWD120,产线-06,96,0,0.0,无,True,QC-C
WO00425,2025-02,FWD421,产线-07,43,0,0.0,色差,True,QC-B
WO00426,2025-02,FWD535,产线-08,25,1,0.04,粒径偏差,False,QC-B
WO00427,2025-11,FWD508,产线-07,46,0,0.0,无,True,QC-B
WO00428,2024-12,FWD101WR,产线-07,97,2,0.02062,杂质,True,QC-C
WO00428,2024-12,FWD101WR,产线-07,87,4,0.04598,色差,False,QC-C
WO00429,2025-09,FWDD10Y,产线-02,88,3,0.03409,无,False,QC-B
WO00429,2025-09,FWDD10Y,产线-02,62,2,0.03226,色差,False,QC-B
WO00430,2024-10,FWD205A,产线-03,31,0,0.0,无,True,QC-B
WO00430,2024-10,FWD205A,产线-03,73,0,0.0,无,True,QC-C
WO00431,2024-12,FWD6224,产线-06,37,0,0.0,无,True,QC-A
WO00432,2025-11,FWD4002,产线-05,45,1,0.02222,无,True,QC-A
WO00432,2025-11,FWD4002,产线-05,80,3,0.0375,无,False,QC-B
WO00433,2025-09,FWD6003T,产线-06,68,3,0.04412,无,False,QC-B
WO00433,2025-09,FWD6003T,产线-06,58,0,0.0,无,True,QC-B
WO00434,2025-02,BHC9328GR,产线-05,52,1,0.01923,无,True,QC-C
WO00435,2025-01,FWD217,产线-03,39,1,0.02564,色差,True,QC-C
WO00436,2025-09,FWD6840,产线-08,70,3,0.04286,色差,False,QC-C
WO00436,2025-09,FWD6840,产线-08,49,2,0.04082,无,False,QC-A
WO00437,2025-11,FWD6303A,产线-07,54,0,0.0,粒径偏差,True,QC-A
WO00438,2025-05,FWD5894,产线-05,35,1,0.02857,无,True,QC-A
WO00439,2025-06,FWD231WR,产线-05,41,0,0.0,无,True,QC-A
WO00440,2025-05,FWD5895,产线-08,100,4,0.04,无,False,QC-A
WO00440,2025-05,FWD5895,产线-08,87,2,0.02299,粒径偏差,True,QC-A
WO00441,2025-11,FWDD27M,产线-04,100,1,0.01,无,True,QC-B
WO00441,2025-11,FWDD27M,产线-04,68,1,0.01471,无,True,QC-C
WO00442,2025-07,FWD152WR,产线-02,89,4,0.04494,无,False,QC-A
WO00442,2025-07,FWD152WR,产线-02,54,1,0.01852,色差,True,QC-B
WO00443,2024-12,FWD323WR,产线-03,44,2,0.04545,色差,False,QC-A
WO00443,2024-12,FWD323WR,产线-03,51,2,0.03922,杂质,False,QC-B
WO00444,2025-04,FWD5519WR,产线-03,78,2,0.02564,无,True,QC-B
WO00444,2025-04,FWD5519WR,产线-03,56,0,0.0,杂质,True,QC-C
WO00445,2025-08,FWD522,产线-02,24,1,0.04167,无,False,QC-B
WO00445,2025-08,FWD522,产线-02,29,1,0.03448,色差,False,QC-C
WO00446,2025-02,FWD600,产线-04,42,0,0.0,无,True,QC-A
WO00447,2025-07,FWD6002,产线-02,87,3,0.03448,色差,False,QC-A
WO00448,2024-11,FWD103TWR,产线-04,65,2,0.03077,无,False,QC-A
WO00449,2025-11,FWD524,产线-03,41,0,0.0,无,True,QC-B
WO00450,2025-01,FWD500WR,产线-04,91,4,0.04396,色差,False,QC-B
WO00450,2025-01,FWD500WR,产线-04,86,4,0.04651,无,False,QC-C
WO00451,2024-11,FWD6885,产线-08,92,3,0.03261,粒径偏差,False,QC-A
WO00452,2025-02,FWD308,产线-01,92,2,0.02174,无,True,QC-A
WO00452,2025-02,FWD308,产线-01,84,1,0.0119,杂质,True,QC-A
WO00453,2025-08,FWDV155,产线-04,28,0,0.0,杂质,True,QC-A
WO00454,2025-02,FWD408,产线-03,75,0,0.0,色差,True,QC-C
WO00454,2025-02,FWD408,产线-03,87,2,0.02299,粒径偏差,True,QC-C
WO00455,2025-10,FWD301,产线-03,43,2,0.04651,无,False,QC-A
WO00456,2025-07,FWD407,产线-01,68,1,0.01471,杂质,True,QC-C
WO00457,2024-10,FWD308,产线-08,64,1,0.01562,粒径偏差,True,QC-C
WO00458,2025-08,FWD249,产线-04,43,0,0.0,杂质,True,QC-B
WO00459,2025-04,BHC89237BG,产线-02,34,1,0.02941,杂质,True,QC-C
WO00459,2025-04,BHC89237BG,产线-02,55,2,0.03636,无,False,QC-B
WO00460,2025-05,FWD520WR,产线-02,85,0,0.0,色差,True,QC-B
WO00461,2025-10,FWDD10X,产线-04,78,2,0.02564,无,True,QC-B
WO00462,2025-01,FWD231,产线-05,86,0,0.0,无,True,QC-A
WO00463,2025-04,FWD163,产线-08,23,0,0.0,粒径偏差,True,QC-B
WO00463,2025-04,FWD163,产线-08,52,0,0.0,无,True,QC-B
WO00464,2025-07,FWD5519WR,产线-03,79,2,0.02532,无,True,QC-B
WO00465,2025-11,FWD96107SW,产线-01,73,3,0.0411,粒径偏差,False,QC-B
WO00466,2025-11,FWD424,产线-03,49,1,0.02041,粒径偏差,True,QC-A
WO00467,2025-06,FWD403,产线-06,42,1,0.02381,无,True,QC-A
WO00468,2025-02,FWD524,产线-08,21,0,0.0,杂质,True,QC-A
WO00469,2025-04,FWD211,产线-02,27,0,0.0,无,True,QC-B
WO00470,2025-01,FWD421,产线-02,42,1,0.02381,色差,True,QC-A
WO00470,2025-01,FWD421,产线-02,27,0,0.0,粒径偏差,True,QC-C
WO00471,2024-10,FWD6007,产线-06,98,0,0.0,杂质,True,QC-C
WO00471,2024-10,FWD6007,产线-06,55,1,0.01818,无,True,QC-B
WO00472,2025-04,BHC9234BOH,产线-08,63,3,0.04762,粒径偏差,False,QC-A
WO00472,2025-04,BHC9234BOH,产线-08,40,2,0.05,无,False,QC-C
WO00473,2025-10,FWD302,产线-03,79,0,0.0,粒径偏差,True,QC-C
WO00473,2025-10,FWD302,产线-03,89,2,0.02247,杂质,True,QC-B
WO00474,2025-10,FWD504WR,产线-02,21,1,0.04762,粒径偏差,False,QC-C
WO00475,2024-12,FWDV150,产线-01,62,1,0.01613,色差,True,QC-C
WO00476,2025-03,FWD289,产线-07,66,0,0.0,无,True,QC-B
