campaign_id,sku,category,original_price,promo_price,discount_rate,promo_qty_sold,promo_revenue
CAMP0075,FWD400B,着色系列,44.0,35.64,0.19,197,6771.6
CAMP0075,FWDD10L,钻石系列,120.0,84.0,0.3,176,15036.0
CAMP0075,FWD123TS,银白系列,38.0,29.64,0.22,228,13249.08
CAMP0075,FWD111WR,耐候系列,60.0,50.4,0.16,110,18748.8
CAMP0075,FWD6002,超白系列,37.5,34.5,0.08,379,7314.0
CAMP0075,FWD500WR,耐候系列,90.0,81.0,0.1,147,6723.0
CAMP0075,FWD5893,钻石系列,250.0,225.0,0.1,496,103275.0
CAMP0075,FWD320,金色系列,37.5,30.38,0.19,458,6439.5
CAMP0075,FWDD25M,钻石系列,280.0,204.4,0.27,300,62546.4
CAMP0075,FWD225,虹彩系列,37.5,27.0,0.28,106,4185.0
CAMP0075,FWD530,金属彩光系列,34.0,27.88,0.18,444,7471.84
CAMP0075,FWD001,其他,105.0,99.75,0.05,33,47580.75
CAMP0075,FWD6002A,超白系列,37.5,35.25,0.06,387,6768.0
CAMP0075,FWD6910,水晶系列,55.0,39.6,0.28,209,12949.2
CAMP0075,FWD532,金属彩光系列,34.0,31.62,0.07,212,2814.18
CAMP0075,FWD123T,银白系列,33.0,27.72,0.16,363,8038.8
CAMP0075,FWD304,金色系列,37.5,33.38,0.11,70,3404.25
CAMP0075,BHC9320YB,玻璃变色龙,500.0,375.0,0.25,195,55500.0
CAMP0076,FWDV150,玻璃包银系列,2560.0,2073.6,0.19,132,665625.6
CAMP0076,FWD205M,虹彩系列,37.5,32.62,0.13,498,11581.88
CAMP0076,FWD6303A,水晶系列,55.0,49.5,0.1,191,12969.0
CAMP0076,FWD6307A,水晶系列,55.0,48.4,0.12,8,20908.8
CAMP0076,FWDV155,玻璃包银系列,1390.0,1056.4,0.24,297,30635.6
CAMP0076,BHC89235G,着色变色龙,500.0,370.0,0.26,236,166130.0
CAMP0076,FWD5518WR,耐候系列,120.0,104.4,0.13,182,8665.2
CAMP0076,FWD6002T,超白系列,37.5,26.62,0.29,184,5697.75
CAMP0076,FWD151,银白系列,25.0,21.5,0.14,489,3913.0
CAMP0076,FWD101,银白系列,25.0,17.75,0.29,149,4810.25
CAMP0076,FWD425,着色系列,60.0,51.6,0.14,39,13570.8
CAMP0076,FWD6884,水晶系列,55.0,41.25,0.25,321,3836.25
CAMP0076,FWD6504A,水晶系列,55.0,48.95,0.11,306,18845.75
CAMP0076,FWD8205WR,耐候系列,220.0,162.8,0.26,165,72608.8
CAMP0076,FWD4012,着色系列,44.0,34.32,0.22,432,12012.0
CAMP0076,FWD6225,水晶系列,55.0,49.5,0.1,138,17325.0
CAMP0076,FWD223WR,耐候系列,90.0,78.3,0.13,185,3836.7
CAMP0076,FWD505,金属彩光系列,34.0,28.22,0.17,180,11880.62
CAMP0076,FWD6810,水晶系列,55.0,40.7,0.26,70,10785.5
CAMP0076,FWD152,银白系列,27.0,20.79,0.23,398,5155.92
CAMP0076,FWD402,着色系列,44.0,35.2,0.2,471,16403.2
CAMP0076,FWD6504T,水晶系列,85.0,62.9,0.26,111,4969.1
CAMP0076,FWD216,虹彩系列,37.5,31.12,0.17,425,2988.0
CAMP0076,FWD5800,钻石系列,135.0,121.5,0.1,286,38151.0
CAMP0076,BHC5518,化妆品系列,75.0,65.25,0.13,487,17552.25
CAMP0076,FWDV020,玻璃包银系列,8870.0,8071.7,0.09,364,2276219.4
CAMP0076,BHC9227GOH,化妆品系列,220.0,193.6,0.12,410,11228.8
CAMP0077,FWD525WR,耐候系列,90.0,67.5,0.25,40,14647.5
CAMP0077,FWD301,金色系列,37.5,32.62,0.13,401,1859.62
CAMP0077,FWD400B,着色系列,44.0,31.68,0.28,396,7824.96
CAMP0077,FWD415Y,着色系列,44.0,39.16,0.11,21,3916.0
CAMP0077,FWD120,银白系列,28.0,20.44,0.27,406,6888.28
CAMP0077,FWDV015,玻璃包银系列,8010.0,6648.3,0.17,30,1595592.0
CAMP0077,FWDD10Y,钻石系列,120.0,87.6,0.27,129,1927.2
CAMP0077,FWDD23L,钻石系列,280.0,201.6,0.28,341,1008.0
CAMP0077,FWD5800,钻石系列,135.0,120.15,0.11,400,7569.45
CAMP0077,FWD413,着色系列,60.0,55.8,0.07,105,16740.0
CAMP0077,FWD351WR,耐候系列,90.0,83.7,0.07,94,28709.1
CAMP0077,FWD7365,其他,60.0,47.4,0.21,46,3507.6
CAMP0077,FWDD27X,钻石系列,250.0,227.5,0.09,482,32305.0
CAMP0077,FWD502,金属彩光系列,34.0,31.96,0.06,178,5752.8
CAMP0077,FWD6307A,水晶系列,55.0,40.7,0.26,256,16239.3
CAMP0077,FWD152,银白系列,27.0,23.76,0.12,123,6130.08
CAMP0077,FWD401,着色系列,44.0,36.96,0.16,50,15486.24
CAMP0077,FWD6002A,超白系列,37.5,31.5,0.16,7,8505.0
CAMP0077,FWD405B,着色系列,44.0,33.0,0.25,98,16269.0
CAMP0077,FWD416,着色系列,60.0,46.2,0.23,461,17833.2
CAMP0077,FWD6003T,超白系列,37.5,31.12,0.17,498,11547.38
CAMP0077,FWDD10L,钻石系列,120.0,86.4,0.28,109,40694.4
CAMP0077,FWD403,着色系列,44.0,36.52,0.17,362,8874.36
CAMP0078,FWD510,金属彩光系列,34.0,28.56,0.16,20,1199.52
CAMP0078,FWD323WR,耐候系列,90.0,70.2,0.22,59,13829.4
CAMP0078,FWD353,金色系列,37.5,28.88,0.23,307,10857.0
CAMP0078,FWD508,金属彩光系列,34.0,26.52,0.22,499,11403.6
CAMP0078,FWD5892,钻石系列,250.0,202.5,0.19,283,42120.0
CAMP0078,FWD5871A,钻石系列,280.0,215.6,0.23,437,47216.4
CAMP0078,FWD215WR,耐候系列,90.0,67.5,0.25,35,30915.0
CAMP0078,FWD506,金属彩光系列,28.0,25.48,0.09,243,12230.4
CAMP0078,FWD7322B,其他,70.0,60.9,0.13,91,365.4
CAMP0078,FWD6003T,超白系列,37.5,35.62,0.05,251,12255.0
CAMP0078,FWD151WR,耐候系列,60.0,43.8,0.27,224,11694.6
CAMP0078,FWD3112,金色系列,40.0,34.4,0.14,43,2098.4
CAMP0078,FWDD25L,钻石系列,280.0,207.2,0.26,205,73556.0
CAMP0078,FWD4012,着色系列,44.0,37.4,0.15,52,14174.6
CAMP0078,FWD5519WR,耐候系列,120.0,111.6,0.07,500,9597.6
CAMP0078,FWD362,金色系列,37.5,27.0,0.28,499,2727.0
CAMP0078,FWD7352,其他,60.0,46.8,0.22,304,20217.6
CAMP0078,FWD410,着色系列,60.0,57.0,0.05,62,6783.0
CAMP0078,FWDV220,玻璃包银系列,1410.0,1283.1,0.09,371,327190.5
CAMP0078,FWD5895,钻石系列,250.0,192.5,0.23,365,75460.0
CAMP0078,FWD6225,水晶系列,55.0,46.75,0.15,139,18092.25
CAMP0079,FWD6683T,磁性珠光,300.0,267.0,0.11,405,63546.0
CAMP0079,FWD5893,钻石系列,250.0,187.5,0.25,338,47625.0
CAMP0079,FWD96107SW,耐候系列,100.0,82.0,0.18,133,22714.0
CAMP0079,FWD121WR,耐候系列,60.0,47.4,0.21,440,13082.4
CAMP0079,FWDV060,玻璃包银系列,5840.0,4905.6,0.16,487,1918089.6
CAMP0079,FWD7305,其他,60.0,42.6,0.29,220,19170.0
CAMP0079,FWD6910,水晶系列,55.0,51.15,0.07,196,11764.5
CAMP0079,FWD419B,着色系列,60.0,46.8,0.22,192,10576.8
CAMP0079,FWD520WR,耐候系列,90.0,72.9,0.19,16,6561.0
CAMP0079,FWD355,金色系列,37.5,31.5,0.16,440,12568.5
CAMP0079,FWD4002,着色系列,44.0,34.32,0.22,361,2882.88
CAMP0079,FWD6840,水晶系列,85.0,69.7,0.18,68,11082.3
CAMP0079,FWDV095,玻璃包银系列,2140.0,1883.2,0.12,249,736331.2
CAMP0079,FWDV550,玻璃包银系列,1310.0,956.3,0.27,345,240031.3
CAMP0079,FWD6005T,超白系列,37.5,32.62,0.13,350,9004.5
CAMP0079,FWD408,着色系列,60.0,50.4,0.16,243,14464.8
CAMP0079,FWD153,银白系列,26.0,23.66,0.09,259,662.48
CAMP0079,FWD325,金色系列,39.5,31.6,0.2,253,9543.2
CAMP0079,FWD223,虹彩系列,37.5,35.25,0.06,315,12196.5
CAMP0079,FWD216,虹彩系列,37.5,29.62,0.21,500,4295.62
CAMP0079,FWDV580,玻璃包银系列,1310.0,1021.8,0.22,14,308583.6
CAMP0079,FWD151,银白系列,25.0,17.75,0.29,428,3319.25
CAMP0079,FWD505,金属彩光系列,34.0,26.86,0.21,379,8004.28
CAMP0079,FWD5872A,钻石系列,280.0,198.8,0.29,456,63616.0
CAMP0079,FWDD25M,钻石系列,280.0,221.2,0.21,49,48442.8
CAMP0079,FWD425,着色系列,60.0,47.4,0.21,182,9954.0
CAMP0079,FWD6307A,水晶系列,55.0,43.45,0.21,338,5431.25
CAMP0079,FWD323M,金色系列,37.5,28.5,0.24,331,4531.5
CAMP0079,FWD301,金色系列,37.5,31.88,0.15,466,11220.0
CAMP0079,FWD7352,其他,60.0,43.2,0.28,156,2505.6
CAMP0080,FWD491,着色系列,60.0,54.0,0.1,51,19062.0
CAMP0080,FWD123,银白系列,30.0,26.1,0.13,172,6629.4
CAMP0080,BHC9320YB,玻璃变色龙,500.0,415.0,0.17,391,141515.0
CAMP0080,FWDD23M,钻石系列,280.0,218.4,0.22,314,33415.2
CAMP0080,FWD205,虹彩系列,37.5,29.62,0.21,223,3051.38
CAMP0080,FWD525WR,耐候系列,90.0,73.8,0.18,433,36752.4
CAMP0080,FWD205WR,耐候系列,90.0,81.0,0.1,430,35235.0
CAMP0080,BHC9230YBH,化妆品系列,220.0,182.6,0.17,147,24651.0
CAMP0080,FWD7322B,其他,70.0,49.7,0.29,293,10188.5
CAMP0080,FWD231WR,耐候系列,90.0,81.0,0.1,319,30780.0
CAMP0080,FWD6300,水晶系列,85.0,79.9,0.06,367,34516.8
CAMP0080,FWD6003TWR,耐候系列,80.0,67.2,0.16,303,11558.4
CAMP0080,FWD123T,银白系列,33.0,25.41,0.23,290,10418.1
CAMP0080,FWDD28L,钻石系列,280.0,232.4,0.17,218,24866.8
CAMP0080,FWD5872C,钻石系列,260.0,205.4,0.21,39,68398.2
CAMP0080,BHC9233POH,化妆品系列,220.0,200.2,0.09,258,82282.2
CAMP0080,FWD6601A,磁性珠光,150.0,115.5,0.23,339,31878.0
CAMP0080,FWDD21M,钻石系列,280.0,218.4,0.22,212,44772.0
CAMP0080,BHC9234BOH,化妆品系列,220.0,167.2,0.24,263,38790.4
CAMP0080,FWD325,金色系列,39.5,34.37,0.13,280,3161.58
CAMP0081,FWD7331,其他,110.0,96.8,0.12,30,25845.6
CAMP0081,FWD520,金属彩光系列,34.0,25.5,0.25,236,1912.5
CAMP0081,BHC9237GRH,化妆品系列,220.0,167.2,0.24,382,58520.0
CAMP0081,FWDV580,玻璃包银系列,1310.0,1165.9,0.11,432,258829.8
CAMP0081,FWD506,金属彩光系列,28.0,22.4,0.2,440,9520.0
CAMP0081,FWD6002AWR,耐候系列,80.0,74.4,0.07,324,7737.6
CAMP0081,FWD6300T,水晶系列,85.0,77.35,0.09,136,32564.35
CAMP0081,HC010AS,云母粉,25.0,19.25,0.23,82,2521.75
CAMP0081,FWD303WR,耐候系列,90.0,78.3,0.13,120,16208.1
CAMP0081,BHC9227GOH,化妆品系列,220.0,167.2,0.24,76,16385.6
CAMP0082,FWD6810,水晶系列,55.0,42.35,0.23,14,5590.2
CAMP0082,FWDD21L,钻石系列,280.0,252.0,0.1,142,84924.0
CAMP0082,FWD5518WR,耐候系列,120.0,100.8,0.16,329,43948.8
CAMP0082,FWDV060,玻璃包银系列,5840.0,4146.4,0.29,369,1028307.2
CAMP0082,BHC89235G,着色变色龙,500.0,450.0,0.1,28,198000.0
CAMP0082,FWD306WR,耐候系列,90.0,82.8,0.08,160,25502.4
CAMP0082,FWD205WR,耐候系列,90.0,69.3,0.23,32,31947.3
CAMP0082,FWD201,虹彩系列,37.5,35.25,0.06,459,6556.5
CAMP0082,FWD3500,金属彩光系列,34.0,29.58,0.13,453,1360.68
CAMP0082,FWD429,着色系列,60.0,48.0,0.2,429,17760.0
CAMP0083,FWD6007,超白系列,49.0,38.22,0.22,299,14408.94
CAMP0083,FWD3112,金色系列,40.0,32.0,0.2,383,12160.0
CAMP0083,BHC9233POH,化妆品系列,220.0,167.2,0.24,216,18559.2
CAMP0083,FWDV040B,玻璃包银系列,5850.0,4329.0,0.26,89,471861.0
CAMP0083,FWD402,着色系列,44.0,41.36,0.06,225,8644.24
CAMP0083,FWD7365,其他,60.0,45.6,0.24,301,1276.8
CAMP0083,BHC5518,化妆品系列,75.0,61.5,0.18,191,22017.0
CAMP0083,FWD7504,其他,100.0,94.0,0.06,162,26226.0
CAMP0083,FWD6840,水晶系列,85.0,68.85,0.19,349,8675.1
CAMP0083,FWDV550,玻璃包银系列,1310.0,1231.4,0.06,450,493791.4
CAMP0083,FWD308,金色系列,37.5,34.88,0.07,185,8474.62
CAMP0083,FWD6009,超白系列,45.0,39.6,0.12,420,6217.2
CAMP0083,FWD4002,着色系列,44.0,31.24,0.29,495,14464.12
CAMP0083,FWDD25L,钻石系列,280.0,238.0,0.15,430,89964.0
CAMP0084,FWD6018,超白系列,37.5,26.25,0.3,491,5276.25
CAMP0084,FWD6850,水晶系列,85.0,79.05,0.07,469,10276.5
CAMP0084,BHC89230GY,着色变色龙,500.0,390.0,0.22,479,164190.0
CAMP0084,FWD5873A,钻石系列,280.0,249.2,0.11,152,26664.4
CAMP0084,FWDD21L,钻石系列,280.0,254.8,0.09,82,119246.4
CAMP0084,FWD5800,钻石系列,135.0,109.35,0.19,162,49207.5
CAMP0084,FWD4002,着色系列,44.0,39.6,0.1,329,8236.8
CAMP0084,BHC9337GP,玻璃变色龙,500.0,450.0,0.1,140,199350.0
CAMP0084,FWD6009,超白系列,45.0,32.4,0.28,399,15584.4
CAMP0084,FWD351WR,耐候系列,90.0,73.8,0.18,377,15571.8
CAMP0084,FWD6601,磁性珠光,150.0,139.5,0.07,170,51196.5
CAMP0085,FWD3302,金色系列,37.5,27.75,0.26,264,10128.75
CAMP0085,FWD430,着色系列,60.0,56.4,0.06,425,18724.8
CAMP0085,FWD6883,水晶系列,55.0,48.95,0.11,433,14880.8
CAMP0085,FWDV095B,玻璃包银系列,1780.0,1548.6,0.13,405,743328.0
CAMP0085,FWD299,虹彩系列,37.5,29.25,0.22,244,13074.75
CAMP0085,FWD5891,钻石系列,250.0,220.0,0.12,133,19360.0
CAMP0085,FWD231WR,耐候系列,90.0,78.3,0.13,423,13076.1
CAMP0085,BHC9327GP,玻璃变色龙,500.0,450.0,0.1,101,19350.0
CAMP0085,FWDD25M,钻石系列,280.0,224.0,0.2,93,45024.0
CAMP0085,FWD520WR,耐候系列,90.0,82.8,0.08,483,35355.6
CAMP0085,FWD152,银白系列,27.0,24.84,0.08,114,248.4
CAMP0085,FWD221,虹彩系列,37.5,35.25,0.06,472,10046.25
CAMP0085,FWD510,金属彩光系列,34.0,29.24,0.14,320,3421.08
CAMP0085,FWD7305WR,耐候系列,120.0,111.6,0.07,498,26337.6
CAMP0085,FWD410,着色系列,60.0,45.0,0.25,359,19620.0
CAMP0085,FWD101,银白系列,25.0,18.5,0.26,205,5846.0
CAMP0085,FWD111WR,耐候系列,60.0,48.6,0.19,133,3693.6
CAMP0085,FWD535,金属彩光系列,34.0,24.48,0.28,188,2129.76
CAMP0085,FWDD10A,钻石系列,100.0,94.0,0.06,60,658.0
CAMP0085,FWDD25L,钻石系列,280.0,246.4,0.12,222,97328.0
CAMP0085,BHC9235BVH,化妆品系列,220.0,204.6,0.07,232,86545.8
CAMP0085,FWD304,金色系列,37.5,32.62,0.13,60,3719.25
CAMP0085,FWD362,金色系列,37.5,33.0,0.12,97,15972.0
CAMP0086,FWD6225,水晶系列,55.0,51.15,0.07,189,15242.7
CAMP0086,FWDV220,玻璃包银系列,1410.0,1226.7,0.13,234,52748.1
CAMP0086,FWD5872A,钻石系列,280.0,196.0,0.3,68,87416.0
CAMP0086,FWD407,着色系列,44.0,34.32,0.22,354,6966.96
CAMP0086,FWD235WR,耐候系列,90.0,78.3,0.13,365,15346.8
CAMP0086,FWD3504,金属彩光系列,34.0,29.92,0.12,376,9125.6
CAMP0086,FWD552,金属彩光系列,30.0,22.8,0.24,48,6498.0
CAMP0086,FWD6215,水晶系列,55.0,39.05,0.29,170,18587.8
CAMP0086,FWD522,金属彩光系列,34.0,25.84,0.24,465,4677.04
CAMP0086,FWD221WR,耐候系列,90.0,85.5,0.05,480,29326.5
CAMP0086,FWD508,金属彩光系列,34.0,31.96,0.06,306,11601.48
CAMP0086,FWD152WR,耐候系列,60.0,53.4,0.11,23,106.8
CAMP0086,FWD418B,着色系列,60.0,45.6,0.24,317,8892.0
CAMP0086,FWD152,银白系列,27.0,21.06,0.22,202,7223.58
CAMP0086,FWD6235,水晶系列,55.0,43.45,0.21,495,19813.2
CAMP0086,FWD6884,水晶系列,55.0,46.2,0.16,297,4204.2
CAMP0086,FWD6007,超白系列,49.0,37.73,0.23,257,9507.96
CAMP0086,FWD504WR,耐候系列,90.0,83.7,0.07,449,20004.3
CAMP0087,FWD307,金色系列,37.5,28.88,0.23,448,3869.25
CAMP0087,FWDD28L,钻石系列,280.0,238.0,0.15,389,112812.0
CAMP0087,HM010AS,云母粉,25.0,19.25,0.23,160,4292.75
CAMP0087,FWD300WR,耐候系列,90.0,82.8,0.08,161,31215.6
CAMP0087,FWD416,着色系列,60.0,57.0,0.05,391,27702.0
CAMP0087,FWD6883,水晶系列,55.0,40.7,0.26,436,19210.4
CAMP0087,FWD400B,着色系列,44.0,37.84,0.14,408,8514.0
CAMP0087,FWDD25L,钻石系列,280.0,198.8,0.29,76,5367.6
CAMP0087,FWD2205G,虹彩系列,37.5,28.5,0.24,18,6840.0
CAMP0087,FWD405B,着色系列,44.0,33.88,0.23,361,8097.32
CAMP0087,FWDV580,玻璃包银系列,1310.0,1061.1,0.19,458,502961.4
CAMP0087,FWD6205,水晶系列,55.0,45.1,0.18,226,8208.2
CAMP0087,FWD5895,钻石系列,250.0,237.5,0.05,287,58900.0
CAMP0087,FWD235WR,耐候系列,90.0,72.9,0.19,57,31565.7
CAMP0088,FWD4012,着色系列,44.0,33.0,0.25,471,1287.0
CAMP0088,FWDD10Y,钻石系列,120.0,91.2,0.24,255,31555.2
CAMP0088,FWD320,金色系列,37.5,27.0,0.28,168,351.0
CAMP0088,FWD3502,金属彩光系列,34.0,26.18,0.23,348,1623.16
CAMP0088,FWD6219,水晶系列,55.0,44.0,0.2,302,20900.0
CAMP0088,FWD508,金属彩光系列,34.0,31.96,0.06,428,5273.4
CAMP0088,FWD491,着色系列,60.0,44.4,0.26,41,10434.0
CAMP0088,FWDV150B,玻璃包银系列,2220.0,2020.2,0.09,337,494949.0
CAMP0088,FWD6500,水晶系列,55.0,44.55,0.19,489,6103.35
CAMP0088,BHC9225BMTH,化妆品系列,220.0,187.0,0.15,2,31416.0
CAMP0088,FWD5519,金属彩光系列,60.0,56.4,0.06,335,17935.2
CAMP0088,FWD103,银白系列,29.0,27.26,0.06,166,13221.1
CAMP0088,FWD001,其他,105.0,92.4,0.12,375,42873.6
CAMP0088,BHC9233POH,化妆品系列,220.0,206.8,0.06,291,13648.8
CAMP0089,FWD215,虹彩系列,37.5,30.0,0.2,206,4350.0
CAMP0089,FWD6215,水晶系列,55.0,47.3,0.14,488,15798.2
CAMP0089,FWDD21M,钻石系列,280.0,207.2,0.26,152,52007.2
CAMP0089,FWD225,虹彩系列,37.5,33.75,0.1,376,13905.0
CAMP0089,FWD224,虹彩系列,37.5,34.88,0.07,462,12206.25
CAMP0089,BHC9327GP,玻璃变色龙,500.0,425.0,0.15,183,144500.0
CAMP0089,FWD5872A,钻石系列,280.0,201.6,0.28,188,52819.2
CAMP0089,FWD320,金色系列,37.5,28.12,0.25,228,12740.62
CAMP0089,FWD6683T,磁性珠光,300.0,240.0,0.2,137,69120.0
CAMP0089,FWD6860,水晶系列,85.0,72.25,0.15,46,27960.75
CAMP0089,FWD505,金属彩光系列,34.0,27.54,0.19,188,8647.56
CAMP0089,FWD6018,超白系列,37.5,28.12,0.25,322,6131.25
CAMP0089,FWD307,金色系列,37.5,27.0,0.28,262,4698.0
CAMP0089,FWD123,银白系列,30.0,28.2,0.06,346,3214.8
CAMP0089,FWD5516,金属彩光系列,60.0,51.6,0.14,365,4076.4
CAMP0089,FWD435,着色系列,60.0,55.8,0.07,269,17967.6
CAMP0090,FWD7504,其他,100.0,89.0,0.11,8,5162.0
CAMP0090,FWD304,金色系列,37.5,33.38,0.11,236,3037.12
CAMP0090,FWD6235,水晶系列,55.0,49.5,0.1,431,9949.5
CAMP0090,FWD6002AWR,耐候系列,80.0,56.8,0.29,213,25446.4
CAMP0090,FWD306WR,耐候系列,90.0,79.2,0.12,160,23760.0
CAMP0090,FWD302,金色系列,37.5,33.0,0.12,387,11319.0
CAMP0090,FWD901KSW,耐候系列,130.0,105.3,0.19,413,14215.5
CAMP0090,FWD6504A,水晶系列,55.0,43.45,0.21,470,19378.7
CAMP0090,FWD421,着色系列,60.0,54.0,0.1,108,5076.0
CAMP0090,FWD405B,着色系列,44.0,31.68,0.28,309,4181.76
CAMP0090,FWD6830,水晶系列,85.0,78.2,0.08,54,17360.4
CAMP0090,FWD7365,其他,60.0,49.8,0.17,2,10059.6
CAMP0090,FWD219WR,耐候系列,90.0,65.7,0.27,87,22009.5
CAMP0090,FWD6502,水晶系列,55.0,45.1,0.18,354,9335.7
CAMP0090,BHC9232MGH,化妆品系列,220.0,202.4,0.08,494,77114.4
CAMP0090,FWD215,虹彩系列,37.5,31.88,0.15,249,4940.62
CAMP0090,BHC89230GY,着色变色龙,500.0,425.0,0.15,498,133875.0
CAMP0090,FWD301,金色系列,37.5,29.62,0.21,344,14605.12
CAMP0090,FWD211,虹彩系列,37.5,32.62,0.13,202,13408.88
CAMP0090,FWD7322,其他,70.0,54.6,0.22,64,3767.4
CAMP0090,FWD355,金色系列,37.5,26.25,0.3,57,10946.25
CAMP0090,FWD7305,其他,60.0,42.0,0.3,496,4032.0
CAMP0090,FWD215WR,耐候系列,90.0,81.9,0.09,107,20147.4
CAMP0090,FWD201WR,耐候系列,90.0,77.4,0.14,332,9520.2
CAMP0090,FWD323,金色系列,37.5,30.38,0.19,320,13334.63
CAMP0090,FWD5518WR,耐候系列,120.0,108.0,0.1,97,4752.0
CAMP0090,FWD6850,水晶系列,85.0,66.3,0.22,237,4972.5
CAMP0090,FWD5892,钻石系列,250.0,205.0,0.18,11,12095.0
CAMP0090,FWD6860,水晶系列,85.0,62.9,0.26,78,23776.2
CAMP0090,FWD303,金色系列,37.5,33.0,0.12,493,8184.0
CAMP0091,FWD123,银白系列,30.0,21.0,0.3,295,3381.0
CAMP0091,FWD504WR,耐候系列,90.0,75.6,0.16,137,34549.2
CAMP0091,FWD6163,超白系列,37.5,32.25,0.14,455,7804.5
CAMP0091,FWD3500,金属彩光系列,34.0,24.82,0.27,318,11913.6
CAMP0091,FWD6501,水晶系列,55.0,47.3,0.14,229,16886.1
CAMP0091,BHC9232MGH,化妆品系列,220.0,178.2,0.19,82,26195.4
CAMP0091,FWD6602,磁性珠光,150.0,132.0,0.12,240,23232.0
CAMP0091,FWD221,虹彩系列,37.5,30.38,0.19,259,3402.0
CAMP0091,FWDD29M,钻石系列,350.0,297.5,0.15,350,51467.5
CAMP0091,FWD111,银白系列,29.0,26.97,0.07,436,11624.07
CAMP0091,FWD330,金色系列,37.5,33.0,0.12,239,2211.0
CAMP0091,FWD300WR,耐候系列,90.0,82.8,0.08,370,30139.2
CAMP0091,FWD211WR,耐候系列,90.0,72.0,0.2,213,30672.0
CAMP0091,FWDV220,玻璃包银系列,1410.0,1325.4,0.06,334,498350.4
CAMP0091,BHC9275BOH,化妆品系列,220.0,173.8,0.21,241,71084.2
CAMP0091,BHC89232BR,着色变色龙,500.0,470.0,0.06,82,149460.0
CAMP0091,FWD6235,水晶系列,55.0,41.25,0.25,353,15798.75
CAMP0091,FWD201,虹彩系列,37.5,27.0,0.28,247,1782.0
CAMP0091,FWDV080,玻璃包银系列,5060.0,3744.4,0.26,80,1160764.0
CAMP0091,FWD6683T,磁性珠光,300.0,246.0,0.18,406,52152.0
CAMP0091,FWDV060,玻璃包银系列,5840.0,5489.6,0.06,252,850888.0
CAMP0091,FWD7322,其他,70.0,53.2,0.24,285,1276.8
CAMP0091,FWD6005T,超白系列,37.5,35.62,0.05,183,16066.88
CAMP0091,FWD259,虹彩系列,37.5,28.88,0.23,346,2338.88
CAMP0091,FWD600,其他,50.0,37.0,0.26,440,16909.0
CAMP0092,FWD163,银白系列,25.0,20.75,0.17,85,6681.5
CAMP0092,FWD289,虹彩系列,37.5,27.38,0.27,105,12756.75
CAMP0092,FWDD21X,钻石系列,250.0,197.5,0.21,372,29427.5
CAMP0092,FWD235WR,耐候系列,90.0,79.2,0.12,390,20512.8
CAMP0092,FWD361,金色系列,35.0,28.7,0.18,445,1435.0
CAMP0092,FWD6003T,超白系列,37.5,27.75,0.26,186,4745.25
CAMP0092,FWD402,着色系列,44.0,39.6,0.1,62,17186.4
CAMP0092,BHC89237BG,着色变色龙,500.0,375.0,0.25,496,79500.0
CAMP0092,FWD6002T,超白系列,37.5,33.38,0.11,3,4171.88
CAMP0092,FWDV080,玻璃包银系列,5060.0,4604.6,0.09,242,801200.4
CAMP0092,FWD6882,水晶系列,55.0,42.35,0.23,87,1821.05
CAMP0092,FWDD25X,钻石系列,250.0,192.5,0.23,366,74305.0
CAMP0092,FWD5892,钻石系列,250.0,200.0,0.2,322,68000.0
CAMP0092,FWD211,虹彩系列,37.5,28.5,0.24,385,10972.5
CAMP0092,BHC89234BG,着色变色龙,500.0,415.0,0.17,403,48140.0
CAMP0092,FWD6300,水晶系列,85.0,62.05,0.27,219,13092.55
CAMP0092,FWD424,着色系列,60.0,55.8,0.07,459,13057.2
CAMP0092,FWD7322B,其他,70.0,65.8,0.06,264,26714.8
CAMP0092,FWD351,金色系列,37.5,32.62,0.13,483,489.38
CAMP0092,FWD219,虹彩系列,37.5,30.38,0.19,394,151.88
CAMP0092,FWD302WR,耐候系列,90.0,79.2,0.12,264,38253.6
CAMP0092,FWD524WR,耐候系列,90.0,64.8,0.28,173,10432.8
CAMP0092,FWD362,金色系列,37.5,30.0,0.2,395,2520.0
CAMP0092,FWD353,金色系列,37.5,30.38,0.19,201,11785.5
CAMP0092,FWD330,金色系列,37.5,26.62,0.29,472,8733.0
CAMP0092,FWD205M,虹彩系列,37.5,27.75,0.26,294,804.75
CAMP0093,FWD7352,其他,60.0,49.8,0.17,159,13246.8
CAMP0093,FWD6502,水晶系列,55.0,43.45,0.21,325,3519.45
CAMP0093,FWD221WR,耐候系列,90.0,63.9,0.29,455,26007.3
CAMP0093,FWD111WR,耐候系列,60.0,49.8,0.17,132,6125.4
CAMP0093,BHC89232BR,着色变色龙,500.0,455.0,0.09,155,168805.0
CAMP0093,FWD6307A,水晶系列,55.0,44.55,0.19,258,2494.8
CAMP0093,FWDD25L,钻石系列,280.0,246.4,0.12,430,46816.0
CAMP0093,FWDD28X,钻石系列,250.0,190.0,0.24,259,34390.0
CAMP0093,FWD111,银白系列,29.0,21.17,0.27,387,7049.61
CAMP0093,FWD6205,水晶系列,55.0,51.7,0.06,229,7858.4
CAMP0093,FWD600,其他,50.0,42.0,0.16,2,9744.0
CAMP0093,FWD419B,着色系列,60.0,46.8,0.22,120,19281.6
CAMP0093,FWD103TWR,耐候系列,60.0,53.4,0.11,297,15432.6
